timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-07-17T14:04:04.511512Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.706
2026-07-17T14:04:05.253192Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.573
2026-07-17T14:04:05.851148Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.496
2026-07-17T14:04:06.618796Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.666
2026-07-17T14:04:07.247292Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.527
2026-07-17T14:04:07.861473Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.512
2026-07-17T14:04:07.963405Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-17T14:04:08.445859Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.482
2026-07-17T14:04:09.055085Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.508
2026-07-17T14:04:09.826223Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.669
2026-07-17T14:04:10.475703Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.548
2026-07-17T14:04:11.126737Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.549
2026-07-17T14:04:11.735382Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.507
2026-07-17T14:04:12.347345Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.511
2026-07-17T14:04:12.951095Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.502
2026-07-17T14:04:13.052737Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-17T14:04:13.603528Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.551
2026-07-17T14:04:14.219293Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.515
2026-07-17T14:04:14.815191Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.494
2026-07-17T14:04:15.436782Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.52
2026-07-17T14:04:16.052530Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.514
2026-07-17T14:04:16.671238Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.517
2026-07-17T14:04:17.285692Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.513
2026-07-17T14:04:17.880041Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.493
2026-07-17T14:04:17.981802Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-17T14:04:18.477268Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.495
2026-07-17T14:04:19.087596Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.509
2026-07-17T14:04:19.692291Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.503
2026-07-17T14:04:20.338680Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.545
2026-07-17T14:04:20.938105Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.498
2026-07-17T14:04:21.526902Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.487
2026-07-17T14:04:22.139332Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.511
2026-07-17T14:04:22.788520Z,stints,stints_by_session_key,"{""session_key"": 11470}",243,pass,,0.547
2026-07-17T14:04:22.890391Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-17T14:04:23.393029Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.503
2026-07-17T14:04:23.999300Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.505
2026-07-17T14:04:24.595222Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.491
2026-07-17T14:04:25.174867Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.479
2026-07-17T14:04:25.764826Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.489
2026-07-17T14:04:26.369387Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.504
2026-07-17T14:04:27.053666Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.583
2026-07-17T14:04:27.644556Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.49
