lane,rows,result,reason,required_status,heavy_endpoint
weather,5447,pass,evidence_bearing,required_lightweight,False
race_control,2584,pass,evidence_bearing,required_lightweight,False
intervals,158841,pass,evidence_bearing,required_lightweight,False
position,18988,pass,evidence_bearing,required_lightweight,False
stints,3039,pass,evidence_bearing,required_lightweight,False
pit,384,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,684,pass,evidence_bearing,required_lightweight,False
team_radio,229,pass,evidence_bearing,opportunistic,False
