source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1293_italy_monza_monza/pre_weekend/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1293_italy_monza_monza/pre_weekend/stable_baseline/forecast_rows.csv,2026-09-04T09:11:32Z,ae10e928f5711bec19c2ca3a12016f6be35fe7930057ab008544604e92c83e2b,forecast_source,True,Actual forecast source copied into immutable bundle.
