timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-22T22:10:02.974311Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.713
2026-08-22T22:10:03.918660Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.783
2026-08-22T22:10:04.758683Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.738
2026-08-22T22:10:05.410323Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.55
2026-08-22T22:10:06.021559Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.51
2026-08-22T22:10:06.697357Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.574
2026-08-22T22:10:06.799359Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T22:10:07.295357Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.496
2026-08-22T22:10:08.114649Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.718
2026-08-22T22:10:08.700385Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.484
2026-08-22T22:10:09.412198Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.61
2026-08-22T22:10:10.010446Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.496
2026-08-22T22:10:10.599932Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.488
2026-08-22T22:10:11.439316Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.738
2026-08-22T22:10:12.047685Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.506
2026-08-22T22:10:12.149670Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T22:10:12.646838Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.497
2026-08-22T22:10:13.304309Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.556
2026-08-22T22:10:13.996073Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.59
2026-08-22T22:10:14.903294Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.806
2026-08-22T22:10:15.549603Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.544
2026-08-22T22:10:16.135866Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.484
2026-08-22T22:10:16.737108Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.5
2026-08-22T22:10:17.421584Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.583
2026-08-22T22:10:17.523686Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T22:10:18.258203Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.734
2026-08-22T22:10:18.853126Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.494
2026-08-22T22:10:19.451125Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.496
2026-08-22T22:10:20.074248Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.521
2026-08-22T22:10:20.674738Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.499
2026-08-22T22:10:21.274255Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.498
2026-08-22T22:10:21.894415Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.519
2026-08-22T22:10:22.478692Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.482
2026-08-22T22:10:22.580004Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T22:10:23.061862Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.482
2026-08-22T22:10:23.652896Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.49
2026-08-22T22:10:24.251739Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.494
2026-08-22T22:10:24.846387Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.493
2026-08-22T22:10:25.680647Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.733
2026-08-22T22:10:26.328739Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.547
