meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1292,11349,1,31,1,3,SOFT,0
1292,11349,1,87,1,3,SOFT,0
1292,11349,1,27,1,3,MEDIUM,8
1292,11349,1,22,1,3,SOFT,0
1292,11349,1,41,1,3,SOFT,3
1292,11349,1,10,1,2,SOFT,0
1292,11349,1,5,1,3,SOFT,2
1292,11349,1,43,1,2,SOFT,8
1292,11349,1,77,1,4,SOFT,0
1292,11349,1,11,1,4,SOFT,0
1292,11349,1,18,1,4,SOFT,0
1292,11349,1,55,1,4,SOFT,0
1292,11349,1,14,1,4,SOFT,0
1292,11349,1,23,1,4,SOFT,0
1292,11349,1,81,1,4,SOFT,0
1292,11349,1,1,1,4,SOFT,4
1292,11349,1,44,1,6,SOFT,4
1292,11349,2,87,4,7,SOFT,0
1292,11349,2,31,4,7,SOFT,0
1292,11349,2,27,4,7,SOFT,0
1292,11349,2,18,5,7,SOFT,0
1292,11349,2,10,3,5,SOFT,0
1292,11349,2,43,3,5,SOFT,0
1292,11349,2,77,5,7,SOFT,0
1292,11349,2,11,5,7,SOFT,0
1292,11349,2,41,4,6,SOFT,0
1292,11349,2,14,5,7,SOFT,0
1292,11349,2,22,4,6,SOFT,0
1292,11349,1,30,1,6,SOFT,0
1292,11349,2,23,5,7,SOFT,0
1292,11349,2,5,4,7,SOFT,0
1292,11349,2,55,5,7,SOFT,0
1292,11349,1,12,1,4,SOFT,4
1292,11349,1,63,1,4,SOFT,0
1292,11349,3,18,8,10,SOFT,0
1292,11349,3,77,8,10,SOFT,0
1292,11349,3,11,8,10,SOFT,0
1292,11349,3,14,8,10,SOFT,0
1292,11349,3,87,8,11,SOFT,0
1292,11349,3,55,8,10,SOFT,0
1292,11349,1,3,1,7,SOFT,0
1292,11349,3,27,8,10,SOFT,0
1292,11349,2,12,5,7,SOFT,8
1292,11349,2,63,5,7,SOFT,8
1292,11349,2,30,7,10,SOFT,6
1292,11349,1,16,1,7,SOFT,10
1292,11349,2,44,7,10,SOFT,8
1292,11349,2,1,5,8,SOFT,8
1292,11349,2,81,5,8,SOFT,0
1292,11349,3,23,8,10,SOFT,0
1292,11349,3,31,8,11,SOFT,0
1292,11349,3,10,6,8,SOFT,0
1292,11349,3,43,6,8,SOFT,0
1292,11349,3,41,7,9,SOFT,0
1292,11349,3,22,7,9,SOFT,0
1292,11349,4,27,11,13,SOFT,0
1292,11349,3,5,8,10,SOFT,0
1292,11349,2,3,8,11,SOFT,3
1292,11349,3,30,11,14,SOFT,0
1292,11349,3,12,8,10,SOFT,0
1292,11349,3,63,8,10,SOFT,0
1292,11349,2,16,8,11,SOFT,0
1292,11349,3,44,11,14,SOFT,0
1292,11349,4,23,11,13,SOFT,3
1292,11349,3,81,9,12,SOFT,0
1292,11349,3,1,9,12,SOFT,0
1292,11349,4,31,12,14,SOFT,0
1292,11349,5,27,14,16,SOFT,0
1292,11349,4,22,10,12,SOFT,0
1292,11349,4,5,11,13,SOFT,0
1292,11349,4,10,9,11,SOFT,0
1292,11349,4,43,9,11,SOFT,0
1292,11349,4,41,10,12,SOFT,0
1292,11349,5,23,14,16,SOFT,0
1292,11349,5,43,12,13,SOFT,0
1292,11349,5,31,15,17,SOFT,0
1292,11349,6,27,17,19,SOFT,0
1292,11349,5,22,13,15,SOFT,0
1292,11349,5,10,12,14,SOFT,0
1292,11349,4,12,11,14,SOFT,0
1292,11349,3,3,12,15,SOFT,0
1292,11349,4,63,11,13,SOFT,0
1292,11349,4,30,15,18,SOFT,0
1292,11349,3,16,12,15,SOFT,0
1292,11349,5,41,13,15,SOFT,0
1292,11349,4,44,15,17,SOFT,0
1292,11349,5,5,14,16,SOFT,0
1292,11349,4,1,13,15,SOFT,0
1292,11349,4,81,13,15,SOFT,0
1292,11349,6,5,17,19,SOFT,3
1292,11349,5,12,15,18,SOFT,0
1292,11349,5,1,16,18,SOFT,0
1292,11349,5,81,16,18,SOFT,0
1292,11349,5,63,14,17,SOFT,0
1292,11349,4,3,16,19,SOFT,0
1292,11349,4,16,16,19,SOFT,0
1292,11349,5,30,19,22,SOFT,0
1292,11349,6,41,16,19,SOFT,3
1292,11349,5,44,18,21,SOFT,0
1292,11349,7,5,20,22,SOFT,0
1292,11349,6,12,19,21,SOFT,0
1292,11349,6,1,19,21,SOFT,0
1292,11349,6,63,18,20,SOFT,0
1292,11349,6,81,19,21,SOFT,0
1292,11349,5,3,20,22,SOFT,0
1292,11349,6,30,23,25,SOFT,0
1292,11349,7,41,20,22,SOFT,0
1292,11349,5,16,20,23,SOFT,0
1292,11349,6,44,22,25,SOFT,0
