source_name,found,row_count,path
drivers,True,898,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,220325,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,403,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,26928,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,3918,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,242,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3613,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,6455,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
