attribution_id,gate,engine_lane,feature_family,input_source,directional_effect,weight_class,confidence,proof_loop_status,notes
2026_next_event__pre_weekend__control_room_overlay__20260612T001324Z__ATTR,pre_weekend,control_room_overlay,bundle_lock,missing,blocked,source,none,blocked,
