lane,rows,result,reason,required_status,heavy_endpoint
weather,6647,pass,evidence_bearing,required_lightweight,False
race_control,3611,pass,evidence_bearing,required_lightweight,False
intervals,142501,pass,evidence_bearing,required_lightweight,False
position,22744,pass,evidence_bearing,required_lightweight,False
stints,3292,pass,evidence_bearing,required_lightweight,False
pit,121,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,992,pass,evidence_bearing,required_lightweight,False
team_radio,266,pass,evidence_bearing,opportunistic,False
