lane,rows,result,reason,required_status,heavy_endpoint
weather,6404,pass,evidence_bearing,required_lightweight,False
race_control,3111,pass,evidence_bearing,required_lightweight,False
intervals,143289,pass,evidence_bearing,required_lightweight,False
position,21957,pass,evidence_bearing,required_lightweight,False
stints,3468,pass,evidence_bearing,required_lightweight,False
pit,368,pass,evidence_bearing,required_lightweight,False
starting_grid,198,pass,evidence_bearing,required_lightweight,False
drivers,878,pass,evidence_bearing,required_lightweight,False
team_radio,217,pass,evidence_bearing,opportunistic,False
