position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,72.965,1285,11282,2026-09-05T23:54:01.282545Z
2,12,73.033,1285,11282,2026-09-05T23:54:01.282545Z
3,1,73.28,1285,11282,2026-09-05T23:54:01.282545Z
4,81,73.299,1285,11282,2026-09-05T23:54:01.282545Z
5,44,73.326,1285,11282,2026-09-05T23:54:01.282545Z
6,16,73.41,1285,11282,2026-09-05T23:54:01.282545Z
7,3,73.504,1285,11282,2026-09-05T23:54:01.282545Z
8,6,73.605,1285,11282,2026-09-05T23:54:01.282545Z
9,41,73.737,1285,11282,2026-09-05T23:54:01.282545Z
10,55,74.536,1285,11282,2026-09-05T23:54:01.282545Z
11,27,74.595,1285,11282,2026-09-05T23:54:01.282545Z
12,5,74.627,1285,11282,2026-09-05T23:54:01.282545Z
13,43,74.702,1285,11282,2026-09-05T23:54:01.282545Z
14,31,74.928,1285,11282,2026-09-05T23:54:01.282545Z
15,14,,1285,11282,2026-09-05T23:54:01.282545Z
16,11,76.002,1285,11282,2026-09-05T23:54:01.282545Z
17,18,76.354,1285,11282,2026-09-05T23:54:01.282545Z
18,30,,1285,11282,2026-09-05T23:54:01.282545Z
19,87,75.197,1285,11282,2026-09-05T23:54:01.282545Z
20,10,76.642,1285,11282,2026-09-05T23:54:01.282545Z
21,77,76.866,1285,11282,2026-09-05T23:54:01.282545Z
22,23,,1285,11282,2026-09-05T23:54:01.282545Z
1,63,72.578,1285,11287,2026-09-05T23:54:09.174727Z
2,12,72.646,1285,11287,2026-09-05T23:54:09.174727Z
3,1,72.729,1285,11287,2026-09-05T23:54:09.174727Z
4,81,72.781,1285,11287,2026-09-05T23:54:09.174727Z
5,44,72.868,1285,11287,2026-09-05T23:54:09.174727Z
6,3,72.907,1285,11287,2026-09-05T23:54:09.174727Z
7,6,72.935,1285,11287,2026-09-05T23:54:09.174727Z
8,16,72.976,1285,11287,2026-09-05T23:54:09.174727Z
9,41,73.28,1285,11287,2026-09-05T23:54:09.174727Z
10,43,73.697,1285,11287,2026-09-05T23:54:09.174727Z
11,27,73.886,1285,11287,2026-09-05T23:54:09.174727Z
12,30,73.897,1285,11287,2026-09-05T23:54:09.174727Z
13,5,74.071,1285,11287,2026-09-05T23:54:09.174727Z
14,10,74.187,1285,11287,2026-09-05T23:54:09.174727Z
15,55,74.273,1285,11287,2026-09-05T23:54:09.174727Z
16,87,74.416,1285,11287,2026-09-05T23:54:09.174727Z
17,31,74.845,1285,11287,2026-09-05T23:54:09.174727Z
18,23,74.851,1285,11287,2026-09-05T23:54:09.174727Z
19,14,75.196,1285,11287,2026-09-05T23:54:09.174727Z
20,11,75.429,1285,11287,2026-09-05T23:54:09.174727Z
21,77,76.272,1285,11287,2026-09-05T23:54:09.174727Z
22,18,76.195,1285,11287,2026-09-05T23:54:09.174727Z
1,12,72.051,1286,11295,2026-09-05T23:55:03.672417Z
2,3,72.094,1286,11295,2026-09-05T23:55:03.672417Z
3,44,72.279,1286,11295,2026-09-05T23:55:03.672417Z
4,16,72.351,1286,11295,2026-09-05T23:55:03.672417Z
5,6,72.434,1286,11295,2026-09-05T23:55:03.672417Z
6,63,72.445,1286,11295,2026-09-05T23:55:03.672417Z
7,81,72.624,1286,11295,2026-09-05T23:55:03.672417Z
8,1,72.765,1286,11295,2026-09-05T23:55:03.672417Z
