lane,rows,result,reason,required_status,heavy_endpoint
weather,5908,pass,evidence_bearing,required_lightweight,False
race_control,3390,pass,evidence_bearing,required_lightweight,False
intervals,206752,pass,evidence_bearing,required_lightweight,False
position,23460,pass,evidence_bearing,required_lightweight,False
stints,3304,pass,evidence_bearing,required_lightweight,False
pit,348,pass,evidence_bearing,required_lightweight,False
starting_grid,242,pass,evidence_bearing,required_lightweight,False
drivers,862,pass,evidence_bearing,required_lightweight,False
team_radio,230,pass,evidence_bearing,opportunistic,False
