lane,rows,result,reason,required_status,heavy_endpoint
weather,5582,pass,evidence_bearing,required_lightweight,False
race_control,3440,pass,evidence_bearing,required_lightweight,False
intervals,144123,pass,evidence_bearing,required_lightweight,False
position,27228,pass,evidence_bearing,required_lightweight,False
stints,4070,pass,evidence_bearing,required_lightweight,False
pit,381,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,1058,pass,evidence_bearing,required_lightweight,False
team_radio,374,pass,evidence_bearing,opportunistic,False
