lane,rows,result,reason,required_status,heavy_endpoint
weather,5058,pass,evidence_bearing,required_lightweight,False
race_control,2573,pass,evidence_bearing,required_lightweight,False
intervals,161155,pass,evidence_bearing,required_lightweight,False
position,16856,pass,evidence_bearing,required_lightweight,False
stints,2993,pass,evidence_bearing,required_lightweight,False
pit,330,pass,evidence_bearing,required_lightweight,False
starting_grid,110,pass,evidence_bearing,required_lightweight,False
drivers,754,pass,evidence_bearing,required_lightweight,False
team_radio,211,pass,evidence_bearing,opportunistic,False
