timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-07-19T23:32:08.010552Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.738
2026-07-19T23:32:08.909968Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.739
2026-07-19T23:32:09.588171Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.576
2026-07-19T23:32:10.180698Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.491
2026-07-19T23:32:10.792275Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.51
2026-07-19T23:32:11.414439Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.52
2026-07-19T23:32:11.516382Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T23:32:12.014244Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.498
2026-07-19T23:32:12.609886Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.494
2026-07-19T23:32:13.315053Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.603
2026-07-19T23:32:13.951258Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.535
2026-07-19T23:32:14.637319Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.584
2026-07-19T23:32:15.291902Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.553
2026-07-19T23:32:15.947792Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.555
2026-07-19T23:32:16.791163Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.741
2026-07-19T23:32:16.893179Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T23:32:17.390235Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.497
2026-07-19T23:32:18.000700Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.509
2026-07-19T23:32:18.601735Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.499
2026-07-19T23:32:19.338618Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.636
