lane,rows,result,reason,required_status,heavy_endpoint
weather,5729,pass,evidence_bearing,required_lightweight,False
race_control,2431,pass,evidence_bearing,required_lightweight,False
intervals,124177,pass,evidence_bearing,required_lightweight,False
position,21198,pass,evidence_bearing,required_lightweight,False
stints,3106,pass,evidence_bearing,required_lightweight,False
pit,207,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,713,pass,evidence_bearing,required_lightweight,False
team_radio,115,pass,evidence_bearing,opportunistic,False
