source_name,found,row_count,path
drivers,True,665,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,117444,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,226,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,15875,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2175,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,66,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2737,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4632,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
