lane,rows,result,reason,required_status,heavy_endpoint
weather,7150,pass,evidence_bearing,required_lightweight,False
race_control,4396,pass,evidence_bearing,required_lightweight,False
intervals,226641,pass,evidence_bearing,required_lightweight,False
position,26320,pass,evidence_bearing,required_lightweight,False
stints,4217,pass,evidence_bearing,required_lightweight,False
pit,428,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,1008,pass,evidence_bearing,required_lightweight,False
team_radio,423,pass,evidence_bearing,opportunistic,False
