meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1290,11329,1,87,1,3,SOFT,0
1290,11329,1,5,1,3,SOFT,0
1290,11329,1,27,1,5,SOFT,0
1290,11329,1,30,1,6,SOFT,0
1290,11329,1,41,1,6,SOFT,0
1290,11329,1,6,1,6,MEDIUM,0
1290,11329,1,11,1,7,SOFT,0
1290,11329,1,31,1,5,SOFT,0
1290,11329,1,81,1,5,SOFT,0
1290,11329,2,87,4,6,SOFT,0
1290,11329,2,5,4,6,SOFT,3
1290,11329,2,6,7,7,SOFT,0
1290,11329,1,43,1,5,MEDIUM,0
1290,11329,1,23,1,5,SOFT,0
1290,11329,1,44,1,5,SOFT,0
1290,11329,1,10,1,7,MEDIUM,0
1290,11329,1,14,1,5,SOFT,0
1290,11329,1,18,1,5,SOFT,0
1290,11329,1,55,1,5,SOFT,0
1290,11329,1,77,1,7,SOFT,0
1290,11329,1,63,1,3,SOFT,0
1290,11329,1,12,1,3,SOFT,0
1290,11329,2,30,7,14,SOFT,6
1290,11329,2,41,7,14,SOFT,6
1290,11329,1,3,1,6,SOFT,0
1290,11329,2,27,6,11,SOFT,5
1290,11329,2,63,4,6,SOFT,3
1290,11329,2,81,6,12,SOFT,5
1290,11329,1,1,1,13,MEDIUM,0
1290,11329,1,16,1,7,SOFT,0
1290,11329,2,12,4,6,SOFT,3
1290,11329,2,23,6,12,SOFT,5
1290,11329,3,41,15,15,SOFT,0
1290,11329,2,14,6,9,SOFT,0
1290,11329,3,30,15,15,SOFT,0
1290,11329,2,18,6,9,SOFT,0
1290,11329,2,31,6,14,SOFT,5
1290,11329,3,87,7,15,SOFT,6
1290,11329,2,44,6,12,SOFT,5
1290,11329,3,27,12,14,SOFT,0
1290,11329,3,5,7,11,SOFT,6
1290,11329,2,11,8,14,SOFT,7
1290,11329,2,16,8,10,SOFT,7
1290,11329,2,55,6,13,SOFT,5
1290,11329,2,10,8,15,MEDIUM,7
1290,11329,2,43,6,14,MEDIUM,5
1290,11329,2,77,8,15,SOFT,7
1290,11329,3,63,7,9,SOFT,0
1290,11329,4,30,16,18,SOFT,0
1290,11329,4,41,16,18,SOFT,0
1290,11329,2,3,7,9,SOFT,0
1290,11329,4,63,10,12,SOFT,3
1290,11329,3,23,13,15,SOFT,0
1290,11329,4,5,12,14,SOFT,0
1290,11329,3,18,10,15,SOFT,0
1290,11329,4,27,15,17,SOFT,0
1290,11329,3,44,13,17,SOFT,0
1290,11329,3,81,13,17,SOFT,0
1290,11329,3,14,10,14,SOFT,0
1290,11329,2,1,14,18,SOFT,0
1290,11329,3,12,7,10,SOFT,0
1290,11329,4,6,9,11,MEDIUM,0
1290,11329,3,10,16,21,SOFT,0
1290,11329,5,6,12,19,MEDIUM,6
1290,11329,3,43,15,20,SOFT,0
1290,11329,3,11,15,21,SOFT,0
1290,11329,4,23,16,19,SOFT,3
1290,11329,5,27,18,20,SOFT,6
1290,11329,5,5,15,18,SOFT,3
1290,11329,4,81,18,20,SOFT,0
1290,11329,5,30,19,23,SOFT,0
1290,11329,3,6,8,8,MEDIUM,0
1290,11329,3,31,15,22,SOFT,0
1290,11329,5,41,19,23,SOFT,3
1290,11329,3,1,19,21,SOFT,0
1290,11329,3,16,11,17,SOFT,0
1290,11329,3,77,16,22,SOFT,0
1290,11329,4,14,15,17,SOFT,5
1290,11329,4,87,16,23,SOFT,0
1290,11329,4,12,11,13,SOFT,0
1290,11329,3,3,10,14,SOFT,3
1290,11329,3,55,14,20,SOFT,0
