date,session_key,pit_duration,lane_duration,meeting_key,lap_number,driver_number,stop_duration,source_closure_retrieved_utc
2026-07-03T15:32:25.695000+00:00,11317,,,1289,1,3,,2026-07-03T17:18:18.120004Z
2026-07-03T15:32:30.481000+00:00,11317,,,1289,1,6,,2026-07-03T17:18:18.120004Z
2026-07-03T15:32:47.754000+00:00,11317,,,1289,1,81,,2026-07-03T17:18:18.120004Z
2026-07-03T15:33:00.221000+00:00,11317,,,1289,1,1,,2026-07-03T17:18:18.120004Z
2026-07-03T15:33:06.606000+00:00,11317,,,1289,1,10,,2026-07-03T17:18:18.120004Z
2026-07-03T15:33:14.292000+00:00,11317,,,1289,1,43,,2026-07-03T17:18:18.120004Z
2026-07-03T15:35:18.699000+00:00,11317,,,1289,1,14,,2026-07-03T17:18:18.120004Z
2026-07-03T15:35:22.626000+00:00,11317,,,1289,1,18,,2026-07-03T17:18:18.120004Z
2026-07-03T15:37:18.315000+00:00,11317,48.6,48.6,1289,4,12,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:03.502000+00:00,11317,76.3,76.3,1289,4,63,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:19.306000+00:00,11317,67.3,67.3,1289,4,5,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:28.897000+00:00,11317,68.2,68.2,1289,4,27,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:34.860000+00:00,11317,155.5,155.5,1289,4,31,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:38.322000+00:00,11317,151.5,151.5,1289,4,87,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:40.355000+00:00,11317,194.4,194.4,1289,4,77,,2026-07-03T17:18:18.120004Z
2026-07-03T15:38:43.485000+00:00,11317,208.2,208.2,1289,4,11,,2026-07-03T17:18:18.120004Z
2026-07-03T15:39:01.603000+00:00,11317,40.9,40.9,1289,4,1,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:06.393000+00:00,11317,323.6,323.6,1289,7,27,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:08.539000+00:00,11317,260.1,260.1,1289,8,55,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:13.725000+00:00,11317,338.9,338.9,1289,7,3,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:19.467000+00:00,11317,262.3,262.3,1289,8,23,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:25.120000+00:00,11317,415.0,415.0,1289,6,6,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:36.543000+00:00,11317,305.0,305.0,1289,7,1,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:41.543000+00:00,11317,364.6,364.6,1289,7,5,,2026-07-03T17:18:18.120004Z
2026-07-03T15:49:49.229000+00:00,11317,697.5,697.5,1289,4,81,,2026-07-03T17:18:18.120004Z
2026-07-03T15:50:08.120000+00:00,11317,586.1,586.1,1289,6,16,,2026-07-03T17:18:18.120004Z
2026-07-03T15:50:11.894000+00:00,11317,457.7,457.7,1289,7,44,,2026-07-03T17:18:18.120004Z
2026-07-03T15:50:29.268000+00:00,11317,470.3,470.3,1289,7,12,,2026-07-03T17:18:18.120004Z
2026-07-03T15:50:36.741000+00:00,11317,443.3,443.3,1289,7,63,,2026-07-03T17:18:18.120004Z
2026-07-03T15:54:15.614000+00:00,11317,678.8,678.8,1289,7,30,,2026-07-03T17:18:18.120004Z
2026-07-03T15:54:19.893000+00:00,11317,632.5,632.5,1289,7,41,,2026-07-03T17:18:18.120004Z
2026-07-03T15:54:24.358000+00:00,11317,622.8,622.8,1289,7,10,,2026-07-03T17:18:18.120004Z
2026-07-03T15:54:26.968000+00:00,11317,579.8,579.8,1289,7,43,,2026-07-03T17:18:18.120004Z
2026-07-03T15:55:28.130000+00:00,11317,32.8,32.8,1289,10,1,,2026-07-03T17:18:18.120004Z
2026-07-03T15:55:50.842000+00:00,11317,107.1,107.1,1289,11,55,,2026-07-03T17:18:18.120004Z
2026-07-03T15:55:58.126000+00:00,11317,108.6,108.6,1289,10,27,,2026-07-03T17:18:18.120004Z
2026-07-03T15:56:10.106000+00:00,11317,65.6,65.6,1289,10,5,,2026-07-03T17:18:18.120004Z
2026-07-03T15:56:33.648000+00:00,11317,54.7,54.7,1289,10,12,,2026-07-03T17:18:18.120004Z
2026-07-03T15:56:40.495000+00:00,11317,122.5,122.5,1289,11,23,,2026-07-03T17:18:18.120004Z
2026-07-03T16:10:49.149000+00:00,11317,616.5,616.5,1289,10,81,,2026-07-03T17:18:18.120004Z
2026-07-03T16:10:53.933000+00:00,11317,667.3,667.3,1289,10,41,,2026-07-03T17:18:18.120004Z
2026-07-03T16:10:58.546000+00:00,11317,621.4,621.4,1289,13,1,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:01.956000+00:00,11317,695.4,695.4,1289,10,30,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:07.006000+00:00,11317,566.6,566.6,1289,13,12,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:10.107000+00:00,11317,611.4,611.4,1289,12,16,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:22.166000+00:00,11317,731.6,731.6,1289,12,44,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:32.581000+00:00,11317,1023.8,1023.8,1289,10,3,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:42.276000+00:00,11317,677.0,677.0,1289,12,6,,2026-07-03T17:18:18.120004Z
2026-07-03T16:11:55.242000+00:00,11317,642.0,642.0,1289,13,63,,2026-07-03T17:18:18.120004Z
