position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-06-14T15:32:07.584212Z
2,12,91.809,1280,11236,2026-06-14T15:32:07.584212Z
3,1,92.141,1280,11236,2026-06-14T15:32:07.584212Z
4,44,92.161,1280,11236,2026-06-14T15:32:07.584212Z
5,81,92.224,1280,11236,2026-06-14T15:32:07.584212Z
6,16,92.528,1280,11236,2026-06-14T15:32:07.584212Z
7,10,92.888,1280,11236,2026-06-14T15:32:07.584212Z
8,3,93.254,1280,11236,2026-06-14T15:32:07.584212Z
9,87,93.409,1280,11236,2026-06-14T15:32:07.584212Z
10,6,93.723,1280,11236,2026-06-14T15:32:07.584212Z
11,27,93.635,1280,11236,2026-06-14T15:32:07.584212Z
12,31,93.639,1280,11236,2026-06-14T15:32:07.584212Z
13,30,93.714,1280,11236,2026-06-14T15:32:07.584212Z
14,5,93.774,1280,11236,2026-06-14T15:32:07.584212Z
15,41,94.048,1280,11236,2026-06-14T15:32:07.584212Z
16,43,94.327,1280,11236,2026-06-14T15:32:07.584212Z
17,55,94.761,1280,11236,2026-06-14T15:32:07.584212Z
18,14,95.581,1280,11236,2026-06-14T15:32:07.584212Z
19,18,96.151,1280,11236,2026-06-14T15:32:07.584212Z
20,77,97.378,1280,11236,2026-06-14T15:32:07.584212Z
21,11,,1280,11236,2026-06-14T15:32:07.584212Z
22,23,95.305,1280,11236,2026-06-14T15:32:07.584212Z
1,1,87.869,1284,11271,2026-06-14T15:36:07.868405Z
2,12,88.091,1284,11271,2026-06-14T15:36:07.868405Z
3,81,88.108,1284,11271,2026-06-14T15:36:07.868405Z
4,16,88.239,1284,11271,2026-06-14T15:36:07.868405Z
5,3,88.461,1284,11271,2026-06-14T15:36:07.868405Z
6,63,88.493,1284,11271,2026-06-14T15:36:07.868405Z
7,44,88.618,1284,11271,2026-06-14T15:36:07.868405Z
8,43,89.32,1284,11271,2026-06-14T15:36:07.868405Z
9,6,89.422,1284,11271,2026-06-14T15:36:07.868405Z
10,10,89.474,1284,11271,2026-06-14T15:36:07.868405Z
11,5,89.994,1284,11271,2026-06-14T15:36:07.868405Z
12,27,90.019,1284,11271,2026-06-14T15:36:07.868405Z
13,87,90.116,1284,11271,2026-06-14T15:36:07.868405Z
14,55,90.224,1284,11271,2026-06-14T15:36:07.868405Z
15,30,91.043,1284,11271,2026-06-14T15:36:07.868405Z
16,31,91.245,1284,11271,2026-06-14T15:36:07.868405Z
17,11,91.255,1284,11271,2026-06-14T15:36:07.868405Z
18,23,91.322,1284,11271,2026-06-14T15:36:07.868405Z
19,77,91.826,1284,11271,2026-06-14T15:36:07.868405Z
20,14,101.311,1284,11271,2026-06-14T15:36:07.868405Z
21,18,,1284,11271,2026-06-14T15:36:07.868405Z
22,41,90.573,1284,11271,2026-06-14T15:36:07.868405Z
1,63,72.965,1285,11282,2026-06-14T15:37:08.987790Z
2,12,73.033,1285,11282,2026-06-14T15:37:08.987790Z
3,1,73.28,1285,11282,2026-06-14T15:37:08.987790Z
4,81,73.299,1285,11282,2026-06-14T15:37:08.987790Z
5,44,73.326,1285,11282,2026-06-14T15:37:08.987790Z
6,16,73.41,1285,11282,2026-06-14T15:37:08.987790Z
7,3,73.504,1285,11282,2026-06-14T15:37:08.987790Z
8,6,73.605,1285,11282,2026-06-14T15:37:08.987790Z
9,41,73.737,1285,11282,2026-06-14T15:37:08.987790Z
10,55,74.536,1285,11282,2026-06-14T15:37:08.987790Z
11,27,74.595,1285,11282,2026-06-14T15:37:08.987790Z
12,5,74.627,1285,11282,2026-06-14T15:37:08.987790Z
13,43,74.702,1285,11282,2026-06-14T15:37:08.987790Z
14,31,74.928,1285,11282,2026-06-14T15:37:08.987790Z
15,14,,1285,11282,2026-06-14T15:37:08.987790Z
16,11,76.002,1285,11282,2026-06-14T15:37:08.987790Z
17,18,76.354,1285,11282,2026-06-14T15:37:08.987790Z
18,30,,1285,11282,2026-06-14T15:37:08.987790Z
19,87,75.197,1285,11282,2026-06-14T15:37:08.987790Z
20,10,76.642,1285,11282,2026-06-14T15:37:08.987790Z
21,77,76.866,1285,11282,2026-06-14T15:37:08.987790Z
22,23,,1285,11282,2026-06-14T15:37:08.987790Z
