source_name,found,row_count,path
drivers,True,801,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,172759,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,371,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,18243,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2673,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,176,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2627,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4752,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
