lane,rows,result,reason,required_status,heavy_endpoint
weather,6824,pass,evidence_bearing,required_lightweight,False
race_control,4209,pass,evidence_bearing,required_lightweight,False
intervals,176983,pass,evidence_bearing,required_lightweight,False
position,28199,pass,evidence_bearing,required_lightweight,False
stints,4064,pass,evidence_bearing,required_lightweight,False
pit,493,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,1079,pass,evidence_bearing,required_lightweight,False
team_radio,432,pass,evidence_bearing,opportunistic,False
