lane,rows,result,reason,required_status,heavy_endpoint
weather,7870,pass,evidence_bearing,required_lightweight,False
race_control,4508,pass,evidence_bearing,required_lightweight,False
intervals,264665,pass,evidence_bearing,required_lightweight,False
position,33506,pass,evidence_bearing,required_lightweight,False
stints,4578,pass,evidence_bearing,required_lightweight,False
pit,484,pass,evidence_bearing,required_lightweight,False
starting_grid,264,pass,evidence_bearing,required_lightweight,False
drivers,1396,pass,evidence_bearing,required_lightweight,False
team_radio,414,pass,evidence_bearing,opportunistic,False
