timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-07-19T21:27:44.366001Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.43
2026-07-19T21:27:44.953563Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.435
2026-07-19T21:27:45.455688Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.4
2026-07-19T21:27:45.979697Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.422
2026-07-19T21:27:46.515577Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.435
2026-07-19T21:27:47.034314Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.417
2026-07-19T21:27:47.136333Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T21:27:47.498547Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.362
2026-07-19T21:27:47.971929Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.372
2026-07-19T21:27:48.478550Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.405
2026-07-19T21:27:49.168476Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.588
2026-07-19T21:27:49.641747Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.371
2026-07-19T21:27:50.156911Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.413
2026-07-19T21:27:50.621255Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.363
2026-07-19T21:27:51.108887Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.386
2026-07-19T21:27:51.210883Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T21:27:51.579611Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.369
2026-07-19T21:27:52.055357Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.375
2026-07-19T21:27:52.529798Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.372
2026-07-19T21:27:53.069764Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.438
2026-07-19T21:27:53.673752Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.502
2026-07-19T21:27:54.145341Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.37
2026-07-19T21:27:54.619963Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.373
2026-07-19T21:27:55.102594Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.381
2026-07-19T21:27:55.204653Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T21:27:55.572462Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.368
2026-07-19T21:27:56.204790Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.531
2026-07-19T21:27:56.663162Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.356
2026-07-19T21:27:57.162063Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.397
2026-07-19T21:27:57.636945Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.373
2026-07-19T21:27:58.114091Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.375
2026-07-19T21:27:58.596095Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.381
2026-07-19T21:27:59.054109Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.356
2026-07-19T21:27:59.155374Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T21:27:59.518215Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.363
2026-07-19T21:27:59.987654Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.368
2026-07-19T21:28:00.461286Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",1,pass,,0.37
2026-07-19T21:28:00.926462Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",1,pass,,0.364
2026-07-19T21:28:01.405791Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",1,pass,,0.378
2026-07-19T21:28:01.870829Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",1,pass,,0.364
2026-07-19T21:28:02.336416Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11470}",1,pass,,0.364
2026-07-19T21:28:02.801298Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11470}",1,pass,,0.364
2026-07-19T21:28:03.278003Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 12, ""session_key"": 11470}",1,pass,,0.376
2026-07-19T21:28:03.784608Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 14, ""session_key"": 11470}",1,pass,,0.405
2026-07-19T21:28:04.385472Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 16, ""session_key"": 11470}",1,pass,,0.5
2026-07-19T21:28:04.856294Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 18, ""session_key"": 11470}",1,pass,,0.37
2026-07-19T21:28:05.338630Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 23, ""session_key"": 11470}",1,pass,,0.381
