source_name,found,row_count,path
drivers,True,697,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,93571,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,227,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,17366,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2026,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,44,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2582,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4763,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
