date,session_key,pit_duration,meeting_key,driver_number,stop_duration,lane_duration,lap_number,source_closure_retrieved_utc
2026-03-08T04:17:09.480000+00:00,11234,27.7,1279,43,,27.7,9,2026-09-25T17:15:13.144698Z
2026-03-08T04:19:40.861000+00:00,11234,18.2,1279,1,,18.2,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:19:45.997000+00:00,11234,18.5,1279,31,,18.5,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:19:46.650000+00:00,11234,18.6,1279,10,,18.6,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:19:56.659000+00:00,11234,19.8,1279,55,,19.8,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:20:02.746000+00:00,11234,19.1,1279,30,,19.1,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:20:48.545000+00:00,11234,25.895,1279,14,10.0,25.895,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:20:37.821000+00:00,11234,36.686,1279,18,16.9,36.686,11,2026-09-25T17:15:13.144698Z
2026-03-08T04:21:15.981000+00:00,11234,17.794,1279,63,2.3,17.794,12,2026-09-25T17:15:13.144698Z
2026-03-08T04:22:00.272000+00:00,11234,20.985,1279,12,2.5,20.985,12,2026-09-25T17:15:13.144698Z
2026-03-08T04:22:01.303000+00:00,11234,18.118,1279,23,2.7,18.118,12,2026-09-25T17:15:13.144698Z
2026-03-08T04:23:57.952000+00:00,11234,30.387,1279,77,12.5,30.387,12,2026-09-25T17:15:13.144698Z
2026-03-08T04:31:07.099000+00:00,11234,18.506,1279,41,2.4,18.506,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:31:12.593000+00:00,11234,19.07,1279,3,,19.07,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:30:50.106000+00:00,11234,18.774,1279,87,3.3,18.774,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:53:09.209000+00:00,11234,22.619,1279,5,5.2,22.619,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:31:56.620000+00:00,11234,21.371,1279,11,5.5,21.371,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:40:09.040000+00:00,11234,972.3,1279,14,,972.3,13,2026-09-25T17:15:13.144698Z
2026-03-08T04:40:48.354000+00:00,11234,17.6,1279,16,,17.6,25,2026-09-25T17:15:13.144698Z
2026-03-08T04:40:49.682000+00:00,11234,17.664,1279,16,2.2,17.664,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:44:26.700000+00:00,11234,33.1,1279,18,,33.1,26,2026-09-25T17:15:13.144698Z
2026-03-08T04:44:40.626000+00:00,11234,33.182,1279,18,16.4,33.182,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:45:03.940000+00:00,11234,17.7,1279,44,,17.7,28,2026-09-25T17:15:13.144698Z
2026-03-08T04:45:19.036000+00:00,11234,17.741,1279,44,2.3,17.741,18,2026-09-25T17:15:13.144698Z
2026-03-08T04:52:53.935000+00:00,11234,22.6,1279,5,,22.6,33,2026-09-25T17:15:13.144698Z
2026-03-08T04:53:24.013000+00:00,11234,18.404,1279,23,2.5,18.404,33,2026-09-25T17:15:13.144698Z
2026-03-08T04:54:27.845000+00:00,11234,18.19,1279,30,2.8,18.19,33,2026-09-25T17:15:13.144698Z
2026-03-08T04:54:41.807000+00:00,11234,25.939,1279,55,8.0,25.939,33,2026-09-25T17:15:13.144698Z
2026-03-08T04:54:07.060000+00:00,11234,17.6,1279,1,,17.6,34,2026-09-25T17:15:13.144698Z
2026-03-08T05:03:56.712000+00:00,11234,18.0,1279,3,,18.0,41,2026-09-25T17:15:13.144698Z
2026-03-08T05:09:13.750000+00:00,11234,18.951,1279,11,3.2,18.951,43,2026-09-25T17:15:13.144698Z
2026-03-08T05:11:24.061000+00:00,11234,34.615,1279,55,19.8,34.615,45,2026-09-25T17:15:13.144698Z
2026-03-08T05:12:34.739000+00:00,11234,18.561,1279,43,2.9,18.561,46,2026-09-25T17:15:13.144698Z
2026-03-08T05:14:27.249000+00:00,11234,1081.5,1279,18,,1081.5,34,2026-09-25T17:15:13.144698Z
2026-03-08T05:22:06.866000+00:00,11234,22.4,1279,18,,22.4,39,2026-09-25T17:15:13.144698Z
2026-03-08T05:22:16.614000+00:00,11234,22.469,1279,18,5.6,22.469,46,2026-09-25T17:15:13.144698Z
2026-03-15T07:06:25.125000+00:00,11245,23.062,1280,6,2.7,23.062,1,2026-09-25T17:16:05.578201Z
2026-03-15T07:19:30.772000+00:00,11245,22.721,1280,30,2.5,22.721,9,2026-09-25T17:16:05.578201Z
2026-03-15T07:19:31.880000+00:00,11245,23.678,1280,3,3.4,23.678,9,2026-09-25T17:16:05.578201Z
2026-03-15T07:19:34.317000+00:00,11245,23.106,1280,55,3.1,23.106,9,2026-09-25T17:16:05.578201Z
2026-03-15T07:20:48.777000+00:00,11245,23.005,1280,12,2.9,23.005,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:20:56.454000+00:00,11245,23.39,1280,63,3.2,23.39,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:20:56.799000+00:00,11245,22.433,1280,44,2.4,22.433,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:21:02.954000+00:00,11245,25.633,1280,16,3.5,25.633,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:21:06.329000+00:00,11245,23.539,1280,10,2.8,23.539,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:21:23.314000+00:00,11245,22.967,1280,87,,22.967,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:21:49.224000+00:00,11245,27.795,1280,77,7.4,27.795,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:22:06.849000+00:00,11245,25.748,1280,6,5.7,25.748,10,2026-09-25T17:16:05.578201Z
2026-03-15T07:24:08.630000+00:00,11245,26.213,1280,11,5.5,26.213,11,2026-09-25T17:16:05.578201Z
2026-03-15T07:55:08.164000+00:00,11245,25.997,1280,31,5.7,25.997,29,2026-09-25T17:16:05.578201Z
2026-03-15T07:58:53.861000+00:00,11245,23.291,1280,14,2.8,23.291,31,2026-09-25T17:16:05.578201Z
2026-03-15T07:59:58.613000+00:00,11245,23.195,1280,43,2.6,23.195,32,2026-09-25T17:16:05.578201Z
2026-03-15T08:05:10.947000+00:00,11245,37.358,1280,27,16.1,37.358,35,2026-09-25T17:16:05.578201Z
2026-03-15T08:16:43.743000+00:00,11245,23.29,1280,41,2.9,23.29,42,2026-09-25T17:16:05.578201Z
2026-03-15T08:23:53.817000+00:00,11245,47.067,1280,31,26.9,47.067,46,2026-09-25T17:16:05.578201Z
2026-05-02T16:25:14.670000+00:00,11275,40.821,1284,23,20.6,40.821,13,2026-09-25T17:19:11.792604Z
2026-05-22T20:30:02.910000+00:00,11282,,1285,44,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:05.973000+00:00,11282,,1285,16,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:09.738000+00:00,11282,,1285,55,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:11.722000+00:00,11282,,1285,77,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:17.538000+00:00,11282,,1285,87,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:23.269000+00:00,11282,,1285,1,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:26.738000+00:00,11282,,1285,31,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:33.327000+00:00,11282,,1285,41,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:49.632000+00:00,11282,,1285,14,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:30:55.491000+00:00,11282,,1285,18,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:03.710000+00:00,11282,,1285,5,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:07.684000+00:00,11282,,1285,11,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:14.348000+00:00,11282,,1285,81,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:26.839000+00:00,11282,,1285,27,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:46.701000+00:00,11282,,1285,63,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:31:53.635000+00:00,11282,,1285,12,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:32:09.595000+00:00,11282,,1285,43,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:32:10.517000+00:00,11282,,1285,10,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:32:15.745000+00:00,11282,,1285,6,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:32:35.164000+00:00,11282,,1285,3,,,1,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:02.559000+00:00,11282,,1285,55,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:04.047000+00:00,11282,,1285,18,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:14.187000+00:00,11282,,1285,44,,,9,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:17.156000+00:00,11282,,1285,87,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:18.177000+00:00,11282,,1285,31,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:21.459000+00:00,11282,,1285,27,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:23.459000+00:00,11282,,1285,5,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:24.224000+00:00,11282,,1285,77,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:24.599000+00:00,11282,,1285,10,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:26.050000+00:00,11282,,1285,11,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T20:59:29.459000+00:00,11282,,1285,43,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:03.099000+00:00,11282,,1285,63,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:07.349000+00:00,11282,,1285,12,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:15.099000+00:00,11282,349.9,1285,43,,349.9,9,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:19.168000+00:00,11282,370.8,1285,87,,370.8,10,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:21.897000+00:00,11282,367.3,1285,31,,367.3,10,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:29.658000+00:00,11282,458.2,1285,5,,458.2,8,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:40.595000+00:00,11282,,1285,1,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:45.945000+00:00,11282,,1285,41,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T21:08:48.367000+00:00,11282,328.1,1285,55,,328.1,11,2026-09-25T17:20:01.732222Z
2026-05-22T21:09:00.585000+00:00,11282,338.9,1285,44,,338.9,12,2026-09-25T17:20:01.732222Z
2026-05-22T21:09:05.582000+00:00,11282,,1285,16,,,8,2026-09-25T17:20:01.732222Z
2026-05-22T21:09:11.421000+00:00,11282,,1285,6,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:09:21.150000+00:00,11282,511.9,1285,27,,511.9,8,2026-09-25T17:20:01.732222Z
2026-05-22T21:09:26.195000+00:00,11282,,1285,81,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:11:54.235000+00:00,11282,,1285,3,,,7,2026-09-25T17:20:01.732222Z
2026-05-22T21:25:36.056000+00:00,11282,483.7,1285,44,,483.7,18,2026-09-25T17:20:01.732222Z
2026-05-22T21:25:41.322000+00:00,11282,553.2,1285,6,,553.2,12,2026-09-25T17:20:01.732222Z
2026-05-22T21:25:48.259000+00:00,11282,311.6,1285,55,,311.6,19,2026-09-25T17:20:01.732222Z
2026-05-22T21:26:22.741000+00:00,11282,514.1,1285,63,,514.1,14,2026-09-25T17:20:01.732222Z
2026-05-22T21:26:33.875000+00:00,11282,537.4,1285,16,,537.4,14,2026-09-25T17:20:01.732222Z
2026-05-22T21:27:16.991000+00:00,11282,593.1,1285,3,,593.1,11,2026-09-25T17:20:01.732222Z
2026-05-22T21:27:24.420000+00:00,11282,871.3,1285,1,,871.3,11,2026-09-25T17:20:01.732222Z
2026-05-22T21:27:29.142000+00:00,11282,529.2,1285,41,,529.2,15,2026-09-25T17:20:01.732222Z
2026-05-22T21:27:32.869000+00:00,11282,729.3,1285,81,,729.3,11,2026-09-25T17:20:01.732222Z
2026-05-22T21:28:00.754000+00:00,11282,763.0,1285,12,,763.0,12,2026-09-25T17:20:01.732222Z
2026-05-23T16:15:39.227000+00:00,11286,155.1,1285,6,,155.1,7,2026-09-25T17:20:06.090752Z
2026-05-23T16:18:32.832000+00:00,11286,23.5,1285,6,,23.5,9,2026-09-25T17:20:06.090752Z
2026-05-23T16:22:01.414000+00:00,11286,24.0,1285,23,,24.0,14,2026-09-25T17:20:06.090752Z
2026-05-23T16:23:24.074000+00:00,11286,24.6,1285,14,,24.6,15,2026-09-25T17:20:06.090752Z
2026-05-23T16:27:20.351000+00:00,11286,38.4,1285,87,,38.4,18,2026-09-25T17:20:06.090752Z
2026-05-23T16:29:03.467000+00:00,11286,70.6,1285,10,,70.6,19,2026-09-25T17:20:06.090752Z
2026-05-24T20:11:35.201000+00:00,11291,24.1,1285,81,,24.1,1,2026-09-25T17:20:14.545627Z
2026-05-24T20:12:53.655000+00:00,11291,23.4,1285,1,,23.4,2,2026-09-25T17:20:14.545627Z
2026-05-24T20:13:06.553000+00:00,11291,24.9,1285,27,,24.9,2,2026-09-25T17:20:14.545627Z
2026-05-24T20:13:10.208000+00:00,11291,24.7,1285,55,,24.7,2,2026-09-25T17:20:14.545627Z
2026-05-24T20:13:12.614000+00:00,11291,28.1,1285,5,,28.1,2,2026-09-25T17:20:14.545627Z
2026-05-24T20:13:13.091000+00:00,11291,25.7,1285,11,,25.7,2,2026-09-25T17:20:14.545627Z
2026-05-24T20:14:43.855000+00:00,11291,28.2,1285,77,,28.2,3,2026-09-25T17:20:14.545627Z
2026-05-24T20:23:13.509000+00:00,11291,24.8,1285,77,,24.8,9,2026-09-25T17:20:14.545627Z
2026-05-24T20:26:37.176000+00:00,11291,36.6,1285,81,,36.6,12,2026-09-25T17:20:14.545627Z
2026-05-24T20:29:29.471000+00:00,11291,24.2,1285,18,,24.2,14,2026-09-25T17:20:14.545627Z
2026-05-24T20:30:15.392000+00:00,11291,28.8,1285,1,,28.8,15,2026-09-25T17:20:14.545627Z
2026-05-24T20:30:47.863000+00:00,11291,25.1,1285,11,,25.1,15,2026-09-25T17:20:14.545627Z
2026-05-24T20:31:52.896000+00:00,11291,24.8,1285,31,,24.8,16,2026-09-25T17:20:14.545627Z
2026-05-24T20:34:34.135000+00:00,11291,24.7,1285,5,,24.7,18,2026-09-25T17:20:14.545627Z
2026-05-24T20:37:09.895000+00:00,11291,31.0,1285,27,,31.0,20,2026-09-25T17:20:14.545627Z
2026-05-24T20:37:15.069000+00:00,11291,24.7,1285,14,,24.7,20,2026-09-25T17:20:14.545627Z
2026-05-24T20:49:34.153000+00:00,11291,25.6,1285,43,,25.6,30,2026-09-25T17:20:14.545627Z
2026-05-24T20:49:46.801000+00:00,11291,24.9,1285,11,,24.9,29,2026-09-25T17:20:14.545627Z
2026-05-24T20:49:47.971000+00:00,11291,24.1,1285,30,,24.1,30,2026-09-25T17:20:14.545627Z
2026-05-24T20:49:55.410000+00:00,11291,25.6,1285,10,,25.6,30,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:09.459000+00:00,11291,25.6,1285,55,,25.6,30,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:16.912000+00:00,11291,25.1,1285,12,,25.1,31,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:19.553000+00:00,11291,44.9,1285,87,,44.9,30,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:23.022000+00:00,11291,25.1,1285,3,,25.1,31,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:34.865000+00:00,11291,25.9,1285,44,,25.9,31,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:38.006000+00:00,11291,24.9,1285,6,,24.9,31,2026-09-25T17:20:14.545627Z
2026-05-24T20:50:40.850000+00:00,11291,30.1,1285,16,,30.1,31,2026-09-25T17:20:14.545627Z
2026-05-24T20:51:02.188000+00:00,11291,24.4,1285,77,,24.4,29,2026-09-25T17:20:14.545627Z
2026-05-24T20:51:29.219000+00:00,11291,35.3,1285,31,,35.3,30,2026-09-25T17:20:14.545627Z
2026-05-24T21:17:51.300000+00:00,11291,24.1,1285,18,,24.1,49,2026-09-25T17:20:14.545627Z
2026-05-24T21:18:25.134000+00:00,11291,34.7,1285,6,,34.7,52,2026-09-25T17:20:14.545627Z
2026-05-24T21:18:48.229000+00:00,11291,31.1,1285,77,,31.1,49,2026-09-25T17:20:14.545627Z
2026-05-24T21:18:50.366000+00:00,11291,36.1,1285,81,,36.1,51,2026-09-25T17:20:14.545627Z
2026-05-24T21:31:49.681000+00:00,11291,34.8,1285,6,,34.8,62,2026-09-25T17:20:14.545627Z
2026-07-03T15:30:14.714000+00:00,11317,,1289,11,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:30:20.299000+00:00,11317,,1289,77,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:30:43.565000+00:00,11317,,1289,31,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:30:47.676000+00:00,11317,,1289,87,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:20.441000+00:00,11317,,1289,12,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:26.105000+00:00,11317,,1289,63,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:30.514000+00:00,11317,,1289,16,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:35.738000+00:00,11317,,1289,44,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:41.437000+00:00,11317,,1289,5,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:51.388000+00:00,11317,,1289,27,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:31:58.181000+00:00,11317,,1289,30,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:02.555000+00:00,11317,,1289,55,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:09.313000+00:00,11317,,1289,23,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:15.533000+00:00,11317,,1289,41,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:25.695000+00:00,11317,,1289,3,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:30.481000+00:00,11317,,1289,6,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:32:47.754000+00:00,11317,,1289,81,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:33:00.221000+00:00,11317,,1289,1,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:33:06.606000+00:00,11317,,1289,10,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:33:14.292000+00:00,11317,,1289,43,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:35:18.699000+00:00,11317,,1289,14,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:35:22.626000+00:00,11317,,1289,18,,,1,2026-09-25T17:24:01.340193Z
2026-07-03T15:37:18.315000+00:00,11317,48.6,1289,12,,48.6,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:03.502000+00:00,11317,76.3,1289,63,,76.3,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:19.306000+00:00,11317,67.3,1289,5,,67.3,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:28.897000+00:00,11317,68.2,1289,27,,68.2,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:34.860000+00:00,11317,155.5,1289,31,,155.5,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:38.322000+00:00,11317,151.5,1289,87,,151.5,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:40.355000+00:00,11317,194.4,1289,77,,194.4,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:38:43.485000+00:00,11317,208.2,1289,11,,208.2,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:39:01.603000+00:00,11317,40.9,1289,1,,40.9,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:06.393000+00:00,11317,323.6,1289,27,,323.6,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:08.539000+00:00,11317,260.1,1289,55,,260.1,8,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:13.725000+00:00,11317,338.9,1289,3,,338.9,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:19.467000+00:00,11317,262.3,1289,23,,262.3,8,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:25.120000+00:00,11317,415.0,1289,6,,415.0,6,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:36.543000+00:00,11317,305.0,1289,1,,305.0,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:41.543000+00:00,11317,364.6,1289,5,,364.6,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:49:49.229000+00:00,11317,697.5,1289,81,,697.5,4,2026-09-25T17:24:01.340193Z
2026-07-03T15:50:08.120000+00:00,11317,586.1,1289,16,,586.1,6,2026-09-25T17:24:01.340193Z
2026-07-03T15:50:11.894000+00:00,11317,457.7,1289,44,,457.7,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:50:29.268000+00:00,11317,470.3,1289,12,,470.3,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:50:36.741000+00:00,11317,443.3,1289,63,,443.3,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:54:15.614000+00:00,11317,678.8,1289,30,,678.8,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:54:19.893000+00:00,11317,632.5,1289,41,,632.5,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:54:24.358000+00:00,11317,622.8,1289,10,,622.8,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:54:26.968000+00:00,11317,579.8,1289,43,,579.8,7,2026-09-25T17:24:01.340193Z
2026-07-03T15:55:28.130000+00:00,11317,32.8,1289,1,,32.8,10,2026-09-25T17:24:01.340193Z
2026-07-03T15:55:50.842000+00:00,11317,107.1,1289,55,,107.1,11,2026-09-25T17:24:01.340193Z
2026-07-03T15:55:58.126000+00:00,11317,108.6,1289,27,,108.6,10,2026-09-25T17:24:01.340193Z
2026-07-03T15:56:10.106000+00:00,11317,65.6,1289,5,,65.6,10,2026-09-25T17:24:01.340193Z
2026-07-03T15:56:33.648000+00:00,11317,54.7,1289,12,,54.7,10,2026-09-25T17:24:01.340193Z
2026-07-03T15:56:40.495000+00:00,11317,122.5,1289,23,,122.5,11,2026-09-25T17:24:01.340193Z
2026-07-03T16:10:49.149000+00:00,11317,616.5,1289,81,,616.5,10,2026-09-25T17:24:01.340193Z
2026-07-03T16:10:53.933000+00:00,11317,667.3,1289,41,,667.3,10,2026-09-25T17:24:01.340193Z
2026-07-03T16:10:58.546000+00:00,11317,621.4,1289,1,,621.4,13,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:01.956000+00:00,11317,695.4,1289,30,,695.4,10,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:07.006000+00:00,11317,566.6,1289,12,,566.6,13,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:10.107000+00:00,11317,611.4,1289,16,,611.4,12,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:22.166000+00:00,11317,731.6,1289,44,,731.6,12,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:32.581000+00:00,11317,1023.8,1289,3,,1023.8,10,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:42.276000+00:00,11317,677.0,1289,6,,677.0,12,2026-09-25T17:24:01.340193Z
2026-07-03T16:11:55.242000+00:00,11317,642.0,1289,63,,642.0,13,2026-09-25T17:24:01.340193Z
2026-07-04T11:08:06.286000+00:00,11321,48.6,1289,11,,48.6,2,2026-09-25T17:24:05.728056Z
2026-07-04T11:27:18.703000+00:00,11321,30.9,1289,18,,30.9,14,2026-09-25T17:24:05.728056Z
2026-07-05T14:06:54.499000+00:00,11326,44.1,1289,23,,44.1,1,2026-09-25T17:24:14.249539Z
2026-07-05T14:08:15.448000+00:00,11326,40.5,1289,81,,40.5,2,2026-09-25T17:24:14.249539Z
2026-07-05T14:28:42.786000+00:00,11326,41.2,1289,23,,41.2,14,2026-09-25T17:24:14.249539Z
2026-07-05T14:31:12.628000+00:00,11326,28.7,1289,3,,28.7,17,2026-09-25T17:24:14.249539Z
2026-07-05T14:31:54.573000+00:00,11326,28.9,1289,27,,28.9,17,2026-09-25T17:24:14.249539Z
2026-07-05T14:34:11.122000+00:00,11326,28.7,1289,18,,28.7,18,2026-09-25T17:24:14.249539Z
2026-07-05T14:34:30.503000+00:00,11326,29.9,1289,6,,29.9,19,2026-09-25T17:24:14.249539Z
2026-07-05T14:36:40.733000+00:00,11326,28.8,1289,55,,28.8,20,2026-09-25T17:24:14.249539Z
2026-07-05T14:37:30.798000+00:00,11326,28.7,1289,14,,28.7,20,2026-09-25T17:24:14.249539Z
2026-07-05T14:38:39.595000+00:00,11326,29.3,1289,11,,29.3,21,2026-09-25T17:24:14.249539Z
