lane,rows,result,reason,required_status,heavy_endpoint
weather,6358,pass,evidence_bearing,required_lightweight,False
race_control,3440,pass,evidence_bearing,required_lightweight,False
intervals,130000,pass,evidence_bearing,required_lightweight,False
position,25316,pass,evidence_bearing,required_lightweight,False
stints,3998,pass,evidence_bearing,required_lightweight,False
pit,406,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,969,pass,evidence_bearing,required_lightweight,False
team_radio,389,pass,evidence_bearing,opportunistic,False
