date,session_key,driver_number,gap_to_leader,interval,meeting_key,source_closure_retrieved_utc
2026-03-29T05:33:04.272000+00:00,11253,81,0.0,0.0,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:04.372000+00:00,11253,16,3.107,2.408,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:04.725000+00:00,11253,23,33.462,2.745,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:04.919000+00:00,11253,63,0.703,0.703,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.052000+00:00,11253,5,26.203,0.829,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.067000+00:00,11253,44,6.324,1.333,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.275000+00:00,11253,12,3.981,0.874,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.379000+00:00,11253,10,11.039,4.731,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.397000+00:00,11253,55,30.914,2.752,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.642000+00:00,11253,27,31.154,0.24,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.673000+00:00,11253,31,19.825,3.898,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:05.899000+00:00,11253,16,3.124,2.418,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.309000+00:00,11253,1,5.038,1.057,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.411000+00:00,11253,3,15.813,4.781,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.631000+00:00,11253,16,3.131,2.424,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.682000+00:00,11253,77,50.632,3.444,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.706000+00:00,11253,11,41.198,7.718,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.717000+00:00,11253,41,23.674,3.83,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.769000+00:00,11253,12,3.976,0.852,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:06.995000+00:00,11253,6,23.953,0.279,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.205000+00:00,11253,87,28.351,2.148,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.355000+00:00,11253,16,3.137,2.434,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.453000+00:00,11253,12,,0.845,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.568000+00:00,11253,44,,1.286,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.752000+00:00,11253,30,24.709,0.756,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.823000+00:00,11253,1,5.041,1.065,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:07.907000+00:00,11253,18,46.546,5.351,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:08.087000+00:00,11253,23,33.643,2.489,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:08.226000+00:00,11253,12,,0.839,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:08.369000+00:00,11253,43,25.318,0.609,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:08.712000+00:00,11253,14,47.349,0.803,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.100000+00:00,11253,44,6.331,1.29,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.249000+00:00,11253,63,0.629,0.629,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.279000+00:00,11253,5,26.196,0.878,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.298000+00:00,11253,1,5.043,1.067,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.356000+00:00,11253,11,41.133,7.633,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.422000+00:00,11253,41,23.601,3.776,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.649000+00:00,11253,6,23.824,0.223,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.783000+00:00,11253,10,11.093,4.769,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:09.937000+00:00,11253,55,31.068,2.717,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.094000+00:00,11253,3,15.797,4.758,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.264000+00:00,11253,27,31.396,0.328,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.365000+00:00,11253,31,19.764,3.951,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.428000+00:00,11253,30,24.611,0.787,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.712000+00:00,11253,44,6.336,1.293,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:10.995000+00:00,11253,43,25.179,0.568,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:11.466000+00:00,11253,87,28.408,2.212,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:11.476000+00:00,11253,63,0.55,0.55,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:11.798000+00:00,11253,16,3.188,2.559,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:11.954000+00:00,11253,5,26.135,0.956,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.186000+00:00,11253,18,46.662,5.464,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.254000+00:00,11253,77,50.885,3.536,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.350000+00:00,11253,11,41.09,7.628,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.395000+00:00,11253,10,11.115,4.791,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.471000+00:00,11253,12,3.868,0.68,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.652000+00:00,11253,23,33.79,2.394,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:12.956000+00:00,11253,14,47.446,0.784,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:13.572000+00:00,11253,1,4.97,1.102,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:13.991000+00:00,11253,10,11.136,4.805,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.074000+00:00,11253,41,23.372,3.608,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.153000+00:00,11253,31,19.758,3.961,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.165000+00:00,11253,16,3.196,2.646,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.176000+00:00,11253,55,31.078,2.67,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.176000+00:00,11253,6,23.566,0.194,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.285000+00:00,11253,87,28.375,2.24,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.537000+00:00,11253,27,31.476,0.398,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.567000+00:00,11253,3,15.879,4.786,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.625000+00:00,11253,10,11.141,4.81,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.649000+00:00,11253,12,3.757,0.561,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.659000+00:00,11253,63,0.608,0.608,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.943000+00:00,11253,30,24.34,0.774,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:14.985000+00:00,11253,18,46.8,5.667,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.027000+00:00,11253,44,6.402,1.432,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.367000+00:00,11253,10,11.139,4.803,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.487000+00:00,11253,43,24.879,0.539,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.744000+00:00,11253,11,41.258,7.615,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.772000+00:00,11253,14,47.573,0.773,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:15.784000+00:00,11253,1,4.893,1.136,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:16.447000+00:00,11253,77,50.928,3.482,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:16.543000+00:00,11253,5,25.944,1.065,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:16.854000+00:00,11253,23,33.808,2.332,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:16.875000+00:00,11253,55,31.054,2.679,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.154000+00:00,11253,3,15.873,4.758,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.195000+00:00,11253,16,3.14,2.532,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.294000+00:00,11253,44,6.395,1.502,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.384000+00:00,11253,27,31.576,0.522,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.656000+00:00,11253,41,23.336,3.578,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.830000+00:00,11253,6,23.515,0.179,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:17.884000+00:00,11253,12,3.836,0.696,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.179000+00:00,11253,18,46.934,5.844,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.524000+00:00,11253,63,0.713,0.713,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.657000+00:00,11253,31,19.908,4.029,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.671000+00:00,11253,3,15.877,4.741,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.721000+00:00,11253,30,24.4,0.885,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.865000+00:00,11253,87,28.267,2.323,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.955000+00:00,11253,14,47.688,0.754,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:18.991000+00:00,11253,1,4.93,1.094,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:19.115000+00:00,11253,77,50.917,3.344,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:19.249000+00:00,11253,43,24.946,0.546,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:19.356000+00:00,11253,3,15.878,4.737,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:19.592000+00:00,11253,23,33.788,2.212,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:19.713000+00:00,11253,10,11.089,4.687,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:20.095000+00:00,11253,3,15.882,4.743,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:20.286000+00:00,11253,11,41.441,7.651,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:20.300000+00:00,11253,5,25.973,1.027,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:20.365000+00:00,11253,44,6.325,1.395,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:20.973000+00:00,11253,16,3.162,2.449,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.206000+00:00,11253,31,19.933,4.06,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.543000+00:00,11253,55,30.937,2.67,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.565000+00:00,11253,18,47.082,5.824,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.686000+00:00,11253,12,3.89,0.728,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.885000+00:00,11253,10,11.043,4.648,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:21.926000+00:00,11253,63,0.748,0.748,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.117000+00:00,11253,27,31.501,0.564,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.167000+00:00,11253,77,50.908,3.22,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.362000+00:00,11253,14,47.895,0.813,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.565000+00:00,11253,87,28.26,2.287,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.627000+00:00,11253,41,23.939,4.031,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.726000+00:00,11253,31,19.951,4.074,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.773000+00:00,11253,1,4.967,1.077,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:22.890000+00:00,11253,6,24.201,0.262,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:23.447000+00:00,11253,31,19.958,4.08,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:23.513000+00:00,11253,30,24.819,0.618,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.117000+00:00,11253,43,25.351,0.532,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.176000+00:00,11253,44,6.368,1.401,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.191000+00:00,11253,31,19.97,4.088,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.248000+00:00,11253,23,33.659,2.158,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.359000+00:00,11253,16,3.219,2.471,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.579000+00:00,11253,11,41.52,7.712,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.580000+00:00,11253,3,15.966,4.877,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:24.831000+00:00,11253,5,26.142,0.791,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.071000+00:00,11253,10,11.017,4.692,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.082000+00:00,11253,12,3.9,0.681,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.232000+00:00,11253,41,23.952,4.019,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.281000+00:00,11253,55,30.99,2.73,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.346000+00:00,11253,63,0.818,0.818,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.491000+00:00,11253,6,24.226,0.274,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.626000+00:00,11253,77,51.171,3.276,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:25.863000+00:00,11253,27,31.565,0.575,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.071000+00:00,11253,18,47.221,5.78,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.089000+00:00,11253,30,24.81,0.584,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.144000+00:00,11253,1,4.992,1.092,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.701000+00:00,11253,43,25.422,0.612,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.763000+00:00,11253,41,23.948,3.997,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.871000+00:00,11253,3,15.98,4.937,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:26.938000+00:00,11253,14,48.07,0.849,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.052000+00:00,11253,6,24.251,0.303,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.275000+00:00,11253,87,28.567,2.425,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.396000+00:00,11253,11,41.508,7.72,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.476000+00:00,11253,41,23.946,3.988,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.489000+00:00,11253,5,26.154,0.732,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.590000+00:00,11253,44,6.401,1.409,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.641000+00:00,11253,30,24.817,0.566,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.773000+00:00,11253,6,24.266,0.32,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:27.851000+00:00,11253,16,3.305,2.487,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.017000+00:00,11253,23,33.699,2.134,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.165000+00:00,11253,41,23.941,3.971,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.208000+00:00,11253,43,25.45,0.633,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.333000+00:00,11253,30,24.819,0.553,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.544000+00:00,11253,6,24.291,0.35,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.636000+00:00,11253,12,4.088,0.783,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.719000+00:00,11253,31,20.111,4.145,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.905000+00:00,11253,10,11.118,4.75,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.929000+00:00,11253,43,25.455,0.636,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:28.967000+00:00,11253,5,26.182,,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.065000+00:00,11253,30,24.815,0.524,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.632000+00:00,11253,1,5.107,1.019,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.657000+00:00,11253,5,26.191,0.736,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.690000+00:00,11253,43,25.452,0.637,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.857000+00:00,11253,87,28.581,2.427,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:29.868000+00:00,11253,55,31.149,2.582,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.073000+00:00,11253,3,16.009,4.992,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.339000+00:00,11253,77,51.492,3.422,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.387000+00:00,11253,27,31.697,0.548,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.399000+00:00,11253,18,47.337,5.817,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.420000+00:00,11253,5,26.192,0.74,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:30.956000+00:00,11253,44,6.418,1.311,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:31.106000+00:00,11253,31,20.171,4.191,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:31.216000+00:00,11253,14,48.127,0.79,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:31.379000+00:00,11253,87,28.612,2.43,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:31.928000+00:00,11253,63,0.908,0.908,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.062000+00:00,11253,11,41.472,7.813,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.082000+00:00,11253,87,28.621,,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.356000+00:00,11253,10,11.191,4.79,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.460000+00:00,11253,41,23.843,3.732,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.476000+00:00,11253,55,31.173,2.592,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.631000+00:00,11253,23,33.867,2.17,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:32.817000+00:00,11253,87,28.63,2.438,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.009000+00:00,11253,27,31.715,0.542,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.106000+00:00,11253,6,24.486,0.643,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.195000+00:00,11253,18,47.372,5.864,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.363000+00:00,11253,30,24.744,0.258,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.849000+00:00,11253,14,48.042,0.67,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.881000+00:00,11253,3,16.055,4.937,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.903000+00:00,11253,43,25.281,0.537,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:33.952000+00:00,11253,55,31.192,2.58,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.277000+00:00,11253,31,20.228,4.219,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.441000+00:00,11253,16,3.402,2.494,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.543000+00:00,11253,27,31.745,0.553,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.615000+00:00,11253,77,51.565,3.438,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.670000+00:00,11253,41,23.766,3.595,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.680000+00:00,11253,55,31.197,2.576,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:34.764000+00:00,11253,5,26.137,0.856,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.170000+00:00,11253,23,33.877,2.162,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.233000+00:00,11253,12,4.205,0.803,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.265000+00:00,11253,27,31.766,0.569,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.416000+00:00,11253,55,31.198,2.568,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.425000+00:00,11253,6,24.511,0.745,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.591000+00:00,11253,30,24.63,0.119,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.845000+00:00,11253,11,41.573,7.874,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.898000+00:00,11253,10,11.37,4.952,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:35.915000+00:00,11253,63,1.015,1.015,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:36.007000+00:00,11253,43,25.124,0.494,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:36.014000+00:00,11253,27,31.796,0.598,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:36.313000+00:00,11253,1,5.286,1.081,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:36.633000+00:00,11253,23,33.889,2.144,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:36.923000+00:00,11253,5,26.057,0.933,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.305000+00:00,11253,3,16.127,4.936,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.339000+00:00,11253,87,28.716,2.579,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.350000+00:00,11253,23,33.893,2.127,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.375000+00:00,11253,77,51.558,3.516,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.545000+00:00,11253,44,6.538,1.252,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:37.850000+00:00,11253,41,23.789,3.561,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.063000+00:00,11253,18,47.442,5.97,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.100000+00:00,11253,31,20.333,4.278,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.111000+00:00,11253,23,33.892,2.096,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.428000+00:00,11253,16,3.489,2.474,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.450000+00:00,11253,14,47.835,0.393,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:38.729000+00:00,11253,6,24.668,0.879,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.128000+00:00,11253,12,4.223,0.734,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.145000+00:00,11253,30,25.097,0.429,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.423000+00:00,11253,43,25.386,0.289,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.445000+00:00,11253,63,0.931,0.931,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.589000+00:00,11253,87,28.727,2.67,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:39.754000+00:00,11253,55,31.139,2.423,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:40.172000+00:00,11253,5,26.124,0.738,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:40.305000+00:00,11253,1,5.395,1.172,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:40.614000+00:00,11253,27,31.997,0.858,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:40.624000+00:00,11253,11,41.939,8.072,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:40.735000+00:00,11253,3,16.202,4.832,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:41.523000+00:00,11253,44,6.613,1.218,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:41.584000+00:00,11253,31,20.424,4.297,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:41.784000+00:00,11253,41,23.926,3.593,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:41.853000+00:00,11253,18,47.538,5.965,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:41.965000+00:00,11253,55,31.071,2.344,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.013000+00:00,11253,16,3.519,2.588,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.100000+00:00,11253,77,51.509,3.674,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.236000+00:00,11253,14,47.916,0.378,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.493000+00:00,11253,23,33.813,1.816,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.530000+00:00,11253,63,0.864,0.864,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.592000+00:00,11253,10,11.603,5.065,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.639000+00:00,11253,12,4.11,0.591,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.654000+00:00,11253,6,24.849,0.923,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.783000+00:00,11253,87,28.72,2.596,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:42.883000+00:00,11253,27,31.996,0.925,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:43.203000+00:00,11253,30,25.369,0.52,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:43.252000+00:00,11253,11,41.973,8.096,1281,2026-06-10T23:04:09.794499Z
2026-03-29T05:33:43.605000+00:00,11253,43,25.817,0.448,1281,2026-06-10T23:04:09.794499Z
