lane,rows,result,reason,required_status,heavy_endpoint
weather,6090,pass,evidence_bearing,required_lightweight,False
race_control,3572,pass,evidence_bearing,required_lightweight,False
intervals,225665,pass,evidence_bearing,required_lightweight,False
position,24727,pass,evidence_bearing,required_lightweight,False
stints,3432,pass,evidence_bearing,required_lightweight,False
pit,534,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,886,pass,evidence_bearing,required_lightweight,False
team_radio,408,pass,evidence_bearing,opportunistic,False
