lane,rows,result,reason,required_status,heavy_endpoint
weather,6683,pass,evidence_bearing,required_lightweight,False
race_control,4128,pass,evidence_bearing,required_lightweight,False
intervals,265615,pass,evidence_bearing,required_lightweight,False
position,26832,pass,evidence_bearing,required_lightweight,False
stints,3848,pass,evidence_bearing,required_lightweight,False
pit,653,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,1046,pass,evidence_bearing,required_lightweight,False
team_radio,377,pass,evidence_bearing,opportunistic,False
