lane,rows,result,reason,required_status,heavy_endpoint
weather,6276,pass,evidence_bearing,required_lightweight,False
race_control,3491,pass,evidence_bearing,required_lightweight,False
intervals,225300,pass,evidence_bearing,required_lightweight,False
position,21958,pass,evidence_bearing,required_lightweight,False
stints,3614,pass,evidence_bearing,required_lightweight,False
pit,489,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,877,pass,evidence_bearing,required_lightweight,False
team_radio,285,pass,evidence_bearing,opportunistic,False
