timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-09-05T15:56:33.208183Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.571
2026-09-05T15:56:33.842593Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.482
2026-09-05T15:56:34.395576Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.451
2026-09-05T15:56:34.895309Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.398
2026-09-05T15:56:35.409049Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.413
2026-09-05T15:56:35.964215Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.453
2026-09-05T15:56:36.066170Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-05T15:56:36.612725Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.546
2026-09-05T15:56:37.123627Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.41
2026-09-05T15:56:37.622654Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.397
2026-09-05T15:56:38.211461Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.487
2026-09-05T15:56:38.719091Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.406
2026-09-05T15:56:39.210483Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.39
2026-09-05T15:56:39.701841Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.39
2026-09-05T15:56:40.209267Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.406
2026-09-05T15:56:40.311050Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-05T15:56:40.860728Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.55
2026-09-05T15:56:41.411663Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.45
2026-09-05T15:56:41.966253Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.453
2026-09-05T15:56:42.658006Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.591
2026-09-05T15:56:43.158570Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.399
2026-09-05T15:56:43.821396Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.561
2026-09-05T15:56:44.512243Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.59
2026-09-05T15:56:45.021953Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.408
2026-09-05T15:56:45.123945Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-05T15:56:45.681020Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.557
2026-09-05T15:56:46.247837Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.466
2026-09-05T15:56:46.734762Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.385
2026-09-05T15:56:47.240636Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.404
2026-09-05T15:56:47.731386Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.389
