lane,rows,result,reason,required_status,heavy_endpoint
weather,6976,pass,evidence_bearing,required_lightweight,False
race_control,3853,pass,evidence_bearing,required_lightweight,False
intervals,165664,pass,evidence_bearing,required_lightweight,False
position,25030,pass,evidence_bearing,required_lightweight,False
stints,3930,pass,evidence_bearing,required_lightweight,False
pit,254,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,1048,pass,evidence_bearing,required_lightweight,False
team_radio,423,pass,evidence_bearing,opportunistic,False
