position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,12,92.064,1280,11241,2026-08-23T07:08:05.478862Z
2,63,92.286,1280,11241,2026-08-23T07:08:05.478862Z
3,44,92.415,1280,11241,2026-08-23T07:08:05.478862Z
4,16,92.428,1280,11241,2026-08-23T07:08:05.478862Z
5,81,92.55,1280,11241,2026-08-23T07:08:05.478862Z
6,1,92.608,1280,11241,2026-08-23T07:08:05.478862Z
7,10,92.873,1280,11241,2026-08-23T07:08:05.478862Z
8,3,93.002,1280,11241,2026-08-23T07:08:05.478862Z
9,6,93.121,1280,11241,2026-08-23T07:08:05.478862Z
10,87,93.292,1280,11241,2026-08-23T07:08:05.478862Z
11,27,93.354,1280,11241,2026-08-23T07:08:05.478862Z
12,43,93.357,1280,11241,2026-08-23T07:08:05.478862Z
13,31,93.538,1280,11241,2026-08-23T07:08:05.478862Z
14,30,93.765,1280,11241,2026-08-23T07:08:05.478862Z
15,41,93.784,1280,11241,2026-08-23T07:08:05.478862Z
16,5,93.965,1280,11241,2026-08-23T07:08:05.478862Z
17,55,94.317,1280,11241,2026-08-23T07:08:05.478862Z
18,14,95.203,1280,11241,2026-08-23T07:08:05.478862Z
19,77,95.436,1280,11241,2026-08-23T07:08:05.478862Z
20,18,95.995,1280,11241,2026-08-23T07:08:05.478862Z
21,11,96.906,1280,11241,2026-08-23T07:08:05.478862Z
22,23,94.772,1280,11241,2026-08-23T07:08:05.478862Z
1,12,88.778,1281,11249,2026-08-23T07:09:06.868779Z
2,63,89.076,1281,11249,2026-08-23T07:09:06.868779Z
3,81,89.132,1281,11249,2026-08-23T07:09:06.868779Z
4,16,89.405,1281,11249,2026-08-23T07:09:06.868779Z
5,1,89.409,1281,11249,2026-08-23T07:09:06.868779Z
6,44,89.567,1281,11249,2026-08-23T07:09:06.868779Z
7,10,89.691,1281,11249,2026-08-23T07:09:06.868779Z
8,6,89.978,1281,11249,2026-08-23T07:09:06.868779Z
9,5,90.274,1281,11249,2026-08-23T07:09:06.868779Z
10,41,90.319,1281,11249,2026-08-23T07:09:06.868779Z
11,3,90.262,1281,11249,2026-08-23T07:09:06.868779Z
12,31,90.309,1281,11249,2026-08-23T07:09:06.868779Z
