lane,rows,result,reason,required_status,heavy_endpoint
weather,6620,pass,evidence_bearing,required_lightweight,False
race_control,3617,pass,evidence_bearing,required_lightweight,False
intervals,149194,pass,evidence_bearing,required_lightweight,False
position,26825,pass,evidence_bearing,required_lightweight,False
stints,4029,pass,evidence_bearing,required_lightweight,False
pit,289,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,934,pass,evidence_bearing,required_lightweight,False
team_radio,324,pass,evidence_bearing,opportunistic,False
