session_key,session_type,session_name,date_start,date_end,meeting_key,circuit_key,circuit_short_name,country_key,country_code,country_name,location,gmt_offset,year,is_cancelled
11365,Qualifying,Qualifying,2026-09-12T14:00:00+00:00,2026-09-12T15:00:00+00:00,1294,153,Madring,1,ESP,Spain,Madrid,02:00:00,2026,False
