meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1292,11343,1,31,1,1,INTERMEDIATE,0
1292,11343,1,11,1,1,INTERMEDIATE,0
1292,11343,1,63,1,1,INTERMEDIATE,0
1292,11343,1,12,1,1,INTERMEDIATE,0
1292,11343,1,41,1,1,INTERMEDIATE,0
1292,11343,1,22,1,1,INTERMEDIATE,0
1292,11343,1,87,1,1,INTERMEDIATE,0
1292,11343,1,77,1,1,INTERMEDIATE,0
1292,11343,1,16,1,2,INTERMEDIATE,0
1292,11343,1,44,1,3,INTERMEDIATE,0
1292,11343,1,55,1,1,INTERMEDIATE,0
1292,11343,1,27,1,3,INTERMEDIATE,0
1292,11343,1,1,1,2,INTERMEDIATE,0
1292,11343,1,14,1,2,INTERMEDIATE,0
1292,11343,1,23,1,1,INTERMEDIATE,0
1292,11343,1,81,1,1,INTERMEDIATE,0
1292,11343,1,5,1,1,INTERMEDIATE,0
1292,11343,1,43,1,3,INTERMEDIATE,0
1292,11343,2,77,2,2,INTERMEDIATE,0
1292,11343,1,18,1,2,INTERMEDIATE,0
1292,11343,1,10,1,3,INTERMEDIATE,0
1292,11343,2,11,2,2,INTERMEDIATE,0
1292,11343,2,12,2,9,MEDIUM,0
1292,11343,2,55,2,7,SOFT,0
1292,11343,2,31,2,9,MEDIUM,0
1292,11343,2,5,2,9,HARD,0
1292,11343,2,81,2,11,MEDIUM,0
1292,11343,2,27,4,13,HARD,0
1292,11343,2,41,2,15,HARD,0
1292,11343,2,44,4,14,MEDIUM,0
1292,11343,2,1,3,10,MEDIUM,0
1292,11343,2,63,2,15,MEDIUM,0
1292,11343,2,87,2,12,MEDIUM,0
1292,11343,3,12,10,15,MEDIUM,8
1292,11343,3,31,10,12,MEDIUM,0
1292,11343,2,23,2,15,SOFT,0
1292,11343,2,14,3,11,MEDIUM,0
1292,11343,2,22,2,16,HARD,0
1292,11343,1,3,1,10,HARD,0
1292,11343,2,18,3,11,MEDIUM,0
1292,11343,3,23,16,16,SOFT,0
1292,11343,2,16,3,18,MEDIUM,0
1292,11343,1,30,1,13,HARD,0
1292,11343,3,5,10,12,HARD,0
1292,11343,3,11,3,11,MEDIUM,0
1292,11343,3,77,3,11,MEDIUM,0
1292,11343,2,43,4,19,HARD,0
1292,11343,3,55,8,20,SOFT,0
1292,11343,3,16,19,27,MEDIUM,16
1292,11343,2,30,14,18,HARD,13
1292,11343,3,41,16,25,HARD,0
1292,11343,3,18,12,17,MEDIUM,9
1292,11343,3,81,12,24,MEDIUM,10
1292,11343,2,3,11,18,HARD,10
1292,11343,3,14,12,19,MEDIUM,9
1292,11343,2,10,4,19,HARD,0
1292,11343,4,31,13,22,MEDIUM,0
1292,11343,3,44,15,25,MEDIUM,11
1292,11343,3,22,17,24,HARD,0
1292,11343,4,23,17,23,SOFT,0
1292,11343,3,27,14,24,HARD,10
1292,11343,3,87,13,23,MEDIUM,0
1292,11343,4,5,13,20,HARD,11
1292,11343,3,1,11,21,MEDIUM,8
1292,11343,3,63,16,28,MEDIUM,14
1292,11343,4,12,16,27,MEDIUM,14
1292,11343,4,77,12,19,MEDIUM,9
1292,11343,4,11,12,19,MEDIUM,9
1292,11343,4,16,28,31,SOFT,0
1292,11343,5,31,23,25,SOFT,0
1292,11343,4,44,26,28,SOFT,0
1292,11343,5,5,21,23,MEDIUM,0
1292,11343,4,14,20,25,SOFT,0
1292,11343,4,18,18,24,SOFT,0
1292,11343,3,3,19,21,SOFT,0
1292,11343,3,10,20,24,SOFT,0
1292,11343,3,43,20,27,SOFT,0
1292,11343,6,31,26,31,SOFT,0
1292,11343,4,55,21,32,MEDIUM,0
1292,11343,4,3,22,25,HARD,18
1292,11343,4,87,24,32,SOFT,0
1292,11343,4,10,25,28,HARD,16
1292,11343,4,1,22,30,SOFT,0
1292,11343,5,44,29,34,SOFT,3
1292,11343,4,43,28,31,HARD,16
1292,11343,4,81,25,35,SOFT,0
1292,11343,6,5,24,29,MEDIUM,3
1292,11343,5,23,24,33,MEDIUM,0
1292,11343,4,27,25,34,MEDIUM,0
1292,11343,4,63,29,37,SOFT,0
1292,11343,5,77,20,28,SOFT,0
1292,11343,4,41,26,37,MEDIUM,0
1292,11343,5,12,28,36,SOFT,0
1292,11343,5,11,20,28,SOFT,0
1292,11343,5,16,32,39,SOFT,4
1292,11343,4,22,25,35,MEDIUM,0
1292,11343,3,30,19,30,SOFT,0
