source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1291_hungary_budapest_hungaroring/post_qualifying/control_room_overlay/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1291_hungary_budapest_hungaroring/post_qualifying/control_room_overlay/forecast_rows.csv,2026-07-25T16:42:46Z,04e7c06a452d440fdef0615eb46db4420755c26819c5db8a70cd234374c21f22,forecast_source,True,Actual forecast source copied into immutable bundle.
