meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1291,11336,2026-07-24T15:00:00.048000+00:00,,,SessionStatus,,,,,SESSION STARTED
1291,11336,2026-07-24T15:00:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11336,2026-07-24T15:04:53+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:30.941 DELETED - TRACK LIMITS AT TURN 11 LAP 3 17:03:32
1291,11336,2026-07-24T15:05:13+00:00,,,Other,,,,,CAR 11 (PER) TIME 1:28.782 DELETED - TRACK LIMITS AT TURN 12 LAP 3 17:03:05
1291,11336,2026-07-24T15:05:57+00:00,,,Other,,,,,CAR 43 (COL) TIME 2:14.517 DELETED - TRACK LIMITS AT TURN 7 LAP 4 17:04:29
1291,11336,2026-07-24T15:06:02+00:00,,,Other,,,,,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 14 LAP 2 17:04:45
1291,11336,2026-07-24T15:07:08+00:00,,,Other,,,,,CAR 6 (HAD) TIME 1:40.260 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11336,2026-07-24T15:07:12+00:00,,,Other,,,,,CAR 6 (HAD) TIME 1:40.260 DELETED - TRACK LIMITS AT TURN 7 LAP 3 17:05:29
1291,11336,2026-07-24T15:08:43+00:00,,,Other,,,,,CAR 77 (BOT) TIME 1:25.813 DELETED - TRACK LIMITS AT TURN 12 LAP 5 17:06:08
1291,11336,2026-07-24T15:08:50+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:24.711 DELETED - TRACK LIMITS AT TURN 9 LAP 5 17:06:35
1291,11336,2026-07-24T15:08:54+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:40.586 DELETED - TRACK LIMITS AT TURN 7 LAP 5 17:07:18
1291,11336,2026-07-24T15:10:14+00:00,,,Other,,,,,CAR 6 (HAD) TIME 1:20.704 DELETED - TRACK LIMITS AT TURN 14 LAP 4 17:07:46
1291,11336,2026-07-24T15:10:21+00:00,,,Other,,,,,CAR 6 (HAD) TIME 2:20.113 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11336,2026-07-24T15:10:28+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:31.848 DELETED - TRACK LIMITS AT TURN 13 LAP 5 17:07:48
1291,11336,2026-07-24T15:10:48+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:29.502 DELETED - TRACK LIMITS AT TURN 12 LAP 5 17:07:04
1291,11336,2026-07-24T15:12:14+00:00,,,Other,,,,,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 6 17:10:22 (PIT)
1291,11336,2026-07-24T15:13:40+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:39.764 DELETED - TRACK LIMITS AT TURN 7 LAP 8 17:12:18
1291,11336,2026-07-24T15:14:22+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:31.848 DELETED - TRACK LIMITS AT TURN 12 LAP 5 17:07:48
1291,11336,2026-07-24T15:14:26+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:22.105 DELETED - TRACK LIMITS AT TURN 3 LAP 9 17:12:55
1291,11336,2026-07-24T15:18:49+00:00,,,Other,,,,,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 12 17:18:10 (PIT)
1291,11336,2026-07-24T15:25:37+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:20.324 DELETED - TRACK LIMITS AT TURN 11 LAP 12 17:25:06
1291,11336,2026-07-24T15:27:11+00:00,,,Flag,YELLOW,Sector,19,,YELLOW IN TRACK SECTOR 19
1291,11336,2026-07-24T15:27:21+00:00,,,Flag,YELLOW,Sector,17,,YELLOW IN TRACK SECTOR 17
1291,11336,2026-07-24T15:27:26.068000+00:00,,,SessionStatus,,,,,SESSION ABORTED
1291,11336,2026-07-24T15:27:26+00:00,,,Flag,RED,Track,,,RED FLAG
1291,11336,2026-07-24T15:27:26+00:00,,,Flag,CLEAR,Sector,17,,CLEAR IN TRACK SECTOR 17
1291,11336,2026-07-24T15:27:26+00:00,,,Flag,CLEAR,Sector,19,,CLEAR IN TRACK SECTOR 19
1291,11336,2026-07-24T15:27:39+00:00,,,Other,,,,,MEDICAL CAR DEPLOYED
1291,11336,2026-07-24T15:27:59+00:00,,,Other,,,,,CAR 81 (PIA) TIME 8:52.923 DELETED - TRACK LIMITS AT TURN 14 LAP 12 17:26:35
1291,11336,2026-07-24T15:28:37+00:00,,,Other,,,,,CAR 81 (PIA) LAP DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP PIT)
1291,11336,2026-07-24T15:29:48+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1291,11336,2026-07-24T15:29:56+00:00,,,Other,,,,,OVERTAKE ENABLED
1291,11336,2026-07-24T15:30:14+00:00,,,Flag,DOUBLE YELLOW,Sector,19,,DOUBLE YELLOW IN TRACK SECTOR 19
1291,11336,2026-07-24T15:32:04+00:00,,,Flag,CLEAR,Sector,19,,CLEAR IN TRACK SECTOR 19
1291,11336,2026-07-24T15:32:19+00:00,,,Other,,,,,SESSION WILL RESUME AT 17:34
1291,11336,2026-07-24T15:34:00.051000+00:00,,,SessionStatus,,,,,SESSION STARTED
1291,11336,2026-07-24T15:34:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11336,2026-07-24T15:37:54+00:00,,,Other,,,,,CAR 87 (BEA) TIME 16:07.427 DELETED - TRACK LIMITS AT TURN 7 LAP 13 17:36:28
1291,11336,2026-07-24T15:38:06+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:42.627 DELETED - TRACK LIMITS AT TURN 1 LAP 13 17:35:49
1291,11336,2026-07-24T15:38:20+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 16 17:36:42 (PIT)
1291,11336,2026-07-24T15:40:27+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:42.094 DELETED - TRACK LIMITS AT TURN 2 LAP 15 17:37:10
1291,11336,2026-07-24T15:41:05+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:21.348 DELETED - TRACK LIMITS AT TURN 14 LAP 14 17:40:24
1291,11336,2026-07-24T15:42:34+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:58.826 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11336,2026-07-24T15:45:51+00:00,,,Other,,,,,CAR 12 (ANT) TIME 6:52.676 DELETED - TRACK LIMITS AT TURN 2 LAP 17 17:43:13
1291,11336,2026-07-24T15:49:11+00:00,,,Other,,,,,CAR 3 (VER) TIME 1:27.479 DELETED - TRACK LIMITS AT TURN 14 LAP 16 17:48:01
1291,11336,2026-07-24T15:49:40+00:00,,,Other,,,,,CAR 3 (VER) TIME 1:26.179 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11336,2026-07-24T15:53:21+00:00,,,Other,,,,,CAR 1 (NOR) TIME 1:26.243 DELETED - TRACK LIMITS AT TURN 7 LAP 23 17:52:13
1291,11336,2026-07-24T15:54:10+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:25.400 DELETED - TRACK LIMITS AT TURN 9 LAP 21 17:52:51
1291,11336,2026-07-24T15:54:20+00:00,,,Other,,,,,CAR 63 (RUS) TIME 1:28.457 DELETED - TRACK LIMITS AT TURN 7 LAP 25 17:53:25
1291,11336,2026-07-24T15:55:57+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 24 17:53:17 (PIT)
1291,11336,2026-07-24T15:56:40+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:25.971 DELETED - TRACK LIMITS AT TURN 9 LAP 21 17:54:18
1291,11336,2026-07-24T16:00:00.049000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1291,11336,2026-07-24T16:00:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1291,11336,2026-07-24T16:00:13+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW)
1291,11336,2026-07-24T16:00:17+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:29.594 DELETED - TRACK LIMITS AT TURN 12 LAP 20 17:56:57
1291,11336,2026-07-24T16:00:20+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:29.594 DELETED - TRACK LIMITS AT TURN 13 LAP 20 17:56:56
1291,11336,2026-07-24T16:00:24+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:26.091 DELETED - TRACK LIMITS AT TURN 7 LAP 24 17:58:26
1291,11336,2026-07-24T16:00:41+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:25.771 DELETED - TRACK LIMITS AT TURN 14 LAP 27 18:00:00
1291,11336,2026-07-24T16:02:09+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:51.129 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11336,2026-07-24T16:08:51+00:00,,,Flag,DOUBLE YELLOW,Sector,16,,DOUBLE YELLOW IN TRACK SECTOR 16
1291,11336,2026-07-24T16:09:23+00:00,,,Flag,DOUBLE YELLOW,Sector,3,,DOUBLE YELLOW IN TRACK SECTOR 3
1291,11336,2026-07-24T16:09:34+00:00,,,Flag,YELLOW,Sector,10,,YELLOW IN TRACK SECTOR 10
1291,11336,2026-07-24T16:09:36+00:00,,,Flag,DOUBLE YELLOW,Sector,8,,DOUBLE YELLOW IN TRACK SECTOR 8
