lane,rows,result,reason,required_status,heavy_endpoint
weather,5159,pass,evidence_bearing,required_lightweight,False
race_control,2732,pass,evidence_bearing,required_lightweight,False
intervals,94646,pass,evidence_bearing,required_lightweight,False
position,22917,pass,evidence_bearing,required_lightweight,False
stints,3514,pass,evidence_bearing,required_lightweight,False
pit,204,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,799,pass,evidence_bearing,required_lightweight,False
team_radio,260,pass,evidence_bearing,opportunistic,False
