position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-07-25T12:49:12.712534Z
2,12,91.809,1280,11236,2026-07-25T12:49:12.712534Z
3,1,92.141,1280,11236,2026-07-25T12:49:12.712534Z
4,44,92.161,1280,11236,2026-07-25T12:49:12.712534Z
5,81,92.224,1280,11236,2026-07-25T12:49:12.712534Z
6,16,92.528,1280,11236,2026-07-25T12:49:12.712534Z
7,10,92.888,1280,11236,2026-07-25T12:49:12.712534Z
8,3,93.254,1280,11236,2026-07-25T12:49:12.712534Z
9,87,93.409,1280,11236,2026-07-25T12:49:12.712534Z
10,6,93.723,1280,11236,2026-07-25T12:49:12.712534Z
11,27,93.635,1280,11236,2026-07-25T12:49:12.712534Z
12,31,93.639,1280,11236,2026-07-25T12:49:12.712534Z
13,30,93.714,1280,11236,2026-07-25T12:49:12.712534Z
14,5,93.774,1280,11236,2026-07-25T12:49:12.712534Z
15,41,94.048,1280,11236,2026-07-25T12:49:12.712534Z
16,43,94.327,1280,11236,2026-07-25T12:49:12.712534Z
17,55,94.761,1280,11236,2026-07-25T12:49:12.712534Z
18,14,95.581,1280,11236,2026-07-25T12:49:12.712534Z
19,18,96.151,1280,11236,2026-07-25T12:49:12.712534Z
20,77,97.378,1280,11236,2026-07-25T12:49:12.712534Z
21,11,,1280,11236,2026-07-25T12:49:12.712534Z
22,23,95.305,1280,11236,2026-07-25T12:49:12.712534Z
1,1,87.869,1284,11271,2026-07-25T12:53:09.764800Z
2,12,88.091,1284,11271,2026-07-25T12:53:09.764800Z
3,81,88.108,1284,11271,2026-07-25T12:53:09.764800Z
4,16,88.239,1284,11271,2026-07-25T12:53:09.764800Z
5,3,88.461,1284,11271,2026-07-25T12:53:09.764800Z
6,63,88.493,1284,11271,2026-07-25T12:53:09.764800Z
7,44,88.618,1284,11271,2026-07-25T12:53:09.764800Z
8,43,89.32,1284,11271,2026-07-25T12:53:09.764800Z
9,6,89.422,1284,11271,2026-07-25T12:53:09.764800Z
10,10,89.474,1284,11271,2026-07-25T12:53:09.764800Z
11,5,89.994,1284,11271,2026-07-25T12:53:09.764800Z
12,27,90.019,1284,11271,2026-07-25T12:53:09.764800Z
13,87,90.116,1284,11271,2026-07-25T12:53:09.764800Z
14,55,90.224,1284,11271,2026-07-25T12:53:09.764800Z
15,30,91.043,1284,11271,2026-07-25T12:53:09.764800Z
16,31,91.245,1284,11271,2026-07-25T12:53:09.764800Z
17,11,91.255,1284,11271,2026-07-25T12:53:09.764800Z
18,23,91.322,1284,11271,2026-07-25T12:53:09.764800Z
19,77,91.826,1284,11271,2026-07-25T12:53:09.764800Z
20,14,101.311,1284,11271,2026-07-25T12:53:09.764800Z
21,18,,1284,11271,2026-07-25T12:53:09.764800Z
22,41,90.573,1284,11271,2026-07-25T12:53:09.764800Z
1,63,72.965,1285,11282,2026-07-25T12:54:09.548618Z
2,12,73.033,1285,11282,2026-07-25T12:54:09.548618Z
3,1,73.28,1285,11282,2026-07-25T12:54:09.548618Z
4,81,73.299,1285,11282,2026-07-25T12:54:09.548618Z
5,44,73.326,1285,11282,2026-07-25T12:54:09.548618Z
6,16,73.41,1285,11282,2026-07-25T12:54:09.548618Z
7,3,73.504,1285,11282,2026-07-25T12:54:09.548618Z
8,6,73.605,1285,11282,2026-07-25T12:54:09.548618Z
9,41,73.737,1285,11282,2026-07-25T12:54:09.548618Z
10,55,74.536,1285,11282,2026-07-25T12:54:09.548618Z
11,27,74.595,1285,11282,2026-07-25T12:54:09.548618Z
12,5,74.627,1285,11282,2026-07-25T12:54:09.548618Z
13,43,74.702,1285,11282,2026-07-25T12:54:09.548618Z
14,31,74.928,1285,11282,2026-07-25T12:54:09.548618Z
15,14,,1285,11282,2026-07-25T12:54:09.548618Z
16,11,76.002,1285,11282,2026-07-25T12:54:09.548618Z
17,18,76.354,1285,11282,2026-07-25T12:54:09.548618Z
18,30,,1285,11282,2026-07-25T12:54:09.548618Z
19,87,75.197,1285,11282,2026-07-25T12:54:09.548618Z
20,10,76.642,1285,11282,2026-07-25T12:54:09.548618Z
21,77,76.866,1285,11282,2026-07-25T12:54:09.548618Z
22,23,,1285,11282,2026-07-25T12:54:09.548618Z
1,12,72.051,1286,11295,2026-07-25T12:55:18.301324Z
2,3,72.094,1286,11295,2026-07-25T12:55:18.301324Z
3,44,72.279,1286,11295,2026-07-25T12:55:18.301324Z
4,16,72.351,1286,11295,2026-07-25T12:55:18.301324Z
5,6,72.434,1286,11295,2026-07-25T12:55:18.301324Z
6,63,72.445,1286,11295,2026-07-25T12:55:18.301324Z
7,81,72.624,1286,11295,2026-07-25T12:55:18.301324Z
8,1,72.765,1286,11295,2026-07-25T12:55:18.301324Z
9,10,73.226,1286,11295,2026-07-25T12:55:18.301324Z
10,30,73.412,1286,11295,2026-07-25T12:55:18.301324Z
11,23,73.787,1286,11295,2026-07-25T12:55:18.301324Z
12,55,73.815,1286,11295,2026-07-25T12:55:18.301324Z
13,27,73.902,1286,11295,2026-07-25T12:55:18.301324Z
14,43,73.995,1286,11295,2026-07-25T12:55:18.301324Z
15,41,74.248,1286,11295,2026-07-25T12:55:18.301324Z
16,5,,1286,11295,2026-07-25T12:55:18.301324Z
17,31,74.722,1286,11295,2026-07-25T12:55:18.301324Z
18,11,74.747,1286,11295,2026-07-25T12:55:18.301324Z
19,87,74.814,1286,11295,2026-07-25T12:55:18.301324Z
20,77,75.283,1286,11295,2026-07-25T12:55:18.301324Z
21,14,75.349,1286,11295,2026-07-25T12:55:18.301324Z
22,18,76.061,1286,11295,2026-07-25T12:55:18.301324Z
1,63,74.679,1287,11303,2026-07-25T12:56:18.005138Z
2,44,74.743,1287,11303,2026-07-25T12:56:18.005138Z
3,12,74.998,1287,11303,2026-07-25T12:56:18.005138Z
4,1,75.001,1287,11303,2026-07-25T12:56:18.005138Z
5,3,75.021,1287,11303,2026-07-25T12:56:18.005138Z
6,6,75.077,1287,11303,2026-07-25T12:56:18.005138Z
7,81,75.09,1287,11303,2026-07-25T12:56:18.005138Z
8,30,76.542,1287,11303,2026-07-25T12:56:18.005138Z
9,27,76.657,1287,11303,2026-07-25T12:56:18.005138Z
10,16,,1287,11303,2026-07-25T12:56:18.005138Z
11,41,75.84,1287,11303,2026-07-25T12:56:18.005138Z
12,5,76.001,1287,11303,2026-07-25T12:56:18.005138Z
13,43,76.191,1287,11303,2026-07-25T12:56:18.005138Z
14,10,76.261,1287,11303,2026-07-25T12:56:18.005138Z
15,87,76.389,1287,11303,2026-07-25T12:56:18.005138Z
16,55,77.827,1287,11303,2026-07-25T12:56:18.005138Z
17,31,77.073,1287,11303,2026-07-25T12:56:18.005138Z
18,23,77.424,1287,11303,2026-07-25T12:56:18.005138Z
19,11,77.545,1287,11303,2026-07-25T12:56:18.005138Z
20,77,77.757,1287,11303,2026-07-25T12:56:18.005138Z
21,18,78.758,1287,11303,2026-07-25T12:56:18.005138Z
22,14,78.815,1287,11303,2026-07-25T12:56:18.005138Z
1,12,88.111,1289,11322,2026-07-25T12:59:10.450248Z
2,16,88.286,1289,11322,2026-07-25T12:59:10.450248Z
3,44,88.458,1289,11322,2026-07-25T12:59:10.450248Z
4,63,88.481,1289,11322,2026-07-25T12:59:10.450248Z
5,6,88.746,1289,11322,2026-07-25T12:59:10.450248Z
6,1,88.877,1289,11322,2026-07-25T12:59:10.450248Z
7,3,88.893,1289,11322,2026-07-25T12:59:10.450248Z
8,81,89.032,1289,11322,2026-07-25T12:59:10.450248Z
9,41,89.305,1289,11322,2026-07-25T12:59:10.450248Z
10,30,89.716,1289,11322,2026-07-25T12:59:10.450248Z
11,5,89.461,1289,11322,2026-07-25T12:59:10.450248Z
12,27,90.076,1289,11322,2026-07-25T12:59:10.450248Z
13,87,90.501,1289,11322,2026-07-25T12:59:10.450248Z
14,55,90.623,1289,11322,2026-07-25T12:59:10.450248Z
15,10,90.063,1289,11322,2026-07-25T12:59:10.450248Z
16,23,91.341,1289,11322,2026-07-25T12:59:10.450248Z
17,31,90.68,1289,11322,2026-07-25T12:59:10.450248Z
18,77,91.227,1289,11322,2026-07-25T12:59:10.450248Z
19,43,91.321,1289,11322,2026-07-25T12:59:10.450248Z
20,11,91.451,1289,11322,2026-07-25T12:59:10.450248Z
21,14,93.025,1289,11322,2026-07-25T12:59:10.450248Z
22,18,92.863,1289,11322,2026-07-25T12:59:10.450248Z
1,12,104.361,1290,11330,2026-07-25T13:00:18.958506Z
2,3,104.678,1290,11330,2026-07-25T13:00:18.958506Z
3,63,104.869,1290,11330,2026-07-25T13:00:18.958506Z
4,16,104.893,1290,11330,2026-07-25T13:00:18.958506Z
5,44,104.895,1290,11330,2026-07-25T13:00:18.958506Z
6,81,105.016,1290,11330,2026-07-25T13:00:18.958506Z
7,41,105.143,1290,11330,2026-07-25T13:00:18.958506Z
8,5,105.628,1290,11330,2026-07-25T13:00:18.958506Z
9,30,106.12,1290,11330,2026-07-25T13:00:18.958506Z
10,10,106.331,1290,11330,2026-07-25T13:00:18.958506Z
11,43,106.392,1290,11330,2026-07-25T13:00:18.958506Z
12,27,106.671,1290,11330,2026-07-25T13:00:18.958506Z
13,1,104.801,1290,11330,2026-07-25T13:00:18.958506Z
14,87,106.779,1290,11330,2026-07-25T13:00:18.958506Z
15,23,107.12,1290,11330,2026-07-25T13:00:18.958506Z
16,31,107.801,1290,11330,2026-07-25T13:00:18.958506Z
17,77,107.823,1290,11330,2026-07-25T13:00:18.958506Z
18,11,107.971,1290,11330,2026-07-25T13:00:18.958506Z
19,55,106.777,1290,11330,2026-07-25T13:00:18.958506Z
20,18,110.177,1290,11330,2026-07-25T13:00:18.958506Z
21,6,,1290,11330,2026-07-25T13:00:18.958506Z
22,14,110.002,1290,11330,2026-07-25T13:00:18.958506Z
