source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/experimental_challenger/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/experimental_challenger/forecast_rows.csv,2026-08-24T00:26:39Z,8b572e3c6a9bd961edeb03df5433d9bc210a82a3bb2ea816340914867a7d4a09,forecast_source,True,Actual forecast source copied into immutable bundle.
