date,session_key,driver_number,position,meeting_key
2026-09-04T14:11:36.175000+00:00,11355,55,12,1293
2026-09-04T14:12:21.513000+00:00,11355,1,4,1293
2026-09-04T14:12:21.513000+00:00,11355,41,5,1293
2026-09-04T14:12:21.513000+00:00,11355,44,6,1293
2026-09-04T14:12:21.513000+00:00,11355,81,7,1293
2026-09-04T14:13:48.278000+00:00,11355,5,8,1293
2026-09-04T14:13:48.278000+00:00,11355,22,11,1293
2026-09-04T14:13:48.278000+00:00,11355,30,9,1293
2026-09-04T14:13:48.278000+00:00,11355,43,10,1293
2026-09-04T14:13:50.383000+00:00,11355,3,8,1293
2026-09-04T14:13:50.383000+00:00,11355,5,9,1293
2026-09-04T14:13:50.383000+00:00,11355,22,12,1293
2026-09-04T14:13:50.383000+00:00,11355,30,10,1293
2026-09-04T14:13:50.383000+00:00,11355,43,11,1293
2026-09-04T14:13:50.383000+00:00,11355,55,13,1293
2026-09-04T14:13:53.836000+00:00,11355,1,5,1293
2026-09-04T14:13:53.836000+00:00,11355,16,4,1293
2026-09-04T14:13:53.836000+00:00,11355,41,3,1293
2026-09-04T14:14:04.605000+00:00,11355,10,13,1293
2026-09-04T14:14:04.605000+00:00,11355,23,17,1293
2026-09-04T14:14:04.605000+00:00,11355,27,16,1293
2026-09-04T14:14:04.605000+00:00,11355,55,14,1293
2026-09-04T14:14:04.605000+00:00,11355,87,15,1293
2026-09-04T14:15:26.858000+00:00,11355,1,6,1293
2026-09-04T14:15:26.858000+00:00,11355,3,9,1293
2026-09-04T14:15:26.858000+00:00,11355,5,10,1293
2026-09-04T14:15:26.858000+00:00,11355,30,5,1293
2026-09-04T14:15:26.858000+00:00,11355,44,7,1293
2026-09-04T14:15:26.858000+00:00,11355,81,8,1293
2026-09-04T14:15:49.949000+00:00,11355,12,2,1293
2026-09-04T14:15:49.949000+00:00,11355,63,1,1293
2026-09-04T14:15:55.355000+00:00,11355,23,15,1293
2026-09-04T14:15:55.355000+00:00,11355,27,17,1293
2026-09-04T14:15:55.355000+00:00,11355,87,16,1293
2026-09-04T14:17:03.616000+00:00,11355,11,22,1293
2026-09-04T14:17:03.616000+00:00,11355,14,21,1293
2026-09-04T14:17:32.319000+00:00,11355,10,12,1293
2026-09-04T14:17:32.319000+00:00,11355,22,13,1293
2026-09-04T14:19:22.524000+00:00,11355,1,7,1293
2026-09-04T14:19:22.524000+00:00,11355,3,6,1293
2026-09-04T14:19:22.524000+00:00,11355,44,8,1293
2026-09-04T14:19:22.524000+00:00,11355,81,9,1293
2026-09-04T14:19:25.615000+00:00,11355,1,8,1293
2026-09-04T14:19:25.615000+00:00,11355,5,7,1293
2026-09-04T14:19:25.615000+00:00,11355,44,9,1293
2026-09-04T14:19:25.615000+00:00,11355,81,10,1293
2026-09-04T14:20:27.697000+00:00,11355,11,19,1293
2026-09-04T14:20:27.697000+00:00,11355,14,22,1293
2026-09-04T14:20:27.697000+00:00,11355,18,20,1293
2026-09-04T14:20:27.697000+00:00,11355,77,21,1293
2026-09-04T14:23:13.970000+00:00,11355,12,1,1293
2026-09-04T14:23:13.970000+00:00,11355,63,2,1293
2026-09-04T14:23:44.671000+00:00,11355,11,18,1293
2026-09-04T14:23:44.671000+00:00,11355,31,19,1293
2026-09-04T14:23:57.277000+00:00,11355,14,20,1293
2026-09-04T14:23:57.277000+00:00,11355,18,21,1293
2026-09-04T14:23:57.277000+00:00,11355,77,22,1293
2026-09-04T14:27:31.266000+00:00,11355,12,2,1293
2026-09-04T14:27:31.266000+00:00,11355,63,1,1293
2026-09-04T14:30:04.459000+00:00,11355,1,9,1293
2026-09-04T14:30:04.459000+00:00,11355,3,7,1293
2026-09-04T14:30:04.459000+00:00,11355,5,8,1293
2026-09-04T14:30:04.459000+00:00,11355,30,6,1293
2026-09-04T14:30:04.459000+00:00,11355,43,5,1293
2026-09-04T14:30:04.459000+00:00,11355,44,10,1293
2026-09-04T14:30:04.459000+00:00,11355,81,11,1293
2026-09-04T14:31:23.446000+00:00,11355,1,10,1293
2026-09-04T14:31:23.446000+00:00,11355,3,8,1293
2026-09-04T14:31:23.446000+00:00,11355,5,9,1293
2026-09-04T14:31:23.446000+00:00,11355,10,13,1293
2026-09-04T14:31:23.446000+00:00,11355,22,14,1293
2026-09-04T14:31:23.446000+00:00,11355,23,16,1293
2026-09-04T14:31:23.446000+00:00,11355,27,7,1293
2026-09-04T14:31:23.446000+00:00,11355,44,11,1293
2026-09-04T14:31:23.446000+00:00,11355,55,15,1293
2026-09-04T14:31:23.446000+00:00,11355,81,12,1293
2026-09-04T14:31:23.446000+00:00,11355,87,17,1293
2026-09-04T14:31:25.927000+00:00,11355,1,11,1293
2026-09-04T14:31:25.927000+00:00,11355,3,9,1293
2026-09-04T14:31:25.927000+00:00,11355,5,10,1293
2026-09-04T14:31:25.927000+00:00,11355,10,14,1293
2026-09-04T14:31:25.927000+00:00,11355,16,5,1293
2026-09-04T14:31:25.927000+00:00,11355,22,3,1293
2026-09-04T14:31:25.927000+00:00,11355,27,8,1293
2026-09-04T14:31:25.927000+00:00,11355,30,7,1293
2026-09-04T14:31:25.927000+00:00,11355,41,4,1293
2026-09-04T14:31:25.927000+00:00,11355,43,6,1293
2026-09-04T14:31:25.927000+00:00,11355,44,12,1293
2026-09-04T14:31:25.927000+00:00,11355,81,13,1293
2026-09-04T14:31:30.708000+00:00,11355,10,15,1293
