meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1295,11377,2026-09-26T10:11:25+00:00,,1,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1295,11377,2026-09-26T10:12:20+00:00,,1,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1295,11377,2026-09-26T10:13:18+00:00,,1,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1295,11377,2026-09-26T10:14:56+00:00,,1,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1295,11377,2026-09-26T10:20:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1295,11377,2026-09-26T10:30:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1295,11377,2026-09-26T10:31:33+00:00,,1,Other,,,,,INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)
1295,11377,2026-09-26T10:37:54+00:00,,1,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:31)
1295,11377,2026-09-26T10:42:18+00:00,,1,Other,,,,,INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)
1295,11377,2026-09-26T10:45:02+00:00,,1,Other,,,,,RISK OF RAIN FOR THE F1 RACE IS 0%
1295,11377,2026-09-26T10:46:18+00:00,,1,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:22:31)
1295,11377,2026-09-26T10:49:25+00:00,,1,Flag,DOUBLE YELLOW,Sector,3,,DOUBLE YELLOW IN TRACK SECTOR 3
1295,11377,2026-09-26T10:49:32+00:00,,1,Flag,CLEAR,Sector,3,,CLEAR IN TRACK SECTOR 3
1295,11377,2026-09-26T10:57:18+00:00,,1,Other,,,,,OVERTAKE DISABLED
1295,11377,2026-09-26T11:03:50.711000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1295,11377,2026-09-26T11:03:51+00:00,,1,Other,,,,,RACE START
1295,11377,2026-09-26T11:05:18+00:00,,1,Other,,,,,OVERTAKE ENABLED
1295,11377,2026-09-26T11:18:38+00:00,,9,Flag,YELLOW,Sector,15,,YELLOW IN TRACK SECTOR 15
1295,11377,2026-09-26T11:18:38+00:00,,9,Flag,YELLOW,Sector,14,,YELLOW IN TRACK SECTOR 14
1295,11377,2026-09-26T11:18:38+00:00,,9,Flag,CLEAR,Sector,15,,CLEAR IN TRACK SECTOR 15
1295,11377,2026-09-26T11:18:40+00:00,,9,Flag,CLEAR,Sector,14,,CLEAR IN TRACK SECTOR 14
1295,11377,2026-09-26T11:18:46+00:00,,9,Flag,CLEAR,Sector,15,,CLEAR IN TRACK SECTOR 15
1295,11377,2026-09-26T11:47:33+00:00,77,25,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:32
1295,11377,2026-09-26T11:51:13+00:00,77,27,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:12
1295,11377,2026-09-26T11:51:27+00:00,77,27,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:51:27
1295,11377,2026-09-26T11:53:51+00:00,77,28,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:53:50
1295,11377,2026-09-26T11:56:00+00:00,77,30,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:55:59
1295,11377,2026-09-26T11:56:38+00:00,,30,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1295,11377,2026-09-26T11:56:38+00:00,,30,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1295,11377,2026-09-26T11:56:43+00:00,,30,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1295,11377,2026-09-26T11:56:43+00:00,,30,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1295,11377,2026-09-26T11:57:12+00:00,77,30,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:57:12
1295,11377,2026-09-26T11:57:46+00:00,,31,Flag,DOUBLE YELLOW,Sector,7,,DOUBLE YELLOW IN TRACK SECTOR 7
1295,11377,2026-09-26T11:57:46+00:00,,31,Flag,YELLOW,Sector,6,,YELLOW IN TRACK SECTOR 6
1295,11377,2026-09-26T11:58:05+00:00,,31,SafetyCar,,,,,SAFETY CAR DEPLOYED
1295,11377,2026-09-26T11:58:05+00:00,,31,Other,,,,,OVERTAKE DISABLED
1295,11377,2026-09-26T11:59:05+00:00,,31,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:56:33 (PIT)
1295,11377,2026-09-26T12:00:39+00:00,,32,Other,,,,,MARSHALS ON TRACK AT TURN 6
1295,11377,2026-09-26T12:01:22+00:00,,32,Other,,,,,RECOVERY VEHICLE ON TRACK AT TURN 6
1295,11377,2026-09-26T12:01:45+00:00,,32,Other,,,,,MARSHALS ON TRACK AT TURN 8
1295,11377,2026-09-26T12:01:49+00:00,,32,Flag,DOUBLE YELLOW,Sector,10,,DOUBLE YELLOW IN TRACK SECTOR 10
1295,11377,2026-09-26T12:01:49+00:00,,32,Flag,YELLOW,Sector,9,,YELLOW IN TRACK SECTOR 9
1295,11377,2026-09-26T12:04:01+00:00,,33,Flag,DOUBLE YELLOW,Sector,11,,DOUBLE YELLOW IN TRACK SECTOR 11
1295,11377,2026-09-26T12:04:22+00:00,,33,Flag,CLEAR,Sector,11,,CLEAR IN TRACK SECTOR 11
1295,11377,2026-09-26T12:04:30+00:00,,33,Other,,,,,MARSHALS ON TRACK AT TURN 10
1295,11377,2026-09-26T12:04:32+00:00,,33,Flag,CLEAR,Sector,10,,CLEAR IN TRACK SECTOR 10
1295,11377,2026-09-26T12:04:32+00:00,,33,Flag,CLEAR,Sector,9,,CLEAR IN TRACK SECTOR 9
1295,11377,2026-09-26T12:06:20+00:00,,34,Flag,CLEAR,Sector,6,,CLEAR IN TRACK SECTOR 6
1295,11377,2026-09-26T12:06:24+00:00,,34,Other,,,,,LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77
1295,11377,2026-09-26T12:06:36+00:00,,34,Flag,CLEAR,Sector,7,,CLEAR IN TRACK SECTOR 7
1295,11377,2026-09-26T12:09:15+00:00,,35,SafetyCar,,,,,SAFETY CAR IN THIS LAP
1295,11377,2026-09-26T12:11:14+00:00,,35,Flag,CLEAR,Track,,,TRACK CLEAR
1295,11377,2026-09-26T12:11:36+00:00,,36,Flag,DOUBLE YELLOW,Sector,2,,DOUBLE YELLOW IN TRACK SECTOR 2
1295,11377,2026-09-26T12:11:36+00:00,,36,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1295,11377,2026-09-26T12:11:59+00:00,,36,Flag,YELLOW,Sector,4,,YELLOW IN TRACK SECTOR 4
1295,11377,2026-09-26T12:11:59+00:00,,36,Flag,YELLOW,Sector,3,,YELLOW IN TRACK SECTOR 3
1295,11377,2026-09-26T12:12:29+00:00,,36,Flag,CLEAR,Sector,4,,CLEAR IN TRACK SECTOR 4
1295,11377,2026-09-26T12:12:31+00:00,,36,Flag,DOUBLE YELLOW,Sector,4,,DOUBLE YELLOW IN TRACK SECTOR 4
1295,11377,2026-09-26T12:12:33+00:00,,36,Flag,CLEAR,Sector,4,,CLEAR IN TRACK SECTOR 4
1295,11377,2026-09-26T12:12:40+00:00,,36,SafetyCar,,,,,SAFETY CAR DEPLOYED
1295,11377,2026-09-26T12:12:43+00:00,,36,Other,,,,,ALL CARS THROUGH THE PIT LANE
1295,11377,2026-09-26T12:13:10+00:00,,36,Flag,CLEAR,Sector,3,,CLEAR IN TRACK SECTOR 3
1295,11377,2026-09-26T12:13:30+00:00,,36,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1295,11377,2026-09-26T12:15:22+00:00,,37,Other,,,,,ALL CARS USE START/FINISH STRAIGHT
1295,11377,2026-09-26T12:15:35+00:00,,37,Other,,,,,MARSHALS ON TRACK AT TURN 1
1295,11377,2026-09-26T12:17:02+00:00,,38,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1295,11377,2026-09-26T12:17:06+00:00,,38,SafetyCar,,,,,SAFETY CAR IN THIS LAP
1295,11377,2026-09-26T12:18:38+00:00,,38,Other,,,,,"TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED"
1295,11377,2026-09-26T12:18:53+00:00,,38,Flag,CLEAR,Track,,,TRACK CLEAR
1295,11377,2026-09-26T12:21:01+00:00,,40,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1295,11377,2026-09-26T12:21:01+00:00,,40,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1295,11377,2026-09-26T12:21:01+00:00,,40,Other,,,,,OVERTAKE ENABLED
1295,11377,2026-09-26T12:21:07+00:00,,40,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1295,11377,2026-09-26T12:21:08+00:00,,40,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1295,11377,2026-09-26T12:22:28+00:00,,40,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) NOTED
1295,11377,2026-09-26T12:22:59+00:00,,41,Other,,,,,TURN 7 INCIDENT INVOLVING CAR 5 (BOR) NOTED - YELLOW FLAG INFRINGEMENT
1295,11377,2026-09-26T12:23:31+00:00,,41,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 41 (LIN) AND 30 (LAW) UNDER INVESTIGATION (16:11:33)
1295,11377,2026-09-26T12:24:07+00:00,,41,Other,,,,,"UPDATE: TURN 1 INCIDENT INVOLVING CARS 1 (NOR), 10 (GAS) AND 43 (COL) NOTED - CAUSING A COLLISION (16:11:31)"
