date,session_key,meeting_key,driver_number,position
2026-09-26T12:11:44.754000+00:00,11377,1295,41,10
2026-09-26T12:11:44.754000+00:00,11377,1295,27,11
2026-09-26T12:11:48.497000+00:00,11377,1295,1,16
2026-09-26T12:11:48.497000+00:00,11377,1295,10,17
2026-09-26T12:11:48.497000+00:00,11377,1295,43,18
2026-09-26T12:11:48.497000+00:00,11377,1295,30,15
2026-09-26T12:11:57.214000+00:00,11377,1295,1,17
2026-09-26T12:11:57.214000+00:00,11377,1295,10,16
2026-09-26T12:12:01.685000+00:00,11377,1295,55,11
2026-09-26T12:12:01.685000+00:00,11377,1295,27,12
2026-09-26T12:12:07.391000+00:00,11377,1295,55,12
2026-09-26T12:12:07.391000+00:00,11377,1295,27,11
2026-09-26T12:12:16.284000+00:00,11377,1295,1,18
2026-09-26T12:12:16.284000+00:00,11377,1295,43,19
2026-09-26T12:12:16.284000+00:00,11377,1295,77,17
2026-09-26T12:12:18.359000+00:00,11377,1295,1,19
2026-09-26T12:12:18.359000+00:00,11377,1295,43,18
2026-09-26T12:12:21.780000+00:00,11377,1295,10,17
2026-09-26T12:12:21.780000+00:00,11377,1295,77,16
2026-09-26T12:12:27.579000+00:00,11377,1295,10,18
2026-09-26T12:12:27.579000+00:00,11377,1295,43,17
2026-09-26T12:12:31.334000+00:00,11377,1295,5,13
2026-09-26T12:12:31.334000+00:00,11377,1295,11,14
2026-09-26T12:19:02.090000+00:00,11377,1295,16,3
2026-09-26T12:19:02.090000+00:00,11377,1295,81,4
2026-09-26T12:19:02.090000+00:00,11377,1295,6,5
2026-09-26T12:19:02.246000+00:00,11377,1295,16,4
2026-09-26T12:19:02.246000+00:00,11377,1295,81,3
2026-09-26T12:19:02.332000+00:00,11377,1295,16,5
2026-09-26T12:19:02.332000+00:00,11377,1295,6,4
2026-09-26T12:19:36.819000+00:00,11377,1295,5,14
2026-09-26T12:19:36.819000+00:00,11377,1295,11,13
2026-09-26T12:19:37.232000+00:00,11377,1295,30,14
2026-09-26T12:19:37.232000+00:00,11377,1295,5,15
2026-09-26T12:21:00.159000+00:00,11377,1295,81,4
2026-09-26T12:21:00.159000+00:00,11377,1295,6,3
2026-09-26T12:21:00.694000+00:00,11377,1295,16,4
2026-09-26T12:21:00.694000+00:00,11377,1295,81,5
2026-09-26T12:21:01.382000+00:00,11377,1295,81,6
2026-09-26T12:21:01.382000+00:00,11377,1295,44,5
2026-09-26T12:21:02.091000+00:00,11377,1295,81,7
2026-09-26T12:21:02.091000+00:00,11377,1295,12,6
2026-09-26T12:21:03.029000+00:00,11377,1295,81,8
2026-09-26T12:21:03.029000+00:00,11377,1295,31,7
2026-09-26T12:21:03.554000+00:00,11377,1295,81,9
2026-09-26T12:21:03.554000+00:00,11377,1295,87,8
2026-09-26T12:21:03.841000+00:00,11377,1295,81,10
2026-09-26T12:21:03.841000+00:00,11377,1295,41,9
2026-09-26T12:21:05.438000+00:00,11377,1295,81,11
2026-09-26T12:21:05.438000+00:00,11377,1295,27,10
2026-09-26T12:21:05.834000+00:00,11377,1295,81,12
2026-09-26T12:21:05.834000+00:00,11377,1295,55,11
2026-09-26T12:21:06.815000+00:00,11377,1295,81,13
2026-09-26T12:21:06.815000+00:00,11377,1295,11,12
2026-09-26T12:21:06.882000+00:00,11377,1295,81,14
2026-09-26T12:21:06.882000+00:00,11377,1295,30,13
2026-09-26T12:21:18.832000+00:00,11377,1295,81,15
2026-09-26T12:21:18.832000+00:00,11377,1295,5,14
2026-09-26T12:21:22.318000+00:00,11377,1295,30,12
2026-09-26T12:21:22.318000+00:00,11377,1295,11,13
2026-09-26T12:26:10.028000+00:00,11377,1295,44,6
2026-09-26T12:26:10.028000+00:00,11377,1295,12,5
2026-09-26T12:28:13.143000+00:00,11377,1295,5,13
2026-09-26T12:28:13.143000+00:00,11377,1295,11,14
2026-09-26T12:28:19.042000+00:00,11377,1295,5,14
2026-09-26T12:28:19.042000+00:00,11377,1295,11,13
2026-09-26T12:30:01.201000+00:00,11377,1295,5,13
2026-09-26T12:30:01.201000+00:00,11377,1295,11,14
2026-09-26T12:33:37.310000+00:00,11377,1295,81,14
2026-09-26T12:33:37.310000+00:00,11377,1295,11,15
2026-09-26T12:35:43.287000+00:00,11377,1295,87,9
2026-09-26T12:35:43.287000+00:00,11377,1295,41,8
2026-09-26T12:37:07.468000+00:00,11377,1295,55,10
2026-09-26T12:37:07.468000+00:00,11377,1295,27,11
2026-09-26T12:42:20.489000+00:00,11377,1295,31,8
2026-09-26T12:42:20.489000+00:00,11377,1295,41,7
