date,session_key,meeting_key,driver_number,position
2026-06-13T10:48:20.099000+00:00,11302,1287,31,17
2026-06-13T10:48:20.099000+00:00,11302,1287,41,18
2026-06-13T10:48:20.099000+00:00,11302,1287,43,19
2026-06-13T10:48:20.099000+00:00,11302,1287,44,20
2026-06-13T10:48:20.099000+00:00,11302,1287,63,21
2026-06-13T10:48:20.099000+00:00,11302,1287,81,22
2026-06-13T10:48:20.099000+00:00,11302,1287,87,6
2026-06-13T10:48:27.489000+00:00,11302,1287,1,8
2026-06-13T10:48:27.489000+00:00,11302,1287,3,9
2026-06-13T10:48:27.489000+00:00,11302,1287,5,10
2026-06-13T10:48:27.489000+00:00,11302,1287,6,11
2026-06-13T10:48:27.489000+00:00,11302,1287,10,12
2026-06-13T10:48:27.489000+00:00,11302,1287,12,13
2026-06-13T10:48:27.489000+00:00,11302,1287,14,14
2026-06-13T10:48:27.489000+00:00,11302,1287,16,15
2026-06-13T10:48:27.489000+00:00,11302,1287,18,16
2026-06-13T10:48:27.489000+00:00,11302,1287,30,17
2026-06-13T10:48:27.489000+00:00,11302,1287,31,7
2026-06-13T10:48:51.920000+00:00,11302,1287,1,9
2026-06-13T10:48:51.920000+00:00,11302,1287,3,10
2026-06-13T10:48:51.920000+00:00,11302,1287,5,11
2026-06-13T10:48:51.920000+00:00,11302,1287,6,12
2026-06-13T10:48:51.920000+00:00,11302,1287,10,13
2026-06-13T10:48:51.920000+00:00,11302,1287,12,14
2026-06-13T10:48:51.920000+00:00,11302,1287,14,15
2026-06-13T10:48:51.920000+00:00,11302,1287,16,16
2026-06-13T10:48:51.920000+00:00,11302,1287,18,8
2026-06-13T10:49:27.969000+00:00,11302,1287,1,10
2026-06-13T10:49:27.969000+00:00,11302,1287,3,11
2026-06-13T10:49:27.969000+00:00,11302,1287,5,9
2026-06-13T10:49:31.219000+00:00,11302,1287,1,11
2026-06-13T10:49:31.219000+00:00,11302,1287,3,12
2026-06-13T10:49:31.219000+00:00,11302,1287,6,13
2026-06-13T10:49:31.219000+00:00,11302,1287,10,14
2026-06-13T10:49:31.219000+00:00,11302,1287,12,15
2026-06-13T10:49:31.219000+00:00,11302,1287,14,10
2026-06-13T10:50:41.991000+00:00,11302,1287,3,13
2026-06-13T10:50:41.991000+00:00,11302,1287,6,14
2026-06-13T10:50:41.991000+00:00,11302,1287,10,15
2026-06-13T10:50:41.991000+00:00,11302,1287,12,16
2026-06-13T10:50:41.991000+00:00,11302,1287,16,17
2026-06-13T10:50:41.991000+00:00,11302,1287,30,18
2026-06-13T10:50:41.991000+00:00,11302,1287,41,19
2026-06-13T10:50:41.991000+00:00,11302,1287,43,12
2026-06-13T10:50:51.838000+00:00,11302,1287,3,14
2026-06-13T10:50:51.838000+00:00,11302,1287,6,15
2026-06-13T10:50:51.838000+00:00,11302,1287,10,16
2026-06-13T10:50:51.838000+00:00,11302,1287,12,17
2026-06-13T10:50:51.838000+00:00,11302,1287,16,13
2026-06-13T10:51:07.520000+00:00,11302,1287,11,4
2026-06-13T10:51:07.520000+00:00,11302,1287,23,2
2026-06-13T10:51:07.520000+00:00,11302,1287,55,5
2026-06-13T10:51:07.520000+00:00,11302,1287,77,3
2026-06-13T10:51:32.314000+00:00,11302,1287,11,5
2026-06-13T10:51:32.314000+00:00,11302,1287,23,3
2026-06-13T10:51:32.314000+00:00,11302,1287,55,6
2026-06-13T10:51:32.314000+00:00,11302,1287,77,4
2026-06-13T10:51:32.314000+00:00,11302,1287,87,2
2026-06-13T10:51:43.192000+00:00,11302,1287,11,6
2026-06-13T10:51:43.192000+00:00,11302,1287,23,4
2026-06-13T10:51:43.192000+00:00,11302,1287,31,3
2026-06-13T10:51:43.192000+00:00,11302,1287,55,7
2026-06-13T10:51:43.192000+00:00,11302,1287,77,5
2026-06-13T10:51:52.944000+00:00,11302,1287,18,7
2026-06-13T10:51:52.944000+00:00,11302,1287,55,8
2026-06-13T10:52:10.148000+00:00,11302,1287,3,15
2026-06-13T10:52:10.148000+00:00,11302,1287,6,16
2026-06-13T10:52:10.148000+00:00,11302,1287,10,17
2026-06-13T10:52:10.148000+00:00,11302,1287,12,18
2026-06-13T10:52:10.148000+00:00,11302,1287,30,14
2026-06-13T10:52:17.175000+00:00,11302,1287,3,16
2026-06-13T10:52:17.175000+00:00,11302,1287,6,17
2026-06-13T10:52:17.175000+00:00,11302,1287,10,18
2026-06-13T10:52:17.175000+00:00,11302,1287,12,19
2026-06-13T10:52:17.175000+00:00,11302,1287,41,15
2026-06-13T10:52:17.397000+00:00,11302,1287,5,1
2026-06-13T10:52:17.397000+00:00,11302,1287,11,7
2026-06-13T10:52:17.397000+00:00,11302,1287,18,8
2026-06-13T10:52:17.397000+00:00,11302,1287,23,5
2026-06-13T10:52:17.397000+00:00,11302,1287,27,2
2026-06-13T10:52:17.397000+00:00,11302,1287,31,4
2026-06-13T10:52:17.397000+00:00,11302,1287,55,9
2026-06-13T10:52:17.397000+00:00,11302,1287,77,6
2026-06-13T10:52:17.397000+00:00,11302,1287,87,3
2026-06-13T10:52:43.839000+00:00,11302,1287,1,1
2026-06-13T10:52:43.839000+00:00,11302,1287,5,2
2026-06-13T10:52:43.839000+00:00,11302,1287,11,8
2026-06-13T10:52:43.839000+00:00,11302,1287,14,11
2026-06-13T10:52:43.839000+00:00,11302,1287,18,9
2026-06-13T10:52:43.839000+00:00,11302,1287,23,6
2026-06-13T10:52:43.839000+00:00,11302,1287,27,3
2026-06-13T10:52:43.839000+00:00,11302,1287,31,5
2026-06-13T10:52:43.839000+00:00,11302,1287,55,10
2026-06-13T10:52:43.839000+00:00,11302,1287,77,7
2026-06-13T10:52:43.839000+00:00,11302,1287,87,4
2026-06-13T10:52:55.999000+00:00,11302,1287,11,9
2026-06-13T10:52:55.999000+00:00,11302,1287,18,10
2026-06-13T10:52:55.999000+00:00,11302,1287,23,7
2026-06-13T10:52:55.999000+00:00,11302,1287,31,6
2026-06-13T10:52:55.999000+00:00,11302,1287,55,4
2026-06-13T10:52:55.999000+00:00,11302,1287,77,8
2026-06-13T10:52:55.999000+00:00,11302,1287,87,5
2026-06-13T10:53:17.383000+00:00,11302,1287,3,17
2026-06-13T10:53:17.383000+00:00,11302,1287,6,18
2026-06-13T10:53:17.383000+00:00,11302,1287,10,19
2026-06-13T10:53:17.383000+00:00,11302,1287,12,20
2026-06-13T10:53:17.383000+00:00,11302,1287,44,21
2026-06-13T10:53:17.383000+00:00,11302,1287,63,22
2026-06-13T10:53:17.383000+00:00,11302,1287,81,16
2026-06-13T10:53:38.374000+00:00,11302,1287,3,18
2026-06-13T10:53:38.374000+00:00,11302,1287,6,19
2026-06-13T10:53:38.374000+00:00,11302,1287,10,17
2026-06-13T10:53:50.671000+00:00,11302,1287,11,10
2026-06-13T10:53:50.671000+00:00,11302,1287,14,12
2026-06-13T10:53:50.671000+00:00,11302,1287,18,11
2026-06-13T10:53:50.671000+00:00,11302,1287,23,8
2026-06-13T10:53:50.671000+00:00,11302,1287,31,7
2026-06-13T10:53:50.671000+00:00,11302,1287,43,6
2026-06-13T10:53:50.671000+00:00,11302,1287,77,9
2026-06-13T10:53:58.477000+00:00,11302,1287,5,3
2026-06-13T10:53:58.477000+00:00,11302,1287,11,11
2026-06-13T10:53:58.477000+00:00,11302,1287,14,13
2026-06-13T10:53:58.477000+00:00,11302,1287,16,2
2026-06-13T10:53:58.477000+00:00,11302,1287,18,12
2026-06-13T10:53:58.477000+00:00,11302,1287,23,9
2026-06-13T10:53:58.477000+00:00,11302,1287,27,4
2026-06-13T10:53:58.477000+00:00,11302,1287,31,8
2026-06-13T10:53:58.477000+00:00,11302,1287,43,7
2026-06-13T10:53:58.477000+00:00,11302,1287,55,5
2026-06-13T10:53:58.477000+00:00,11302,1287,77,10
2026-06-13T10:53:58.477000+00:00,11302,1287,87,6
2026-06-13T10:54:25.715000+00:00,11302,1287,11,12
2026-06-13T10:54:25.715000+00:00,11302,1287,14,11
2026-06-13T10:54:25.715000+00:00,11302,1287,18,13
2026-06-13T10:54:40.034000+00:00,11302,1287,3,19
2026-06-13T10:54:40.034000+00:00,11302,1287,6,18
2026-06-13T10:55:30.023000+00:00,11302,1287,5,4
2026-06-13T10:55:30.023000+00:00,11302,1287,11,13
2026-06-13T10:55:30.023000+00:00,11302,1287,14,12
2026-06-13T10:55:30.023000+00:00,11302,1287,18,14
2026-06-13T10:55:30.023000+00:00,11302,1287,23,10
2026-06-13T10:55:30.023000+00:00,11302,1287,27,5
2026-06-13T10:55:30.023000+00:00,11302,1287,30,15
2026-06-13T10:55:30.023000+00:00,11302,1287,31,9
2026-06-13T10:55:30.023000+00:00,11302,1287,41,3
2026-06-13T10:55:30.023000+00:00,11302,1287,43,8
2026-06-13T10:55:30.023000+00:00,11302,1287,55,6
2026-06-13T10:55:30.023000+00:00,11302,1287,77,11
2026-06-13T10:55:30.023000+00:00,11302,1287,87,7
2026-06-13T10:55:53.798000+00:00,11302,1287,12,21
2026-06-13T10:55:53.798000+00:00,11302,1287,44,22
2026-06-13T10:55:53.798000+00:00,11302,1287,63,20
2026-06-13T10:56:13.070000+00:00,11302,1287,5,5
2026-06-13T10:56:13.070000+00:00,11302,1287,11,14
2026-06-13T10:56:13.070000+00:00,11302,1287,14,13
2026-06-13T10:56:13.070000+00:00,11302,1287,18,15
2026-06-13T10:56:13.070000+00:00,11302,1287,23,11
2026-06-13T10:56:13.070000+00:00,11302,1287,27,6
2026-06-13T10:56:13.070000+00:00,11302,1287,30,16
2026-06-13T10:56:13.070000+00:00,11302,1287,31,10
2026-06-13T10:56:13.070000+00:00,11302,1287,41,4
2026-06-13T10:56:13.070000+00:00,11302,1287,43,9
2026-06-13T10:56:13.070000+00:00,11302,1287,55,7
2026-06-13T10:56:13.070000+00:00,11302,1287,77,12
2026-06-13T10:56:13.070000+00:00,11302,1287,81,3
2026-06-13T10:56:13.070000+00:00,11302,1287,87,8
2026-06-13T10:56:44.635000+00:00,11302,1287,10,6
2026-06-13T10:56:44.635000+00:00,11302,1287,11,15
2026-06-13T10:56:44.635000+00:00,11302,1287,14,14
2026-06-13T10:56:44.635000+00:00,11302,1287,18,16
2026-06-13T10:56:44.635000+00:00,11302,1287,23,12
2026-06-13T10:56:44.635000+00:00,11302,1287,27,7
2026-06-13T10:56:44.635000+00:00,11302,1287,30,17
2026-06-13T10:56:44.635000+00:00,11302,1287,31,11
2026-06-13T10:56:44.635000+00:00,11302,1287,43,10
2026-06-13T10:56:44.635000+00:00,11302,1287,55,8
2026-06-13T10:56:44.635000+00:00,11302,1287,77,13
2026-06-13T10:56:44.635000+00:00,11302,1287,87,9
2026-06-13T10:57:19.469000+00:00,11302,1287,10,7
2026-06-13T10:57:19.469000+00:00,11302,1287,11,16
2026-06-13T10:57:19.469000+00:00,11302,1287,14,15
2026-06-13T10:57:19.469000+00:00,11302,1287,18,17
2026-06-13T10:57:19.469000+00:00,11302,1287,23,13
2026-06-13T10:57:19.469000+00:00,11302,1287,27,8
2026-06-13T10:57:19.469000+00:00,11302,1287,30,6
2026-06-13T10:57:19.469000+00:00,11302,1287,31,12
2026-06-13T10:57:19.469000+00:00,11302,1287,43,11
2026-06-13T10:57:19.469000+00:00,11302,1287,55,9
2026-06-13T10:57:19.469000+00:00,11302,1287,77,14
2026-06-13T10:57:19.469000+00:00,11302,1287,87,10
2026-06-13T10:57:31.022000+00:00,11302,1287,10,17
2026-06-13T10:57:31.022000+00:00,11302,1287,11,15
2026-06-13T10:57:31.022000+00:00,11302,1287,14,14
2026-06-13T10:57:31.022000+00:00,11302,1287,18,16
2026-06-13T10:57:31.022000+00:00,11302,1287,23,12
2026-06-13T10:57:31.022000+00:00,11302,1287,27,7
2026-06-13T10:57:31.022000+00:00,11302,1287,31,11
2026-06-13T10:57:31.022000+00:00,11302,1287,43,10
2026-06-13T10:57:31.022000+00:00,11302,1287,55,8
2026-06-13T10:57:31.022000+00:00,11302,1287,77,13
2026-06-13T10:57:31.022000+00:00,11302,1287,87,9
2026-06-13T10:57:48.896000+00:00,11302,1287,5,6
2026-06-13T10:57:48.896000+00:00,11302,1287,6,5
2026-06-13T10:57:48.896000+00:00,11302,1287,10,18
2026-06-13T10:57:48.896000+00:00,11302,1287,11,16
2026-06-13T10:57:48.896000+00:00,11302,1287,14,15
2026-06-13T10:57:48.896000+00:00,11302,1287,18,17
2026-06-13T10:57:48.896000+00:00,11302,1287,23,13
2026-06-13T10:57:48.896000+00:00,11302,1287,27,8
2026-06-13T10:57:48.896000+00:00,11302,1287,30,7
2026-06-13T10:57:48.896000+00:00,11302,1287,31,12
2026-06-13T10:57:48.896000+00:00,11302,1287,43,11
2026-06-13T10:57:48.896000+00:00,11302,1287,55,9
2026-06-13T10:57:48.896000+00:00,11302,1287,77,14
2026-06-13T10:57:48.896000+00:00,11302,1287,87,10
2026-06-13T10:58:05.205000+00:00,11302,1287,3,3
2026-06-13T10:58:05.205000+00:00,11302,1287,5,7
2026-06-13T10:58:05.205000+00:00,11302,1287,6,6
2026-06-13T10:58:05.205000+00:00,11302,1287,10,19
2026-06-13T10:58:05.205000+00:00,11302,1287,11,17
2026-06-13T10:58:05.205000+00:00,11302,1287,14,16
2026-06-13T10:58:05.205000+00:00,11302,1287,18,18
2026-06-13T10:58:05.205000+00:00,11302,1287,23,14
2026-06-13T10:58:05.205000+00:00,11302,1287,27,9
2026-06-13T10:58:05.205000+00:00,11302,1287,30,8
2026-06-13T10:58:05.205000+00:00,11302,1287,31,13
2026-06-13T10:58:05.205000+00:00,11302,1287,41,5
2026-06-13T10:58:05.205000+00:00,11302,1287,43,12
2026-06-13T10:58:05.205000+00:00,11302,1287,55,10
2026-06-13T10:58:05.205000+00:00,11302,1287,77,15
2026-06-13T10:58:05.205000+00:00,11302,1287,81,4
2026-06-13T10:58:05.205000+00:00,11302,1287,87,11
2026-06-13T10:58:56.118000+00:00,11302,1287,1,2
2026-06-13T10:58:56.118000+00:00,11302,1287,3,4
2026-06-13T10:58:56.118000+00:00,11302,1287,5,8
2026-06-13T10:58:56.118000+00:00,11302,1287,6,7
2026-06-13T10:58:56.118000+00:00,11302,1287,10,20
2026-06-13T10:58:56.118000+00:00,11302,1287,11,18
2026-06-13T10:58:56.118000+00:00,11302,1287,14,17
2026-06-13T10:58:56.118000+00:00,11302,1287,16,3
2026-06-13T10:58:56.118000+00:00,11302,1287,18,19
2026-06-13T10:58:56.118000+00:00,11302,1287,23,15
2026-06-13T10:58:56.118000+00:00,11302,1287,27,10
2026-06-13T10:58:56.118000+00:00,11302,1287,30,9
2026-06-13T10:58:56.118000+00:00,11302,1287,31,14
2026-06-13T10:58:56.118000+00:00,11302,1287,41,6
2026-06-13T10:58:56.118000+00:00,11302,1287,43,13
2026-06-13T10:58:56.118000+00:00,11302,1287,55,11
2026-06-13T10:58:56.118000+00:00,11302,1287,63,1
2026-06-13T10:58:56.118000+00:00,11302,1287,77,16
2026-06-13T10:58:56.118000+00:00,11302,1287,81,5
2026-06-13T10:58:56.118000+00:00,11302,1287,87,12
2026-06-13T10:59:11.179000+00:00,11302,1287,27,11
2026-06-13T10:59:11.179000+00:00,11302,1287,55,10
2026-06-13T10:59:16.829000+00:00,11302,1287,1,3
2026-06-13T10:59:16.829000+00:00,11302,1287,3,5
2026-06-13T10:59:16.829000+00:00,11302,1287,5,9
2026-06-13T10:59:16.829000+00:00,11302,1287,6,8
2026-06-13T10:59:16.829000+00:00,11302,1287,10,21
2026-06-13T10:59:16.829000+00:00,11302,1287,11,19
2026-06-13T10:59:16.829000+00:00,11302,1287,12,2
2026-06-13T10:59:16.829000+00:00,11302,1287,14,18
2026-06-13T10:59:16.829000+00:00,11302,1287,16,4
2026-06-13T10:59:16.829000+00:00,11302,1287,18,20
2026-06-13T10:59:16.829000+00:00,11302,1287,23,16
2026-06-13T10:59:16.829000+00:00,11302,1287,27,12
2026-06-13T10:59:16.829000+00:00,11302,1287,30,10
2026-06-13T10:59:16.829000+00:00,11302,1287,31,15
2026-06-13T10:59:16.829000+00:00,11302,1287,41,7
2026-06-13T10:59:16.829000+00:00,11302,1287,43,14
2026-06-13T10:59:16.829000+00:00,11302,1287,55,11
2026-06-13T10:59:16.829000+00:00,11302,1287,77,17
2026-06-13T10:59:16.829000+00:00,11302,1287,81,6
2026-06-13T10:59:16.829000+00:00,11302,1287,87,13
2026-06-13T11:00:09.109000+00:00,11302,1287,10,22
2026-06-13T11:00:09.109000+00:00,11302,1287,44,21
2026-06-13T11:01:26.345000+00:00,11302,1287,5,10
2026-06-13T11:01:26.345000+00:00,11302,1287,6,9
2026-06-13T11:01:26.345000+00:00,11302,1287,11,20
2026-06-13T11:01:26.345000+00:00,11302,1287,14,19
2026-06-13T11:01:26.345000+00:00,11302,1287,18,21
2026-06-13T11:01:26.345000+00:00,11302,1287,23,17
2026-06-13T11:01:26.345000+00:00,11302,1287,27,13
2026-06-13T11:01:26.345000+00:00,11302,1287,30,11
2026-06-13T11:01:26.345000+00:00,11302,1287,31,16
2026-06-13T11:01:26.345000+00:00,11302,1287,41,8
2026-06-13T11:01:26.345000+00:00,11302,1287,43,15
2026-06-13T11:01:26.345000+00:00,11302,1287,44,6
2026-06-13T11:01:26.345000+00:00,11302,1287,55,12
2026-06-13T11:01:26.345000+00:00,11302,1287,77,18
2026-06-13T11:01:26.345000+00:00,11302,1287,81,7
2026-06-13T11:01:26.345000+00:00,11302,1287,87,14
2026-06-13T11:11:58.665000+00:00,11302,1287,44,7
2026-06-13T11:11:58.665000+00:00,11302,1287,81,6
2026-06-13T11:15:26.258000+00:00,11302,1287,10,17
2026-06-13T11:15:26.258000+00:00,11302,1287,11,21
2026-06-13T11:15:26.258000+00:00,11302,1287,14,20
2026-06-13T11:15:26.258000+00:00,11302,1287,18,22
2026-06-13T11:15:26.258000+00:00,11302,1287,23,18
2026-06-13T11:15:26.258000+00:00,11302,1287,77,19
2026-06-13T11:18:29.065000+00:00,11302,1287,5,11
2026-06-13T11:18:29.065000+00:00,11302,1287,6,10
2026-06-13T11:18:29.065000+00:00,11302,1287,27,7
2026-06-13T11:18:29.065000+00:00,11302,1287,30,12
2026-06-13T11:18:29.065000+00:00,11302,1287,41,9
2026-06-13T11:18:29.065000+00:00,11302,1287,44,8
2026-06-13T11:18:29.065000+00:00,11302,1287,55,13
2026-06-13T11:20:07.753000+00:00,11302,1287,1,4
2026-06-13T11:20:07.753000+00:00,11302,1287,3,6
2026-06-13T11:20:07.753000+00:00,11302,1287,12,3
2026-06-13T11:20:07.753000+00:00,11302,1287,16,5
2026-06-13T11:20:07.753000+00:00,11302,1287,81,2
2026-06-13T11:20:28.144000+00:00,11302,1287,1,3
2026-06-13T11:20:28.144000+00:00,11302,1287,12,4
2026-06-13T11:20:46.138000+00:00,11302,1287,43,13
2026-06-13T11:20:46.138000+00:00,11302,1287,55,14
2026-06-13T11:20:46.138000+00:00,11302,1287,87,15
2026-06-13T11:21:23.135000+00:00,11302,1287,41,8
2026-06-13T11:21:23.135000+00:00,11302,1287,44,9
2026-06-13T11:21:30.842000+00:00,11302,1287,3,7
2026-06-13T11:21:30.842000+00:00,11302,1287,12,5
2026-06-13T11:21:30.842000+00:00,11302,1287,16,6
2026-06-13T11:21:30.842000+00:00,11302,1287,27,8
2026-06-13T11:21:30.842000+00:00,11302,1287,41,9
2026-06-13T11:21:30.842000+00:00,11302,1287,44,4
2026-06-13T11:21:44.148000+00:00,11302,1287,5,12
2026-06-13T11:21:44.148000+00:00,11302,1287,6,11
2026-06-13T11:21:44.148000+00:00,11302,1287,30,10
2026-06-13T11:21:50.023000+00:00,11302,1287,3,5
2026-06-13T11:21:50.023000+00:00,11302,1287,12,6
2026-06-13T11:21:50.023000+00:00,11302,1287,16,7
2026-06-13T11:22:33.573000+00:00,11302,1287,14,19
2026-06-13T11:22:33.573000+00:00,11302,1287,77,20
2026-06-13T11:22:37.881000+00:00,11302,1287,5,10
2026-06-13T11:22:37.881000+00:00,11302,1287,6,12
2026-06-13T11:22:37.881000+00:00,11302,1287,30,11
2026-06-13T11:22:55.024000+00:00,11302,1287,11,22
2026-06-13T11:22:55.024000+00:00,11302,1287,18,21
2026-06-13T11:24:27.593000+00:00,11302,1287,31,14
2026-06-13T11:24:27.593000+00:00,11302,1287,55,15
2026-06-13T11:24:27.593000+00:00,11302,1287,87,16
2026-06-13T11:24:55.062000+00:00,11302,1287,11,18
2026-06-13T11:24:55.062000+00:00,11302,1287,14,20
2026-06-13T11:24:55.062000+00:00,11302,1287,18,22
2026-06-13T11:24:55.062000+00:00,11302,1287,23,19
2026-06-13T11:24:55.062000+00:00,11302,1287,77,21
2026-06-13T11:25:01.187000+00:00,11302,1287,1,4
2026-06-13T11:25:01.187000+00:00,11302,1287,3,6
2026-06-13T11:25:01.187000+00:00,11302,1287,12,7
2026-06-13T11:25:01.187000+00:00,11302,1287,16,3
2026-06-13T11:25:01.187000+00:00,11302,1287,44,5
2026-06-13T11:28:38.506000+00:00,11302,1287,10,18
2026-06-13T11:28:38.506000+00:00,11302,1287,11,19
2026-06-13T11:28:38.506000+00:00,11302,1287,23,17
2026-06-13T11:28:45.818000+00:00,11302,1287,31,15
2026-06-13T11:28:45.818000+00:00,11302,1287,55,14
2026-06-13T11:29:33.785000+00:00,11302,1287,10,13
2026-06-13T11:29:33.785000+00:00,11302,1287,23,18
2026-06-13T11:29:33.785000+00:00,11302,1287,31,16
2026-06-13T11:29:33.785000+00:00,11302,1287,43,14
2026-06-13T11:29:33.785000+00:00,11302,1287,55,15
2026-06-13T11:29:33.785000+00:00,11302,1287,87,17
2026-06-13T11:29:49.812000+00:00,11302,1287,5,11
2026-06-13T11:29:49.812000+00:00,11302,1287,6,8
2026-06-13T11:29:49.812000+00:00,11302,1287,27,9
2026-06-13T11:29:49.812000+00:00,11302,1287,30,12
2026-06-13T11:29:49.812000+00:00,11302,1287,41,10
