lane,rows,result,reason,required_status,heavy_endpoint
weather,6397,pass,evidence_bearing,required_lightweight,False
race_control,3796,pass,evidence_bearing,required_lightweight,False
intervals,200093,pass,evidence_bearing,required_lightweight,False
position,28689,pass,evidence_bearing,required_lightweight,False
stints,3535,pass,evidence_bearing,required_lightweight,False
pit,370,pass,evidence_bearing,required_lightweight,False
starting_grid,286,pass,evidence_bearing,required_lightweight,False
drivers,1035,pass,evidence_bearing,required_lightweight,False
team_radio,298,pass,evidence_bearing,opportunistic,False
