source_name,found,row_count,path
drivers,True,1090,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,286987,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,416,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,26050,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,4719,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,176,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3719,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,7540,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
