lane,rows,result,reason,required_status,heavy_endpoint
weather,6820,pass,evidence_bearing,required_lightweight,False
race_control,3672,pass,evidence_bearing,required_lightweight,False
intervals,283504,pass,evidence_bearing,required_lightweight,False
position,27762,pass,evidence_bearing,required_lightweight,False
stints,4066,pass,evidence_bearing,required_lightweight,False
pit,518,pass,evidence_bearing,required_lightweight,False
starting_grid,286,pass,evidence_bearing,required_lightweight,False
drivers,995,pass,evidence_bearing,required_lightweight,False
team_radio,343,pass,evidence_bearing,opportunistic,False
