lane,rows,result,reason,required_status,heavy_endpoint
weather,6318,pass,evidence_bearing,required_lightweight,False
race_control,3266,pass,evidence_bearing,required_lightweight,False
intervals,119668,pass,evidence_bearing,required_lightweight,False
position,22581,pass,evidence_bearing,required_lightweight,False
stints,4178,pass,evidence_bearing,required_lightweight,False
pit,171,pass,evidence_bearing,required_lightweight,False
starting_grid,110,pass,evidence_bearing,required_lightweight,False
drivers,892,pass,evidence_bearing,required_lightweight,False
team_radio,294,pass,evidence_bearing,opportunistic,False
