meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1294,11363,1,1,1,2,MEDIUM,0
1294,11363,1,63,1,3,MEDIUM,0
1294,11363,1,5,1,3,MEDIUM,0
1294,11363,1,55,1,3,MEDIUM,0
1294,11363,1,12,1,4,MEDIUM,0
1294,11363,1,77,1,5,MEDIUM,0
1294,11363,1,30,1,5,MEDIUM,0
1294,11363,1,44,1,5,MEDIUM,0
1294,11363,2,5,4,5,MEDIUM,0
1294,11363,1,41,1,5,MEDIUM,0
1294,11363,1,87,1,6,MEDIUM,0
1294,11363,2,12,5,6,MEDIUM,0
1294,11363,1,23,1,5,MEDIUM,0
1294,11363,1,22,1,8,MEDIUM,0
1294,11363,1,31,1,9,MEDIUM,0
1294,11363,2,87,7,9,MEDIUM,0
1294,11363,1,81,1,8,MEDIUM,0
1294,11363,2,30,6,8,MEDIUM,0
1294,11363,1,3,1,8,MEDIUM,0
1294,11363,1,11,1,8,MEDIUM,0
1294,11363,2,55,4,10,MEDIUM,0
1294,11363,1,16,1,9,MEDIUM,0
1294,11363,2,41,6,10,MEDIUM,0
1294,11363,3,12,7,9,MEDIUM,0
1294,11363,2,63,4,10,MEDIUM,0
1294,11363,1,18,1,9,MEDIUM,0
1294,11363,2,44,6,8,MEDIUM,0
1294,11363,1,43,1,7,MEDIUM,0
1294,11363,2,23,6,10,MEDIUM,0
1294,11363,2,77,6,9,MEDIUM,0
1294,11363,2,22,9,11,MEDIUM,0
1294,11363,1,27,1,9,HARD,0
1294,11363,2,31,10,12,MEDIUM,0
1294,11363,3,87,10,12,MEDIUM,0
1294,11363,3,63,11,12,SOFT,0
1294,11363,3,30,9,11,SOFT,0
1294,11363,3,5,6,11,MEDIUM,0
1294,11363,2,16,10,12,SOFT,0
1294,11363,1,10,1,7,MEDIUM,0
1294,11363,2,11,9,11,SOFT,0
1294,11363,3,41,11,13,SOFT,0
1294,11363,4,12,10,12,SOFT,0
1294,11363,3,22,12,13,SOFT,0
1294,11363,2,43,8,10,SOFT,0
1294,11363,1,14,1,5,MEDIUM,0
1294,11363,4,41,14,15,SOFT,0
1294,11363,4,5,12,14,SOFT,0
1294,11363,2,10,8,10,SOFT,0
1294,11363,3,31,13,15,SOFT,0
1294,11363,4,87,13,15,SOFT,0
1294,11363,2,27,10,12,SOFT,0
1294,11363,4,22,14,15,SOFT,0
1294,11363,2,14,6,6,SOFT,0
1294,11363,3,77,10,13,SOFT,0
1294,11363,3,11,12,13,SOFT,0
1294,11363,3,43,11,11,SOFT,0
1294,11363,3,16,13,15,SOFT,0
1294,11363,2,3,9,11,SOFT,0
1294,11363,3,55,11,15,SOFT,0
1294,11363,2,81,9,14,SOFT,0
1294,11363,5,12,13,14,SOFT,0
1294,11363,4,63,13,15,SOFT,0
1294,11363,4,30,12,14,SOFT,0
1294,11363,3,23,11,14,SOFT,0
1294,11363,2,18,10,14,SOFT,0
1294,11363,3,44,9,13,SOFT,0
1294,11363,3,27,13,16,SOFT,0
1294,11363,3,18,15,20,SOFT,0
1294,11363,5,30,15,17,MEDIUM,0
1294,11363,4,55,16,21,MEDIUM,0
1294,11363,5,5,15,21,MEDIUM,0
1294,11363,4,23,15,22,MEDIUM,0
1294,11363,3,14,7,16,SOFT,0
1294,11363,6,12,15,24,MEDIUM,0
1294,11363,5,55,22,25,SOFT,0
1294,11363,3,81,15,24,MEDIUM,0
1294,11363,6,30,18,21,MEDIUM,0
1294,11363,4,31,16,26,SOFT,0
1294,11363,5,87,16,26,MEDIUM,0
1294,11363,4,44,14,23,MEDIUM,0
1294,11363,4,27,17,22,SOFT,0
1294,11363,4,43,12,22,MEDIUM,0
1294,11363,5,63,16,25,MEDIUM,0
1294,11363,6,5,22,25,SOFT,0
1294,11363,5,22,16,26,SOFT,0
1294,11363,3,10,11,21,MEDIUM,0
1294,11363,4,16,16,26,SOFT,0
1294,11363,3,3,12,22,SOFT,0
1294,11363,4,11,14,24,MEDIUM,0
1294,11363,4,77,14,24,SOFT,0
