lane,rows,result,reason,required_status,heavy_endpoint
weather,6428,pass,evidence_bearing,required_lightweight,False
race_control,3603,pass,evidence_bearing,required_lightweight,False
intervals,160827,pass,evidence_bearing,required_lightweight,False
position,22970,pass,evidence_bearing,required_lightweight,False
stints,3451,pass,evidence_bearing,required_lightweight,False
pit,311,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,926,pass,evidence_bearing,required_lightweight,False
team_radio,309,pass,evidence_bearing,opportunistic,False
