bundle_id,bundle_status,event_id,season,round,race_name,gate,engine_lane,engine_lane_config,forecast_timestamp_utc,forecast_lock_utc,session_scope,driver_number,driver_name,team_name,predicted_qualifying_position,predicted_race_finish_position,predicted_points_band,predicted_dnf_probability,predicted_top1_probability,predicted_top3_probability,predicted_top5_probability,predicted_top10_probability,predicted_mean_finish_position,confidence_score,risk_flags,source_snapshot_id,forecast_artifact_id,stable_vs_challenger_delta_note,method_e_attribution_note,promotion_gate_eligible,notes
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,1,L NORRIS,McLaren,,1,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,12,K ANTONELLI,Mercedes,,2,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,63,G RUSSELL,Mercedes,,3,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,44,L HAMILTON,Ferrari,,4,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,3,M VERSTAPPEN,Red Bull Racing,,5,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,6,I HADJAR,Red Bull Racing,,6,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,38,D BEGANOVIC,Ferrari,,7,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,34,J CRAWFORD,Aston Martin,,8,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,81,O PIASTRI,McLaren,,9,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1289_united_kingdom_silverstone_silverstone__post_qualifying__experimental_challenger__20260704T235801Z,locked,2026_1289_united_kingdom_silverstone_silverstone,2026,,United Kingdom - Silverstone - Silverstone,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-04T23:58:01Z,2026-07-04T23:58:01Z,,46,L BROWNING,Williams,,10,,0.0822,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
