meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1289,11317,1,12,1,3,MEDIUM,0
1289,11317,1,63,1,3,MEDIUM,0
1289,11317,1,5,1,3,MEDIUM,0
1289,11317,1,27,1,3,MEDIUM,0
1289,11317,1,87,1,3,MEDIUM,0
1289,11317,1,31,1,3,MEDIUM,0
1289,11317,1,77,1,3,MEDIUM,0
1289,11317,1,11,1,3,MEDIUM,0
1289,11317,1,1,1,3,MEDIUM,0
1289,11317,2,31,4,6,MEDIUM,3
1289,11317,2,87,4,6,MEDIUM,3
1289,11317,1,14,1,5,MEDIUM,0
1289,11317,2,77,4,6,MEDIUM,3
1289,11317,2,11,4,6,MEDIUM,3
1289,11317,1,18,1,5,MEDIUM,0
1289,11317,2,27,4,6,MEDIUM,3
1289,11317,1,55,1,7,MEDIUM,0
1289,11317,1,3,1,6,MEDIUM,0
1289,11317,1,23,1,7,MEDIUM,0
1289,11317,1,6,1,5,MEDIUM,0
1289,11317,2,1,4,6,MEDIUM,3
1289,11317,2,5,4,6,MEDIUM,3
1289,11317,1,81,1,3,MEDIUM,0
1289,11317,1,16,1,5,MEDIUM,0
1289,11317,1,44,1,6,MEDIUM,0
1289,11317,2,12,4,6,MEDIUM,3
1289,11317,2,63,4,6,MEDIUM,3
1289,11317,1,30,1,6,MEDIUM,0
1289,11317,1,41,1,6,MEDIUM,0
1289,11317,1,10,1,6,MEDIUM,0
1289,11317,1,43,1,6,MEDIUM,0
1289,11317,3,1,7,9,MEDIUM,0
1289,11317,2,55,8,10,MEDIUM,0
1289,11317,3,27,7,9,MEDIUM,0
1289,11317,3,5,7,9,MEDIUM,0
1289,11317,3,12,7,9,MEDIUM,0
1289,11317,2,23,8,10,MEDIUM,0
1289,11317,3,55,11,12,MEDIUM,3
1289,11317,2,10,7,9,MEDIUM,0
1289,11317,2,43,7,9,MEDIUM,0
1289,11317,4,27,10,12,MEDIUM,3
1289,11317,4,5,10,12,MEDIUM,3
1289,11317,3,23,11,13,MEDIUM,3
1289,11317,2,81,4,9,MEDIUM,0
1289,11317,2,41,7,9,MEDIUM,0
1289,11317,4,1,10,12,MEDIUM,0
1289,11317,2,30,7,9,MEDIUM,0
1289,11317,4,12,10,12,MEDIUM,3
1289,11317,2,16,6,11,MEDIUM,0
1289,11317,2,44,7,11,MEDIUM,0
1289,11317,2,3,7,9,MEDIUM,0
1289,11317,2,6,6,11,MEDIUM,0
1289,11317,3,63,7,12,MEDIUM,0
1289,11317,3,81,10,12,SOFT,0
1289,11317,3,41,10,12,SOFT,0
1289,11317,5,1,13,15,SOFT,0
1289,11317,3,30,10,12,SOFT,0
1289,11317,5,12,13,15,SOFT,0
1289,11317,3,16,12,14,SOFT,0
1289,11317,3,44,12,14,SOFT,0
1289,11317,3,3,10,12,SOFT,0
1289,11317,3,6,12,14,SOFT,0
1289,11317,4,63,13,15,SOFT,0
