lane,rows,result,reason,required_status,heavy_endpoint
weather,5065,pass,evidence_bearing,required_lightweight,False
race_control,2879,pass,evidence_bearing,required_lightweight,False
intervals,189292,pass,evidence_bearing,required_lightweight,False
position,20057,pass,evidence_bearing,required_lightweight,False
stints,3056,pass,evidence_bearing,required_lightweight,False
pit,346,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,771,pass,evidence_bearing,required_lightweight,False
team_radio,250,pass,evidence_bearing,opportunistic,False
