date,session_key,driver_number,meeting_key,position
2026-07-18T14:07:08.754000+00:00,11330,23,1290,17
2026-07-18T14:07:08.754000+00:00,11330,77,1290,3
2026-07-18T14:07:08.754000+00:00,11330,55,1290,18
2026-07-18T14:07:08.754000+00:00,11330,31,1290,19
2026-07-18T14:07:08.754000+00:00,11330,11,1290,2
2026-07-18T14:07:08.754000+00:00,11330,14,1290,20
2026-07-18T14:07:08.754000+00:00,11330,18,1290,21
2026-07-18T14:07:08.817000+00:00,11330,43,1290,16
2026-07-18T14:07:08.817000+00:00,11330,87,1290,17
2026-07-18T14:07:08.817000+00:00,11330,23,1290,18
2026-07-18T14:07:08.817000+00:00,11330,55,1290,19
2026-07-18T14:07:08.817000+00:00,11330,31,1290,20
2026-07-18T14:07:08.817000+00:00,11330,14,1290,21
2026-07-18T14:07:08.817000+00:00,11330,18,1290,22
2026-07-18T14:07:16.492000+00:00,11330,12,1290,5
2026-07-18T14:07:16.492000+00:00,11330,1,1290,6
2026-07-18T14:07:16.492000+00:00,11330,3,1290,7
2026-07-18T14:07:16.492000+00:00,11330,63,1290,8
2026-07-18T14:07:16.492000+00:00,11330,44,1290,9
2026-07-18T14:07:16.492000+00:00,11330,16,1290,10
2026-07-18T14:07:16.492000+00:00,11330,81,1290,11
2026-07-18T14:07:16.492000+00:00,11330,27,1290,12
2026-07-18T14:07:16.492000+00:00,11330,5,1290,13
2026-07-18T14:07:16.492000+00:00,11330,6,1290,14
2026-07-18T14:07:16.492000+00:00,11330,41,1290,15
2026-07-18T14:07:16.492000+00:00,11330,30,1290,16
2026-07-18T14:07:16.492000+00:00,11330,43,1290,2
2026-07-18T14:07:16.492000+00:00,11330,77,1290,4
2026-07-18T14:07:16.492000+00:00,11330,11,1290,3
2026-07-18T14:07:21.505000+00:00,11330,12,1290,6
2026-07-18T14:07:21.505000+00:00,11330,1,1290,7
2026-07-18T14:07:21.505000+00:00,11330,3,1290,1
2026-07-18T14:07:21.505000+00:00,11330,43,1290,3
2026-07-18T14:07:21.505000+00:00,11330,10,1290,2
2026-07-18T14:07:21.505000+00:00,11330,77,1290,5
2026-07-18T14:07:21.505000+00:00,11330,11,1290,4
2026-07-18T14:07:32.939000+00:00,11330,12,1290,2
2026-07-18T14:07:32.939000+00:00,11330,43,1290,4
2026-07-18T14:07:32.939000+00:00,11330,10,1290,3
2026-07-18T14:07:32.939000+00:00,11330,77,1290,6
2026-07-18T14:07:32.939000+00:00,11330,11,1290,5
2026-07-18T14:07:38.957000+00:00,11330,1,1290,8
2026-07-18T14:07:38.957000+00:00,11330,63,1290,3
2026-07-18T14:07:38.957000+00:00,11330,43,1290,5
2026-07-18T14:07:38.957000+00:00,11330,10,1290,4
2026-07-18T14:07:38.957000+00:00,11330,77,1290,7
2026-07-18T14:07:38.957000+00:00,11330,11,1290,6
2026-07-18T14:07:44.228000+00:00,11330,1,1290,9
2026-07-18T14:07:44.228000+00:00,11330,44,1290,10
2026-07-18T14:07:44.228000+00:00,11330,16,1290,11
2026-07-18T14:07:44.228000+00:00,11330,81,1290,12
2026-07-18T14:07:44.228000+00:00,11330,27,1290,13
2026-07-18T14:07:44.228000+00:00,11330,5,1290,14
2026-07-18T14:07:44.228000+00:00,11330,6,1290,15
2026-07-18T14:07:44.228000+00:00,11330,41,1290,16
2026-07-18T14:07:44.228000+00:00,11330,30,1290,17
2026-07-18T14:07:44.228000+00:00,11330,87,1290,18
2026-07-18T14:07:44.228000+00:00,11330,23,1290,19
2026-07-18T14:07:44.228000+00:00,11330,55,1290,20
2026-07-18T14:07:44.228000+00:00,11330,31,1290,21
2026-07-18T14:07:44.228000+00:00,11330,14,1290,8
2026-07-18T14:07:48.770000+00:00,11330,1,1290,10
2026-07-18T14:07:48.770000+00:00,11330,44,1290,11
2026-07-18T14:07:48.770000+00:00,11330,16,1290,12
2026-07-18T14:07:48.770000+00:00,11330,81,1290,13
2026-07-18T14:07:48.770000+00:00,11330,27,1290,14
2026-07-18T14:07:48.770000+00:00,11330,5,1290,15
2026-07-18T14:07:48.770000+00:00,11330,6,1290,16
2026-07-18T14:07:48.770000+00:00,11330,41,1290,17
2026-07-18T14:07:48.770000+00:00,11330,30,1290,18
2026-07-18T14:07:48.770000+00:00,11330,87,1290,19
2026-07-18T14:07:48.770000+00:00,11330,23,1290,20
2026-07-18T14:07:48.770000+00:00,11330,77,1290,8
2026-07-18T14:07:48.770000+00:00,11330,55,1290,21
2026-07-18T14:07:48.770000+00:00,11330,31,1290,6
2026-07-18T14:07:48.770000+00:00,11330,11,1290,7
2026-07-18T14:07:48.770000+00:00,11330,14,1290,9
2026-07-18T14:07:51.069000+00:00,11330,1,1290,11
2026-07-18T14:07:51.069000+00:00,11330,44,1290,12
2026-07-18T14:07:51.069000+00:00,11330,16,1290,13
2026-07-18T14:07:51.069000+00:00,11330,81,1290,14
2026-07-18T14:07:51.069000+00:00,11330,27,1290,15
2026-07-18T14:07:51.069000+00:00,11330,5,1290,16
2026-07-18T14:07:51.069000+00:00,11330,6,1290,17
2026-07-18T14:07:51.069000+00:00,11330,41,1290,18
2026-07-18T14:07:51.069000+00:00,11330,30,1290,19
2026-07-18T14:07:51.069000+00:00,11330,43,1290,6
2026-07-18T14:07:51.069000+00:00,11330,87,1290,5
2026-07-18T14:07:51.069000+00:00,11330,77,1290,9
2026-07-18T14:07:51.069000+00:00,11330,31,1290,7
2026-07-18T14:07:51.069000+00:00,11330,11,1290,8
2026-07-18T14:07:51.069000+00:00,11330,14,1290,10
2026-07-18T14:07:56.822000+00:00,11330,12,1290,3
2026-07-18T14:07:56.822000+00:00,11330,1,1290,12
2026-07-18T14:07:56.822000+00:00,11330,63,1290,4
2026-07-18T14:07:56.822000+00:00,11330,44,1290,13
2026-07-18T14:07:56.822000+00:00,11330,16,1290,14
2026-07-18T14:07:56.822000+00:00,11330,81,1290,15
2026-07-18T14:07:56.822000+00:00,11330,27,1290,16
2026-07-18T14:07:56.822000+00:00,11330,5,1290,17
2026-07-18T14:07:56.822000+00:00,11330,6,1290,18
2026-07-18T14:07:56.822000+00:00,11330,41,1290,2
2026-07-18T14:07:56.822000+00:00,11330,43,1290,7
2026-07-18T14:07:56.822000+00:00,11330,87,1290,6
2026-07-18T14:07:56.822000+00:00,11330,10,1290,5
2026-07-18T14:07:56.822000+00:00,11330,77,1290,10
2026-07-18T14:07:56.822000+00:00,11330,31,1290,8
2026-07-18T14:07:56.822000+00:00,11330,11,1290,9
2026-07-18T14:07:56.822000+00:00,11330,14,1290,11
2026-07-18T14:08:08.529000+00:00,11330,1,1290,13
2026-07-18T14:08:08.529000+00:00,11330,44,1290,14
2026-07-18T14:08:08.529000+00:00,11330,16,1290,15
2026-07-18T14:08:08.529000+00:00,11330,81,1290,16
2026-07-18T14:08:08.529000+00:00,11330,27,1290,17
2026-07-18T14:08:08.529000+00:00,11330,5,1290,18
2026-07-18T14:08:08.529000+00:00,11330,6,1290,19
2026-07-18T14:08:08.529000+00:00,11330,30,1290,20
2026-07-18T14:08:08.529000+00:00,11330,43,1290,8
2026-07-18T14:08:08.529000+00:00,11330,87,1290,7
2026-07-18T14:08:08.529000+00:00,11330,10,1290,6
2026-07-18T14:08:08.529000+00:00,11330,23,1290,21
2026-07-18T14:08:08.529000+00:00,11330,77,1290,11
2026-07-18T14:08:08.529000+00:00,11330,55,1290,5
2026-07-18T14:08:08.529000+00:00,11330,31,1290,9
2026-07-18T14:08:08.529000+00:00,11330,11,1290,10
2026-07-18T14:08:08.529000+00:00,11330,14,1290,12
2026-07-18T14:08:15.155000+00:00,11330,1,1290,14
2026-07-18T14:08:15.155000+00:00,11330,44,1290,15
2026-07-18T14:08:15.155000+00:00,11330,16,1290,16
2026-07-18T14:08:15.155000+00:00,11330,81,1290,17
2026-07-18T14:08:15.155000+00:00,11330,27,1290,18
2026-07-18T14:08:15.155000+00:00,11330,5,1290,19
2026-07-18T14:08:15.155000+00:00,11330,6,1290,20
2026-07-18T14:08:15.155000+00:00,11330,30,1290,21
2026-07-18T14:08:15.155000+00:00,11330,43,1290,9
2026-07-18T14:08:15.155000+00:00,11330,23,1290,8
2026-07-18T14:08:15.155000+00:00,11330,77,1290,12
2026-07-18T14:08:15.155000+00:00,11330,31,1290,10
2026-07-18T14:08:15.155000+00:00,11330,11,1290,11
2026-07-18T14:08:15.155000+00:00,11330,14,1290,13
2026-07-18T14:08:19.447000+00:00,11330,1,1290,15
2026-07-18T14:08:19.447000+00:00,11330,44,1290,16
2026-07-18T14:08:19.447000+00:00,11330,16,1290,17
2026-07-18T14:08:19.447000+00:00,11330,81,1290,18
2026-07-18T14:08:19.447000+00:00,11330,27,1290,19
2026-07-18T14:08:19.447000+00:00,11330,5,1290,20
2026-07-18T14:08:19.447000+00:00,11330,6,1290,21
2026-07-18T14:08:19.447000+00:00,11330,30,1290,5
2026-07-18T14:08:19.447000+00:00,11330,43,1290,10
2026-07-18T14:08:19.447000+00:00,11330,87,1290,8
2026-07-18T14:08:19.447000+00:00,11330,10,1290,7
2026-07-18T14:08:19.447000+00:00,11330,23,1290,9
2026-07-18T14:08:19.447000+00:00,11330,77,1290,13
2026-07-18T14:08:19.447000+00:00,11330,55,1290,6
2026-07-18T14:08:19.447000+00:00,11330,31,1290,11
2026-07-18T14:08:19.447000+00:00,11330,11,1290,12
2026-07-18T14:08:19.447000+00:00,11330,14,1290,14
2026-07-18T14:08:27.531000+00:00,11330,1,1290,16
2026-07-18T14:08:27.531000+00:00,11330,63,1290,5
2026-07-18T14:08:27.531000+00:00,11330,44,1290,17
2026-07-18T14:08:27.531000+00:00,11330,16,1290,4
2026-07-18T14:08:27.531000+00:00,11330,30,1290,6
2026-07-18T14:08:27.531000+00:00,11330,43,1290,11
2026-07-18T14:08:27.531000+00:00,11330,87,1290,9
2026-07-18T14:08:27.531000+00:00,11330,10,1290,8
2026-07-18T14:08:27.531000+00:00,11330,23,1290,10
2026-07-18T14:08:27.531000+00:00,11330,77,1290,14
2026-07-18T14:08:27.531000+00:00,11330,55,1290,7
2026-07-18T14:08:27.531000+00:00,11330,31,1290,12
2026-07-18T14:08:27.531000+00:00,11330,11,1290,13
2026-07-18T14:08:27.531000+00:00,11330,14,1290,15
2026-07-18T14:08:31.113000+00:00,11330,1,1290,17
2026-07-18T14:08:31.113000+00:00,11330,44,1290,18
2026-07-18T14:08:31.113000+00:00,11330,81,1290,19
2026-07-18T14:08:31.113000+00:00,11330,27,1290,20
2026-07-18T14:08:31.113000+00:00,11330,5,1290,7
2026-07-18T14:08:31.113000+00:00,11330,43,1290,12
2026-07-18T14:08:31.113000+00:00,11330,87,1290,10
2026-07-18T14:08:31.113000+00:00,11330,10,1290,9
2026-07-18T14:08:31.113000+00:00,11330,23,1290,11
2026-07-18T14:08:31.113000+00:00,11330,77,1290,15
2026-07-18T14:08:31.113000+00:00,11330,55,1290,8
2026-07-18T14:08:31.113000+00:00,11330,31,1290,13
2026-07-18T14:08:31.113000+00:00,11330,11,1290,14
2026-07-18T14:08:31.113000+00:00,11330,14,1290,16
2026-07-18T14:08:35.721000+00:00,11330,77,1290,14
2026-07-18T14:08:35.721000+00:00,11330,11,1290,15
2026-07-18T14:08:37.185000+00:00,11330,77,1290,15
2026-07-18T14:08:37.185000+00:00,11330,11,1290,14
2026-07-18T14:08:41.193000+00:00,11330,1,1290,18
2026-07-18T14:08:41.193000+00:00,11330,44,1290,19
2026-07-18T14:08:41.193000+00:00,11330,81,1290,20
2026-07-18T14:08:41.193000+00:00,11330,27,1290,11
2026-07-18T14:08:41.193000+00:00,11330,43,1290,13
2026-07-18T14:08:41.193000+00:00,11330,23,1290,12
2026-07-18T14:08:41.193000+00:00,11330,77,1290,16
2026-07-18T14:08:41.193000+00:00,11330,31,1290,14
2026-07-18T14:08:41.193000+00:00,11330,11,1290,15
2026-07-18T14:08:41.193000+00:00,11330,14,1290,17
2026-07-18T14:08:50.148000+00:00,11330,1,1290,19
2026-07-18T14:08:50.148000+00:00,11330,44,1290,7
2026-07-18T14:08:50.148000+00:00,11330,27,1290,12
2026-07-18T14:08:50.148000+00:00,11330,5,1290,8
2026-07-18T14:08:50.148000+00:00,11330,43,1290,14
2026-07-18T14:08:50.148000+00:00,11330,87,1290,11
2026-07-18T14:08:50.148000+00:00,11330,10,1290,10
2026-07-18T14:08:50.148000+00:00,11330,23,1290,13
2026-07-18T14:08:50.148000+00:00,11330,77,1290,17
2026-07-18T14:08:50.148000+00:00,11330,55,1290,9
2026-07-18T14:08:50.148000+00:00,11330,31,1290,15
2026-07-18T14:08:50.148000+00:00,11330,11,1290,16
2026-07-18T14:08:50.148000+00:00,11330,14,1290,18
2026-07-18T14:08:59.395000+00:00,11330,12,1290,4
2026-07-18T14:08:59.395000+00:00,11330,1,1290,20
2026-07-18T14:08:59.395000+00:00,11330,63,1290,6
2026-07-18T14:08:59.395000+00:00,11330,44,1290,8
2026-07-18T14:08:59.395000+00:00,11330,16,1290,5
2026-07-18T14:08:59.395000+00:00,11330,81,1290,21
2026-07-18T14:08:59.395000+00:00,11330,27,1290,13
2026-07-18T14:08:59.395000+00:00,11330,5,1290,9
2026-07-18T14:08:59.395000+00:00,11330,6,1290,2
2026-07-18T14:08:59.395000+00:00,11330,41,1290,3
2026-07-18T14:08:59.395000+00:00,11330,30,1290,7
2026-07-18T14:08:59.395000+00:00,11330,43,1290,15
2026-07-18T14:08:59.395000+00:00,11330,87,1290,12
2026-07-18T14:08:59.395000+00:00,11330,10,1290,11
2026-07-18T14:08:59.395000+00:00,11330,23,1290,14
2026-07-18T14:08:59.395000+00:00,11330,77,1290,18
2026-07-18T14:08:59.395000+00:00,11330,55,1290,10
2026-07-18T14:08:59.395000+00:00,11330,31,1290,16
2026-07-18T14:08:59.395000+00:00,11330,11,1290,17
2026-07-18T14:08:59.395000+00:00,11330,14,1290,19
2026-07-18T14:09:10.021000+00:00,11330,1,1290,21
2026-07-18T14:09:10.021000+00:00,11330,44,1290,9
2026-07-18T14:09:10.021000+00:00,11330,81,1290,7
2026-07-18T14:09:10.021000+00:00,11330,27,1290,14
2026-07-18T14:09:10.021000+00:00,11330,5,1290,10
2026-07-18T14:09:10.021000+00:00,11330,30,1290,8
2026-07-18T14:09:10.021000+00:00,11330,43,1290,16
2026-07-18T14:09:10.021000+00:00,11330,87,1290,13
2026-07-18T14:09:10.021000+00:00,11330,10,1290,12
2026-07-18T14:09:10.021000+00:00,11330,23,1290,15
2026-07-18T14:09:10.021000+00:00,11330,77,1290,19
2026-07-18T14:09:10.021000+00:00,11330,55,1290,11
2026-07-18T14:09:10.021000+00:00,11330,31,1290,17
2026-07-18T14:09:10.021000+00:00,11330,11,1290,18
2026-07-18T14:09:10.021000+00:00,11330,14,1290,20
2026-07-18T14:09:16.878000+00:00,11330,12,1290,5
2026-07-18T14:09:16.878000+00:00,11330,1,1290,1
2026-07-18T14:09:16.878000+00:00,11330,3,1290,2
2026-07-18T14:09:16.878000+00:00,11330,63,1290,7
2026-07-18T14:09:16.878000+00:00,11330,44,1290,10
2026-07-18T14:09:16.878000+00:00,11330,16,1290,6
2026-07-18T14:09:16.878000+00:00,11330,81,1290,8
2026-07-18T14:09:16.878000+00:00,11330,27,1290,15
2026-07-18T14:09:16.878000+00:00,11330,5,1290,11
2026-07-18T14:09:16.878000+00:00,11330,6,1290,3
2026-07-18T14:09:16.878000+00:00,11330,41,1290,4
2026-07-18T14:09:16.878000+00:00,11330,30,1290,9
2026-07-18T14:09:16.878000+00:00,11330,43,1290,17
2026-07-18T14:09:16.878000+00:00,11330,87,1290,14
2026-07-18T14:09:16.878000+00:00,11330,10,1290,13
2026-07-18T14:09:16.878000+00:00,11330,23,1290,16
2026-07-18T14:09:16.878000+00:00,11330,77,1290,20
2026-07-18T14:09:16.878000+00:00,11330,55,1290,12
2026-07-18T14:09:16.878000+00:00,11330,31,1290,18
2026-07-18T14:09:16.878000+00:00,11330,11,1290,19
2026-07-18T14:09:16.878000+00:00,11330,14,1290,21
2026-07-18T14:16:57.103000+00:00,11330,12,1290,6
2026-07-18T14:16:57.103000+00:00,11330,63,1290,4
2026-07-18T14:16:57.103000+00:00,11330,16,1290,7
2026-07-18T14:16:57.103000+00:00,11330,41,1290,5
2026-07-18T14:17:00.432000+00:00,11330,77,1290,18
2026-07-18T14:17:00.432000+00:00,11330,31,1290,19
2026-07-18T14:17:00.432000+00:00,11330,11,1290,20
2026-07-18T14:17:02.792000+00:00,11330,31,1290,20
2026-07-18T14:17:02.792000+00:00,11330,11,1290,19
2026-07-18T14:17:24.297000+00:00,11330,77,1290,19
2026-07-18T14:17:24.297000+00:00,11330,31,1290,18
2026-07-18T14:17:24.297000+00:00,11330,11,1290,20
2026-07-18T14:17:27.446000+00:00,11330,87,1290,13
2026-07-18T14:17:27.446000+00:00,11330,10,1290,14
2026-07-18T14:17:33.508000+00:00,11330,12,1290,7
2026-07-18T14:17:33.508000+00:00,11330,16,1290,6
2026-07-18T14:17:43.627000+00:00,11330,27,1290,16
2026-07-18T14:17:43.627000+00:00,11330,10,1290,15
2026-07-18T14:17:43.627000+00:00,11330,23,1290,14
2026-07-18T14:17:58.833000+00:00,11330,27,1290,12
2026-07-18T14:17:58.833000+00:00,11330,87,1290,14
2026-07-18T14:17:58.833000+00:00,11330,10,1290,16
2026-07-18T14:17:58.833000+00:00,11330,23,1290,15
2026-07-18T14:17:58.833000+00:00,11330,55,1290,13
2026-07-18T14:18:05.448000+00:00,11330,12,1290,8
2026-07-18T14:18:05.448000+00:00,11330,63,1290,5
2026-07-18T14:18:05.448000+00:00,11330,44,1290,4
2026-07-18T14:18:05.448000+00:00,11330,16,1290,7
2026-07-18T14:18:05.448000+00:00,11330,81,1290,9
2026-07-18T14:18:05.448000+00:00,11330,41,1290,6
2026-07-18T14:18:05.448000+00:00,11330,30,1290,10
2026-07-18T14:18:11.944000+00:00,11330,27,1290,13
2026-07-18T14:18:11.944000+00:00,11330,87,1290,15
2026-07-18T14:18:11.944000+00:00,11330,10,1290,12
2026-07-18T14:18:11.944000+00:00,11330,23,1290,16
2026-07-18T14:18:11.944000+00:00,11330,55,1290,14
2026-07-18T14:18:17.745000+00:00,11330,27,1290,14
2026-07-18T14:18:17.745000+00:00,11330,43,1290,13
2026-07-18T14:18:17.745000+00:00,11330,87,1290,16
2026-07-18T14:18:17.745000+00:00,11330,23,1290,17
2026-07-18T14:18:17.745000+00:00,11330,55,1290,15
2026-07-18T14:26:29.506000+00:00,11330,12,1290,9
2026-07-18T14:26:29.506000+00:00,11330,1,1290,2
2026-07-18T14:26:29.506000+00:00,11330,3,1290,3
2026-07-18T14:26:29.506000+00:00,11330,63,1290,6
2026-07-18T14:26:29.506000+00:00,11330,44,1290,5
2026-07-18T14:26:29.506000+00:00,11330,16,1290,8
2026-07-18T14:26:29.506000+00:00,11330,81,1290,10
2026-07-18T14:26:29.506000+00:00,11330,5,1290,12
2026-07-18T14:26:29.506000+00:00,11330,6,1290,4
2026-07-18T14:26:29.506000+00:00,11330,41,1290,7
2026-07-18T14:26:29.506000+00:00,11330,30,1290,11
2026-07-18T14:26:29.506000+00:00,11330,43,1290,1
2026-07-18T14:26:29.506000+00:00,11330,10,1290,13
2026-07-18T14:26:34.735000+00:00,11330,12,1290,10
2026-07-18T14:26:34.735000+00:00,11330,1,1290,3
2026-07-18T14:26:34.735000+00:00,11330,3,1290,4
2026-07-18T14:26:34.735000+00:00,11330,63,1290,7
2026-07-18T14:26:34.735000+00:00,11330,44,1290,6
2026-07-18T14:26:34.735000+00:00,11330,16,1290,9
2026-07-18T14:26:34.735000+00:00,11330,81,1290,11
2026-07-18T14:26:34.735000+00:00,11330,5,1290,13
2026-07-18T14:26:34.735000+00:00,11330,6,1290,5
2026-07-18T14:26:34.735000+00:00,11330,41,1290,8
2026-07-18T14:26:34.735000+00:00,11330,30,1290,12
2026-07-18T14:26:34.735000+00:00,11330,43,1290,2
2026-07-18T14:26:34.735000+00:00,11330,10,1290,1
2026-07-18T14:26:39.008000+00:00,11330,12,1290,1
2026-07-18T14:26:39.008000+00:00,11330,1,1290,4
2026-07-18T14:26:39.008000+00:00,11330,3,1290,5
2026-07-18T14:26:39.008000+00:00,11330,63,1290,8
2026-07-18T14:26:39.008000+00:00,11330,44,1290,7
2026-07-18T14:26:39.008000+00:00,11330,16,1290,10
2026-07-18T14:26:39.008000+00:00,11330,6,1290,6
2026-07-18T14:26:39.008000+00:00,11330,41,1290,9
2026-07-18T14:26:39.008000+00:00,11330,43,1290,3
2026-07-18T14:26:39.008000+00:00,11330,10,1290,2
2026-07-18T14:26:46.806000+00:00,11330,12,1290,2
2026-07-18T14:26:46.806000+00:00,11330,1,1290,5
2026-07-18T14:26:46.806000+00:00,11330,3,1290,6
2026-07-18T14:26:46.806000+00:00,11330,63,1290,1
2026-07-18T14:26:46.806000+00:00,11330,44,1290,8
2026-07-18T14:26:46.806000+00:00,11330,6,1290,7
2026-07-18T14:26:46.806000+00:00,11330,43,1290,4
2026-07-18T14:26:46.806000+00:00,11330,10,1290,3
2026-07-18T14:26:51.932000+00:00,11330,1,1290,6
2026-07-18T14:26:51.932000+00:00,11330,3,1290,7
2026-07-18T14:26:51.932000+00:00,11330,44,1290,9
2026-07-18T14:26:51.932000+00:00,11330,16,1290,11
2026-07-18T14:26:51.932000+00:00,11330,81,1290,12
2026-07-18T14:26:51.932000+00:00,11330,27,1290,15
2026-07-18T14:26:51.932000+00:00,11330,5,1290,14
2026-07-18T14:26:51.932000+00:00,11330,6,1290,8
2026-07-18T14:26:51.932000+00:00,11330,41,1290,10
2026-07-18T14:26:51.932000+00:00,11330,30,1290,13
2026-07-18T14:26:51.932000+00:00,11330,87,1290,5
2026-07-18T14:26:51.932000+00:00,11330,55,1290,16
2026-07-18T14:27:01.223000+00:00,11330,1,1290,7
2026-07-18T14:27:01.223000+00:00,11330,3,1290,8
2026-07-18T14:27:01.223000+00:00,11330,44,1290,10
2026-07-18T14:27:01.223000+00:00,11330,16,1290,12
2026-07-18T14:27:01.223000+00:00,11330,81,1290,13
2026-07-18T14:27:01.223000+00:00,11330,27,1290,16
2026-07-18T14:27:01.223000+00:00,11330,5,1290,15
2026-07-18T14:27:01.223000+00:00,11330,6,1290,9
2026-07-18T14:27:01.223000+00:00,11330,41,1290,11
2026-07-18T14:27:01.223000+00:00,11330,30,1290,14
2026-07-18T14:27:01.223000+00:00,11330,87,1290,6
2026-07-18T14:27:01.223000+00:00,11330,55,1290,5
2026-07-18T14:27:08.973000+00:00,11330,12,1290,3
2026-07-18T14:27:08.973000+00:00,11330,1,1290,8
2026-07-18T14:27:08.973000+00:00,11330,3,1290,9
2026-07-18T14:27:08.973000+00:00,11330,63,1290,2
2026-07-18T14:27:08.973000+00:00,11330,6,1290,1
2026-07-18T14:27:08.973000+00:00,11330,43,1290,5
2026-07-18T14:27:08.973000+00:00,11330,87,1290,7
2026-07-18T14:27:08.973000+00:00,11330,10,1290,4
2026-07-18T14:27:08.973000+00:00,11330,55,1290,6
2026-07-18T14:27:15.866000+00:00,11330,12,1290,4
2026-07-18T14:27:15.866000+00:00,11330,1,1290,9
2026-07-18T14:27:15.866000+00:00,11330,3,1290,1
2026-07-18T14:27:15.866000+00:00,11330,63,1290,3
2026-07-18T14:27:15.866000+00:00,11330,6,1290,2
2026-07-18T14:27:15.866000+00:00,11330,43,1290,6
2026-07-18T14:27:15.866000+00:00,11330,87,1290,8
