meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1289,11317,2026-07-03T15:30:00.109000+00:00,,,SessionStatus,,,,1,SESSION STARTED
1289,11317,2026-07-03T15:30:00+00:00,,,Flag,GREEN,Track,,1,GREEN LIGHT - PIT EXIT OPEN
1289,11317,2026-07-03T15:39:04+00:00,,,Other,,,,,CAR 18 (STR) TIME 1:33.438 DELETED - TRACK LIMITS AT TURN 3 LAP 3 16:37:24
1289,11317,2026-07-03T15:42:00.073000+00:00,,,SessionStatus,,,,1,SESSION FINISHED
1289,11317,2026-07-03T15:42:00+00:00,,,Flag,CHEQUERED,Track,,1,CHEQUERED FLAG
1289,11317,2026-07-03T15:42:08+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 41 (LIN)
1289,11317,2026-07-03T15:44:25+00:00,,,Flag,YELLOW,Sector,10,1,YELLOW IN TRACK SECTOR 10
1289,11317,2026-07-03T15:45:17+00:00,,,Flag,CLEAR,Sector,10,1,CLEAR IN TRACK SECTOR 10
1289,11317,2026-07-03T15:47:26+00:00,,,Other,,,,,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 63 (RUS), 41 (LIN), 10 (GAS), 43 (COL), 23 (ALB), 6 (HAD), 14 (ALO), 18 (STR), 1 (NOR) AND 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T15:47:35+00:00,,,Other,,,,,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 63 (RUS), 41 (LIN), 10 (GAS), 43 (COL), 23 (ALB), 6 (HAD), 14 (ALO), 18 (STR), 1 (NOR) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T15:49:00.074000+00:00,,,SessionStatus,,,,2,SESSION STARTED
1289,11317,2026-07-03T15:49:00+00:00,,,Flag,GREEN,Track,,2,GREEN LIGHT - PIT EXIT OPEN
1289,11317,2026-07-03T15:59:00.100000+00:00,,,SessionStatus,,,,2,SESSION FINISHED
1289,11317,2026-07-03T15:59:00+00:00,,,Flag,CHEQUERED,Track,,2,CHEQUERED FLAG
1289,11317,2026-07-03T15:59:12+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC)
1289,11317,2026-07-03T16:01:38+00:00,,,Flag,YELLOW,Sector,17,2,YELLOW IN TRACK SECTOR 17
1289,11317,2026-07-03T16:02:20+00:00,,,Other,,,,,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 12 (ANT), 27 (HUL) AND 41 (LIN) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T16:02:36+00:00,,,Other,,,,,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 12 (ANT), 27 (HUL) AND 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T16:03:39+00:00,,,Flag,CLEAR,Sector,17,2,CLEAR IN TRACK SECTOR 17
1289,11317,2026-07-03T16:06:00.061000+00:00,,,SessionStatus,,,,3,SESSION STARTED
1289,11317,2026-07-03T16:06:00+00:00,,,Flag,GREEN,Track,,3,GREEN LIGHT - PIT EXIT OPEN
1289,11317,2026-07-03T16:14:00.127000+00:00,,,SessionStatus,,,,3,SESSION FINISHED
1289,11317,2026-07-03T16:14:00+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1289,11317,2026-07-03T16:14:07+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1289,11317,2026-07-03T16:18:24+00:00,,,Other,,,,,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 63 (RUS), 10 (GAS), 43 (COL), 6 (HAD), 14 (ALO), 18 (STR), 1 (NOR) AND 55 (SAI) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T16:18:31+00:00,,,Flag,YELLOW,Sector,15,3,YELLOW IN TRACK SECTOR 15
1289,11317,2026-07-03T16:18:35+00:00,,,Other,,,,,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 12 (ANT), 27 (HUL) AND 41 (LIN) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1289,11317,2026-07-03T16:18:42+00:00,,,Flag,YELLOW,Sector,2,3,YELLOW IN TRACK SECTOR 2
1289,11317,2026-07-03T16:18:53+00:00,,,Flag,YELLOW,Sector,16,3,YELLOW IN TRACK SECTOR 16
1289,11317,2026-07-03T16:19:38+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1289,11317,2026-07-03T16:19:39+00:00,,,Flag,YELLOW,Sector,7,3,YELLOW IN TRACK SECTOR 7
1289,11317,2026-07-03T16:19:47+00:00,,,Flag,YELLOW,Sector,9,3,YELLOW IN TRACK SECTOR 9
1289,11317,2026-07-03T16:19:57+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4
1289,11317,2026-07-03T16:20:00+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1289,11317,2026-07-03T16:20:16+00:00,,,Flag,YELLOW,Sector,17,3,YELLOW IN TRACK SECTOR 17
1289,11317,2026-07-03T16:20:23+00:00,,,Flag,YELLOW,Sector,13,3,YELLOW IN TRACK SECTOR 13
1289,11317,2026-07-03T16:21:06+00:00,,,Flag,YELLOW,Sector,3,3,YELLOW IN TRACK SECTOR 3
1289,11317,2026-07-03T16:21:09+00:00,,,Flag,DOUBLE YELLOW,Sector,12,3,DOUBLE YELLOW IN TRACK SECTOR 12
1289,11317,2026-07-03T16:21:12+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1289,11317,2026-07-03T16:21:15+00:00,,,Flag,YELLOW,Sector,12,3,YELLOW IN TRACK SECTOR 12
1289,11317,2026-07-03T16:21:17+00:00,,,Flag,CLEAR,Sector,7,3,CLEAR IN TRACK SECTOR 7
1289,11317,2026-07-03T16:21:20+00:00,,,Flag,YELLOW,Sector,1,3,YELLOW IN TRACK SECTOR 1
1289,11317,2026-07-03T16:22:49+00:00,,,Flag,CLEAR,Sector,3,3,CLEAR IN TRACK SECTOR 3
1289,11317,2026-07-03T16:22:54+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1289,11317,2026-07-03T16:25:15+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1289,11317,2026-07-03T16:25:41+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1289,11317,2026-07-03T16:26:01+00:00,,,Flag,CLEAR,Sector,13,3,CLEAR IN TRACK SECTOR 13
1289,11317,2026-07-03T16:27:40+00:00,,,Flag,CLEAR,Sector,15,3,CLEAR IN TRACK SECTOR 15
1289,11317,2026-07-03T16:27:47+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1289,11317,2026-07-03T16:28:12+00:00,,,Flag,YELLOW,Sector,3,3,YELLOW IN TRACK SECTOR 3
1289,11317,2026-07-03T16:28:17+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1289,11317,2026-07-03T16:28:22+00:00,,,Flag,CLEAR,Sector,9,3,CLEAR IN TRACK SECTOR 9
1289,11317,2026-07-03T16:28:22+00:00,,,Flag,CLEAR,Sector,17,3,CLEAR IN TRACK SECTOR 17
1289,11317,2026-07-03T16:28:33+00:00,,,Flag,CLEAR,Sector,12,3,CLEAR IN TRACK SECTOR 12
1289,11317,2026-07-03T16:28:49+00:00,,,Flag,YELLOW,Sector,17,3,YELLOW IN TRACK SECTOR 17
1289,11317,2026-07-03T16:28:55+00:00,,,Flag,CLEAR,Sector,1,3,CLEAR IN TRACK SECTOR 1
1289,11317,2026-07-03T16:30:29+00:00,,,Flag,CLEAR,Sector,3,3,CLEAR IN TRACK SECTOR 3
1289,11317,2026-07-03T16:30:39+00:00,,,Flag,CLEAR,Sector,17,3,CLEAR IN TRACK SECTOR 17
1289,11317,2026-07-03T16:33:30+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1289,11317,2026-07-03T16:33:35+00:00,,,Flag,YELLOW,Sector,11,3,YELLOW IN TRACK SECTOR 11
1289,11317,2026-07-03T16:33:35+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1289,11317,2026-07-03T16:33:41+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1289,11317,2026-07-03T16:33:58+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1289,11317,2026-07-03T16:34:05+00:00,,,Flag,YELLOW,Sector,6,3,YELLOW IN TRACK SECTOR 6
