meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1288,11310,1,11,1,7,MEDIUM,1
1288,11310,1,43,1,3,SOFT,0
1288,11310,1,27,1,3,SOFT,0
1288,11310,1,77,1,3,SOFT,0
1288,11310,1,55,1,3,SOFT,0
1288,11310,1,16,1,3,SOFT,0
1288,11310,1,23,1,3,SOFT,0
1288,11310,1,31,1,3,SOFT,0
1288,11310,1,5,1,3,SOFT,0
1288,11310,2,27,4,6,SOFT,3
1288,11310,1,87,1,4,SOFT,0
1288,11310,1,3,1,3,SOFT,0
1288,11310,2,43,4,4,SOFT,3
1288,11310,2,55,4,6,SOFT,3
1288,11310,1,1,1,3,SOFT,0
1288,11310,2,11,8,10,MEDIUM,8
1288,11310,1,10,1,3,SOFT,0
1288,11310,1,81,1,3,SOFT,0
1288,11310,1,44,1,7,SOFT,0
1288,11310,1,6,1,6,HARD,0
1288,11310,1,12,1,3,SOFT,0
1288,11310,2,3,4,6,SOFT,0
1288,11310,2,31,4,6,SOFT,3
1288,11310,2,16,4,7,SOFT,3
1288,11310,1,18,1,7,MEDIUM,0
1288,11310,2,23,4,6,SOFT,3
1288,11310,1,30,1,3,SOFT,0
1288,11310,2,5,4,6,SOFT,3
1288,11310,2,1,4,7,SOFT,3
1288,11310,1,41,1,6,SOFT,0
1288,11310,2,81,4,6,SOFT,3
1288,11310,3,55,7,9,SOFT,6
1288,11310,3,43,5,7,SOFT,4
1288,11310,3,16,8,10,SOFT,7
1288,11310,2,10,4,6,SOFT,3
1288,11310,2,87,5,7,SOFT,4
1288,11310,2,77,4,8,SOFT,3
1288,11310,1,14,1,8,MEDIUM,0
1288,11310,3,5,7,9,SOFT,6
1288,11310,2,14,9,10,MEDIUM,8
1288,11310,2,12,4,6,SOFT,3
1288,11310,3,27,7,13,SOFT,6
1288,11310,3,3,7,9,SOFT,0
1288,11310,3,23,7,15,SOFT,0
1288,11310,3,1,8,10,SOFT,7
1288,11310,2,44,8,10,SOFT,0
1288,11310,3,10,7,9,SOFT,6
1288,11310,1,63,1,9,SOFT,0
1288,11310,4,16,11,12,SOFT,0
1288,11310,3,81,7,8,SOFT,0
1288,11310,2,6,7,15,HARD,6
1288,11310,2,30,4,11,SOFT,3
1288,11310,2,18,8,11,MEDIUM,7
1288,11310,4,43,8,10,SOFT,7
1288,11310,2,41,7,14,SOFT,6
1288,11310,5,16,13,14,SOFT,0
1288,11310,4,5,10,14,SOFT,9
1288,11310,4,1,11,13,SOFT,0
1288,11310,3,87,8,11,SOFT,7
1288,11310,4,23,16,16,SOFT,15
1288,11310,3,11,11,21,MEDIUM,11
1288,11310,4,81,9,11,SOFT,0
1288,11310,3,6,16,18,SOFT,0
1288,11310,4,55,10,19,SOFT,9
1288,11310,3,18,12,14,SOFT,0
1288,11310,4,27,14,16,SOFT,0
1288,11310,3,14,11,13,MEDIUM,10
1288,11310,6,16,15,16,SOFT,0
1288,11310,3,12,7,9,SOFT,0
1288,11310,2,63,10,12,SOFT,0
1288,11310,3,30,12,14,SOFT,0
1288,11310,5,1,14,16,SOFT,3
1288,11310,3,41,15,17,SOFT,0
1288,11310,3,77,9,17,SOFT,8
1288,11310,3,31,7,9,SOFT,6
1288,11310,5,23,17,19,SOFT,0
1288,11310,5,55,20,22,SOFT,0
1288,11310,4,87,12,14,SOFT,0
1288,11310,4,14,14,16,SOFT,0
1288,11310,3,44,11,17,SOFT,0
1288,11310,5,5,15,17,SOFT,0
1288,11310,7,16,17,19,SOFT,4
1288,11310,4,12,10,12,SOFT,3
1288,11310,5,43,11,13,SOFT,0
1288,11310,4,10,10,12,SOFT,0
1288,11310,4,3,10,12,SOFT,0
1288,11310,4,18,15,19,SOFT,3
1288,11310,4,30,15,17,SOFT,3
1288,11310,4,41,18,20,SOFT,3
1288,11310,3,63,13,16,SOFT,3
1288,11310,6,1,17,17,SOFT,0
1288,11310,5,81,12,14,SOFT,3
1288,11310,5,27,17,19,SOFT,3
1288,11310,6,23,20,22,SOFT,3
1288,11310,5,12,13,14,SOFT,6
1288,11310,5,14,17,21,SOFT,3
1288,11310,4,11,22,29,SOFT,0
1288,11310,6,55,23,27,SOFT,3
1288,11310,4,63,17,19,SOFT,0
1288,11310,5,10,13,16,SOFT,3
1288,11310,5,41,21,24,SOFT,6
1288,11310,4,31,10,15,SOFT,0
1288,11310,5,30,18,21,SOFT,11
1288,11310,4,77,18,24,SOFT,0
1288,11310,5,3,13,16,SOFT,0
1288,11310,6,5,18,22,SOFT,3
1288,11310,7,1,18,20,SOFT,0
1288,11310,5,87,15,19,SOFT,3
1288,11310,4,44,18,22,SOFT,7
1288,11310,6,81,15,17,SOFT,8
1288,11310,6,27,20,22,SOFT,6
1288,11310,7,23,23,25,SOFT,6
1288,11310,6,12,15,17,SOFT,8
1288,11310,8,16,20,24,SOFT,0
1288,11310,6,43,14,18,SOFT,3
1288,11310,4,6,19,27,SOFT,3
