session_key,session_type,session_name,date_start,date_end,meeting_key,circuit_key,circuit_short_name,country_key,country_code,country_name,location,gmt_offset,year,is_cancelled
11310,Practice,Practice 3,2026-06-27T10:30:00+00:00,2026-06-27T11:30:00+00:00,1288,19,Spielberg,17,AUT,Austria,Spielberg,02:00:00,2026,False
