timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-09-14T01:11:34.036209Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.668
2026-09-14T01:11:34.668384Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.487
2026-09-14T01:11:35.551639Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.781
2026-09-14T01:11:36.129266Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.476
2026-09-14T01:11:36.770262Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.54
2026-09-14T01:11:37.336477Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.464
2026-09-14T01:11:37.438450Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-14T01:11:38.291486Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.853
2026-09-14T01:11:38.875084Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.482
2026-09-14T01:11:39.459415Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.482
2026-09-14T01:11:40.037790Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.477
2026-09-14T01:11:40.582815Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.443
2026-09-14T01:11:41.150417Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.466
2026-09-14T01:11:41.707984Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.456
2026-09-14T01:11:42.299391Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.489
2026-09-14T01:11:42.401346Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-14T01:11:42.858669Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.457
2026-09-14T01:11:43.479243Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.519
2026-09-14T01:11:44.029469Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.448
2026-09-14T01:11:44.598224Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.467
2026-09-14T01:11:45.159323Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.459
2026-09-14T01:11:45.714380Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.453
2026-09-14T01:11:46.330273Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.515
2026-09-14T01:11:46.896315Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.464
2026-09-14T01:11:46.998259Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-09-14T01:11:47.448192Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.45
2026-09-14T01:11:48.005441Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.456
2026-09-14T01:11:48.551629Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.444
2026-09-14T01:11:49.141479Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.488
