meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1287,11307,30,1,,,,25.571,,,False,84.07,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,27,1,,,,25.603,,,False,84.238,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,10,1,,,,25.493,,,False,83.826,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,43,1,,,,25.622,,,False,84.417,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,55,1,,,,25.492,,,False,84.41,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,31,1,,,,25.927,,,False,84.786,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,5,1,,,,25.568,,,False,84.068,,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",
1287,11307,23,1,,,34.753,25.867,,250,False,85.443,,"[None, None, None, None, None, None, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1287,11307,87,1,,,34.662,25.63,,267,False,85.204,,"[None, None, None, None, None, 2048, 2048, 2051]","[2048, 2049, 2048, 2048, 2049, 2048, 2048]",
1287,11307,11,1,,,34.863,26.757,,250,False,86.336,,"[None, None, None, None, None, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1287,11307,14,1,,,35.774,26.829,,250,False,88.393,,"[None, None, None, None, None, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
