lane,rows,result,reason,required_status,heavy_endpoint
weather,6480,pass,evidence_bearing,required_lightweight,False
race_control,3765,pass,evidence_bearing,required_lightweight,False
intervals,252144,pass,evidence_bearing,required_lightweight,False
position,27684,pass,evidence_bearing,required_lightweight,False
stints,4036,pass,evidence_bearing,required_lightweight,False
pit,476,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,978,pass,evidence_bearing,required_lightweight,False
team_radio,374,pass,evidence_bearing,opportunistic,False
