attribution_id,gate,engine_lane,feature_family,input_source,directional_effect,weight_class,confidence,proof_loop_status,notes
2026_1290_belgium_spa_francorchamps_spa_francorchamps__race_result__control_room_overlay__20260719T173349Z__ATTR,race_result,control_room_overlay,bundle_lock,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1290_belgium_spa_francorchamps_spa_francorchamps/race_result/control_room_overlay/forecast_rows.csv,locked,source,high,ready_for_scoring,
