timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-06-27T20:20:35.510608Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.49
2026-06-27T20:20:36.221778Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.554
2026-06-27T20:20:36.692746Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.37
2026-06-27T20:20:37.323803Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.53
2026-06-27T20:20:37.798354Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.374
2026-06-27T20:20:38.398091Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.498
2026-06-27T20:20:38.499694Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-27T20:20:39.027735Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.528
2026-06-27T20:20:39.444770Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.316
2026-06-27T20:20:40.086503Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.54
2026-06-27T20:20:40.686823Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.499
2026-06-27T20:20:41.363684Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.576
2026-06-27T20:20:41.779431Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.315
2026-06-27T20:20:42.368736Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.489
2026-06-27T20:20:42.797135Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.327
2026-06-27T20:20:42.898352Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-27T20:20:43.434529Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.536
2026-06-27T20:20:43.852779Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.318
2026-06-27T20:20:44.265207Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.311
2026-06-27T20:20:44.702066Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.336
2026-06-27T20:20:45.183710Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.38
2026-06-27T20:20:45.812978Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.528
2026-06-27T20:20:46.509015Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.595
2026-06-27T20:20:46.933017Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.323
2026-06-27T20:20:47.034211Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-27T20:20:47.391688Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.357
2026-06-27T20:20:47.809418Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.317
2026-06-27T20:20:48.388899Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.478
2026-06-27T20:20:48.825097Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.335
2026-06-27T20:20:49.423412Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.497
2026-06-27T20:20:49.844289Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.32
2026-06-27T20:20:50.271830Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.327
2026-06-27T20:20:50.683637Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.31
2026-06-27T20:20:50.784414Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-27T20:20:51.097685Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.313
2026-06-27T20:20:51.674134Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.476
2026-06-27T20:20:52.304811Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.527
